Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0035455,response to interferon-alpha,19_GO:0050896 response to stimulus,-6.1,28,11,28160,21,238,5,2.1,0.93,684|3433|3437|4600|149628,BST2|IFIT2|IFIT3|MX2|PYHIN1,-4
MyList,GO Biological Processes,19,GO:0032728,positive regulation of interferon-beta production,19_GO:0048518 positive regulation of biological process,-6.1,18,9.9,28160,39,238,6,2.5,1,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-4
MyList,GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-6,6,7.1,28160,237,238,12,5,1.4,2268|3822|6375|6850|7305|8767|23586|30009|79132|91543|117157|100528032,FGR|KLRC2|XCL1|SYK|TYROBP|RIPK2|DDX58|TBX21|DHX58|RSAD2|SH2D1B|KLRC4-KLRK1,-4
MyList,GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-6,4.4,6.5,28160,433,238,16,6.7,1.6,2|684|968|2064|2268|4938|4940|6375|6850|7305|8379|9636|11274|30009|79132|100528032,A2M|BST2|CD68|ERBB2|FGR|OAS1|OAS3|XCL1|SYK|TYROBP|MAD1L1|ISG15|USP18|TBX21|DHX58|KLRC4-KLRK1,-4
MyList,WikiPathways,27,WP4197,Immune response to tuberculosis,,-5.9,26,11,28160,23,238,5,2.1,0.93,3430|3434|3437|4599|4938,IFI35|IFIT1|IFIT3|MX1|OAS1,-3.9
MyList,GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,19_GO:0002376 immune system process,-5.9,4.3,6.4,28160,442,238,16,6.7,1.6,684|2207|2268|3811|3822|5729|6375|6850|7305|7462|23586|30009|91543|117157|100423062|100528032,BST2|FCER1G|FGR|KIR3DL1|KLRC2|PTGDR|XCL1|SYK|TYROBP|LAT2|DDX58|TBX21|RSAD2|SH2D1B|IGLL5|KLRC4-KLRK1,-3.9
MyList,GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-5.9,3.3,6,28160,799,238,22,9.2,1.9,408|684|719|1240|1649|2207|2268|3600|4063|4938|4940|6375|6850|7305|7538|8767|9636|23586|30009|79132|91543|149628,ARRB1|BST2|C3AR1|CMKLR1|DDIT3|FCER1G|FGR|IL15|LY9|OAS1|OAS3|XCL1|SYK|TYROBP|ZFP36|RIPK2|ISG15|DDX58|TBX21|DHX58|RSAD2|PYHIN1,-3.9
MyList,GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-5.8,4.9,6.6,28160,341,238,14,5.9,1.5,2|684|2268|3822|6375|6850|7305|8767|23586|30009|79132|91543|117157|100528032,A2M|BST2|FGR|KLRC2|XCL1|SYK|TYROBP|RIPK2|DDX58|TBX21|DHX58|RSAD2|SH2D1B|KLRC4-KLRK1,-3.8
MyList,GO Biological Processes,19,GO:0036230,granulocyte activation,19_GO:0002376 immune system process,-5.7,16,9.3,28160,44,238,6,2.5,1,2207|3579|3600|6352|6850|7305,FCER1G|CXCR2|IL15|CCL5|SYK|TYROBP,-3.7
MyList,Reactome Gene Sets,6,R-HSA-1169408,ISG15 antiviral mechanism,,-5.6,12,8.2,28160,72,238,7,2.9,1.1,3434|4599|4600|9636|11274|23586|51191,IFIT1|MX1|MX2|ISG15|USP18|DDX58|HERC5,-3.6
MyList,GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-5.5,4,6.1,28160,472,238,16,6.7,1.6,1240|2057|2207|2309|3579|3600|4599|4938|4940|6352|6375|6850|7132|8767|9636|11274,CMKLR1|EPOR|FCER1G|FOXO3|CXCR2|IL15|MX1|OAS1|OAS3|CCL5|XCL1|SYK|TNFRSF1A|RIPK2|ISG15|USP18,-3.6
MyList,GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-5.4,5.7,6.6,28160,227,238,11,4.6,1.4,684|2268|3822|6375|6850|7305|23586|30009|91543|117157|100528032,BST2|FGR|KLRC2|XCL1|SYK|TYROBP|DDX58|TBX21|RSAD2|SH2D1B|KLRC4-KLRK1,-3.5
MyList,GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-5.3,5.1,6.4,28160,276,238,12,5,1.4,2207|2268|3430|3822|4063|5729|6850|7305|7462|8767|30009|117157,FCER1G|FGR|IFI35|KLRC2|LY9|PTGDR|SYK|TYROBP|LAT2|RIPK2|TBX21|SH2D1B,-3.4
MyList,GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-5.3,5.1,6.3,28160,280,238,12,5,1.4,2207|2268|3430|3822|4063|5729|6850|7305|7462|8767|30009|117157,FCER1G|FGR|IFI35|KLRC2|LY9|PTGDR|SYK|TYROBP|LAT2|RIPK2|TBX21|SH2D1B,-3.4
MyList,GO Biological Processes,19,GO:0006968,cellular defense response,19_GO:0050896 response to stimulus,-5.2,13,8.2,28160,54,238,6,2.5,1,3579|3812|3822|3823|7305|10219,CXCR2|KIR3DL2|KLRC2|KLRC3|TYROBP|KLRG1,-3.3
MyList,GO Biological Processes,19,GO:0140374,antiviral innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5.2,32,11,28160,15,238,4,1.7,0.83,3434|4599|4938|23586,IFIT1|MX1|OAS1|DDX58,-3.3
MyList,GO Biological Processes,19,GO:0050777,negative regulation of immune response,19_GO:0002376 immune system process,-5.2,6.1,6.6,28160,194,238,10,4.2,1.3,2|2268|4938|4940|6375|6850|9636|11274|30009|79132,A2M|FGR|OAS1|OAS3|XCL1|SYK|ISG15|USP18|TBX21|DHX58,-3.3
MyList,GO Biological Processes,19,GO:0032608,interferon-beta production,19_GO:0032501 multicellular organismal process,-5.1,13,8.1,28160,56,238,6,2.5,1,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-3.2
MyList,GO Biological Processes,19,GO:0032648,regulation of interferon-beta production,19_GO:0032501 multicellular organismal process,-5.1,13,8.1,28160,56,238,6,2.5,1,4938|4940|8767|9636|23586|79132,OAS1|OAS3|RIPK2|ISG15|DDX58|DHX58,-3.2
MyList,GO Biological Processes,19,GO:0034340,response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-5,12,7.9,28160,58,238,6,2.5,1,3434|4599|4938|4940|9636|11274,IFIT1|MX1|OAS1|OAS3|ISG15|USP18,-3.1
MyList,GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-5,3.1,5.4,28160,771,238,20,8.4,1.8,684|944|2064|2207|2268|3600|3822|4063|6352|6375|6850|7305|7462|8379|8767|30009|64343|91543|100423062|100528032,BST2|TNFSF8|ERBB2|FCER1G|FGR|IL15|KLRC2|LY9|CCL5|XCL1|SYK|TYROBP|LAT2|MAD1L1|RIPK2|TBX21|AZI2|RSAD2|IGLL5|KLRC4-KLRK1,-3.1
MyList,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-4.9,6.4,6.4,28160,167,238,9,3.8,1.2,3430|3822|6352|6850|7305|79132|117157|149628|100528032,IFI35|KLRC2|CCL5|SYK|TYROBP|DHX58|SH2D1B|PYHIN1|KLRC4-KLRK1,-3
MyList,GO Biological Processes,19,GO:0002275,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-4.8,8.9,7.1,28160,93,238,7,2.9,1.1,2207|2268|3430|5729|6850|7305|7462,FCER1G|FGR|IFI35|PTGDR|SYK|TYROBP|LAT2,-3
MyList,GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.8,7.3,6.6,28160,130,238,8,3.4,1.2,3430|3822|6352|6850|7305|117157|149628|100528032,IFI35|KLRC2|CCL5|SYK|TYROBP|SH2D1B|PYHIN1|KLRC4-KLRK1,-3
MyList,GO Biological Processes,19,GO:0019079,viral genome replication,19_GO:0016032 viral process,-4.8,7.2,6.6,28160,131,238,8,3.4,1.2,684|3434|4599|4938|4940|6352|9636|91543,BST2|IFIT1|MX1|OAS1|OAS3|CCL5|ISG15|RSAD2,-3
MyList,GO Biological Processes,19,GO:0032606,type I interferon production,19_GO:0032501 multicellular organismal process,-4.8,8.7,7,28160,95,238,7,2.9,1.1,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-3
MyList,GO Biological Processes,19,GO:0032479,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-4.8,8.7,7,28160,95,238,7,2.9,1.1,4938|4940|6850|8767|9636|23586|79132,OAS1|OAS3|SYK|RIPK2|ISG15|DDX58|DHX58,-3
MyList,Reactome Gene Sets,6,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,,-4.8,7.2,6.6,28160,132,238,8,3.4,1.2,3804|3811|3812|7305|10219|29990|117157|100528032,KIR2DL3|KIR3DL1|KIR3DL2|TYROBP|KLRG1|PILRB|SH2D1B|KLRC4-KLRK1,-2.9
MyList,GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-4.7,4.5,5.7,28160,318,238,12,5,1.4,684|3434|4061|4599|4938|4940|6352|9636|10346|10475|51510|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|CCL5|ISG15|TRIM22|TRIM38|CHMP5|RSAD2,-2.9
MyList,GO Biological Processes,19,GO:0002221,pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-4.7,6.1,6.2,28160,176,238,9,3.8,1.2,3430|4938|4940|8767|23586|56927|79132|81622|91543,IFI35|OAS1|OAS3|RIPK2|DDX58|GPR108|DHX58|UNC93B1|RSAD2,-2.9
MyList,GO Biological Processes,19,GO:0002705,positive regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-4.7,7,6.5,28160,135,238,8,3.4,1.2,3822|6375|7305|23586|30009|91543|117157|100528032,KLRC2|XCL1|TYROBP|DDX58|TBX21|RSAD2|SH2D1B|KLRC4-KLRK1,-2.9
MyList,GO Biological Processes,19,GO:0002253,activation of immune response,19_GO:0002376 immune system process,-4.7,4.1,5.6,28160,376,238,13,5.5,1.5,2|719|1240|2207|2268|3822|6850|7305|7462|8398|8767|149628|100423062,A2M|C3AR1|CMKLR1|FCER1G|FGR|KLRC2|SYK|TYROBP|LAT2|PLA2G6|RIPK2|PYHIN1|IGLL5,-2.9
MyList,GO Biological Processes,19,GO:0060339,negative regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.7,24,9.4,28160,20,238,4,1.7,0.83,4938|4940|9636|11274,OAS1|OAS3|ISG15|USP18,-2.9
MyList,GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-4.6,5.3,5.9,28160,225,238,10,4.2,1.3,2207|2268|3430|3579|3600|5729|6352|6850|7305|7462,FCER1G|FGR|IFI35|CXCR2|IL15|PTGDR|CCL5|SYK|TYROBP|LAT2,-2.8
MyList,WikiPathways,27,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,,-4.6,10,7.2,28160,68,238,6,2.5,1,3433|3579|4599|6352|23586|79132,IFIT2|CXCR2|MX1|CCL5|DDX58|DHX58,-2.8
MyList,GO Biological Processes,19,GO:0031349,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-4.6,4.7,5.7,28160,277,238,11,4.6,1.4,3430|3600|3822|6352|6850|7132|7305|8767|117157|149628|100528032,IFI35|IL15|KLRC2|CCL5|SYK|TNFRSF1A|TYROBP|RIPK2|SH2D1B|PYHIN1|KLRC4-KLRK1,-2.8
MyList,GO Biological Processes,19,GO:0050688,regulation of defense response to virus,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.6,10,7.1,28160,69,238,6,2.5,1,3434|3600|23586|51191|79132|255520,IFIT1|IL15|DDX58|HERC5|DHX58|ELMOD2,-2.8
MyList,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-4.5,2.9,5,28160,763,238,19,8,1.8,3804|3811|3812|6850|7305|8767|10219|29990|51191|54850|64167|64718|81027|84078|93611|117157|142678|144699|100528032,KIR2DL3|KIR3DL1|KIR3DL2|SYK|TYROBP|RIPK2|KLRG1|PILRB|HERC5|FBXL12|ERAP2|UNKL|TUBB1|KBTBD7|FBXO44|SH2D1B|MIB2|FBXL14|KLRC4-KLRK1,-2.7
MyList,GO Biological Processes,19,GO:0045824,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.5,10,7,28160,71,238,6,2.5,1,2|4938|4940|9636|11274|79132,A2M|OAS1|OAS3|ISG15|USP18|DHX58,-2.7
MyList,GO Biological Processes,19,GO:2000501,regulation of natural killer cell chemotaxis,19_GO:0040011 locomotion,-4.5,44,11,28160,8,238,3,1.3,0.72,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-2.7
MyList,GO Biological Processes,19,GO:0002429,immune response-activating cell surface receptor signaling pathway,19_GO:0002376 immune system process,-4.4,4.5,5.5,28160,291,238,11,4.6,1.4,719|1240|2207|2268|3822|6850|7305|7462|8398|8767|100423062,C3AR1|CMKLR1|FCER1G|FGR|KLRC2|SYK|TYROBP|LAT2|PLA2G6|RIPK2|IGLL5,-2.6
MyList,GO Biological Processes,19,GO:0002757,immune response-activating signal transduction,19_GO:0002376 immune system process,-4.4,4.5,5.5,28160,291,238,11,4.6,1.4,719|1240|2207|2268|3822|6850|7305|7462|8398|8767|100423062,C3AR1|CMKLR1|FCER1G|FGR|KLRC2|SYK|TYROBP|LAT2|PLA2G6|RIPK2|IGLL5,-2.6
MyList,Reactome Gene Sets,6,R-HSA-8983711,OAS antiviral response,,-4.3,39,11,28160,9,238,3,1.3,0.72,4938|4940|23586,OAS1|OAS3|DDX58,-2.6
MyList,GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-4.3,4.8,5.5,28160,246,238,10,4.2,1.3,684|944|2064|3600|6352|6375|6850|7305|8379|8767,BST2|TNFSF8|ERBB2|IL15|CCL5|XCL1|SYK|TYROBP|MAD1L1|RIPK2,-2.5
MyList,GO Biological Processes,19,GO:0042742,defense response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.3,4,5.3,28160,354,238,12,5,1.4,944|2207|2268|3512|4938|4940|6850|7132|8398|8767|9636|100423062,TNFSF8|FCER1G|FGR|JCHAIN|OAS1|OAS3|SYK|TNFRSF1A|PLA2G6|RIPK2|ISG15|IGLL5,-2.5
MyList,GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-4.3,6.1,5.9,28160,155,238,8,3.4,1.2,944|3600|4063|6375|6850|8767|30009|91543,TNFSF8|IL15|LY9|XCL1|SYK|RIPK2|TBX21|RSAD2,-2.5
MyList,GO Biological Processes,19,GO:0016032,viral process,19_GO:0016032 viral process,-4.2,3.7,5.1,28160,416,238,13,5.5,1.5,684|3434|4061|4599|4938|4940|6352|7538|9636|10346|10475|51510|91543,BST2|IFIT1|LY6E|MX1|OAS1|OAS3|CCL5|ZFP36|ISG15|TRIM22|TRIM38|CHMP5|RSAD2,-2.5
MyList,GO Biological Processes,19,GO:0035747,natural killer cell chemotaxis,19_GO:0040011 locomotion,-4.2,35,10,28160,10,238,3,1.3,0.72,6352|6375|100528032,CCL5|XCL1|KLRC4-KLRK1,-2.4
MyList,CORUM,33,CORUM:867,TRAP-SMCC mediator complex,,-4.2,35,10,28160,10,238,3,1.3,0.72,6837|54797|219541,MED22|MED18|MED19,-2.4
MyList,Reactome Gene Sets,6,R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,,-4.2,8.7,6.4,28160,82,238,6,2.5,1,843|6285|9636|23586|51191|79132,CASP10|S100B|ISG15|DDX58|HERC5|DHX58,-2.4
MyList,GO Biological Processes,19,GO:0071622,regulation of granulocyte chemotaxis,19_GO:0040011 locomotion,-4.2,12,7,28160,51,238,5,2.1,0.93,719|1240|3579|6352|6375,C3AR1|CMKLR1|CXCR2|CCL5|XCL1,-2.4
MyList,GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-4.1,3.4,5,28160,484,238,14,5.9,1.5,944|2064|2207|3600|4063|6352|6375|6850|8379|8767|30009|64343|91543|100528032,TNFSF8|ERBB2|FCER1G|IL15|LY9|CCL5|XCL1|SYK|MAD1L1|RIPK2|TBX21|AZI2|RSAD2|KLRC4-KLRK1,-2.4
MyList,GO Biological Processes,19,GO:0009617,response to bacterium,19_GO:0044419 biological process involved in interspecies interaction between organisms,-4.1,2.8,4.7,28160,748,238,18,7.6,1.7,944|968|2207|2268|3512|4938|4940|6352|6850|7132|7538|8398|8767|9636|51510|55603|79132|100423062,TNFSF8|CD68|FCER1G|FGR|JCHAIN|OAS1|OAS3|CCL5|SYK|TNFRSF1A|ZFP36|PLA2G6|RIPK2|ISG15|CHMP5|TENT5A|DHX58|IGLL5,-2.4
MyList,GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-4.1,5.8,5.7,28160,162,238,8,3.4,1.2,4938|4940|6352|6850|8767|9636|11274|23586,OAS1|OAS3|CCL5|SYK|RIPK2|ISG15|USP18|DDX58,-2.4
