_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-13.740156944163644,R-HSA-68882,M1,1,0,Reactome Gene Sets,6,Mitotic Anaphase,,-13.740156944163644,6.469266898100878,11.320817802397697,28160,236,498,27,5.421686746987952,1.0147249093222541,332|699|891|983|1062|1063|3619|5905|7112|8697|9735|9883|11004|11065|11130|23511|23636|54908|55143|57082|57405|79682|79902|113130|151246|220134|401541,BIRC5|BUB1|CCNB1|CDK1|CENPE|CENPF|INCENP|RANGAP1|TMPO|CDC23|KNTC1|POM121|KIF2C|UBE2C|ZWINT|NUP188|NUP62|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|CDCA5|SGO2|SKA1|CENPP,-11.170839680423581,0,1,0,0,-56.501838599574945,10.602409638554215,
1,-13.091447166483668,R-HSA-141424,M1,1,0,Reactome Gene Sets,6,Amplification of signal from the kinetochores,,-13.091447166483668,10.602409638554215,12.645108394397862,28160,96,498,18,3.6144578313253013,0.8363977524103896,332|699|1062|1063|3619|5905|9735|11004|11130|54908|55143|57082|57405|79682|79902|151246|220134|401541,BIRC5|BUB1|CENPE|CENPF|INCENP|RANGAP1|KNTC1|KIF2C|ZWINT|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|SGO2|SKA1|CENPP,-10.568587303982607,0,1,0,0,-56.501838599574945,10.602409638554215,
1,-13.091447166483668,R-HSA-141444,M1,1,0,Reactome Gene Sets,6,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,,-13.091447166483668,10.602409638554215,12.645108394397862,28160,96,498,18,3.6144578313253013,0.8363977524103896,332|699|1062|1063|3619|5905|9735|11004|11130|54908|55143|57082|57405|79682|79902|151246|220134|401541,BIRC5|BUB1|CENPE|CENPF|INCENP|RANGAP1|KNTC1|KIF2C|ZWINT|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|SGO2|SKA1|CENPP,-10.568587303982607,0,1,0,0,-56.501838599574945,10.602409638554215,
1,-11.55339853555266,R-HSA-9648025,M1,1,0,Reactome Gene Sets,6,EML4 and NUDC in mitotic spindle formation,,-11.55339853555266,8.699413036762433,11.197467478036563,28160,117,498,18,3.6144578313253013,0.8363977524103896,332|699|1062|1063|3619|5905|9735|11004|11130|54908|55143|57082|57405|79682|79902|151246|220134|401541,BIRC5|BUB1|CENPE|CENPF|INCENP|RANGAP1|KNTC1|KIF2C|ZWINT|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|SGO2|SKA1|CENPP,-9.216995447579114,0,1,0,0,-56.501838599574945,10.602409638554215,
1,-10.489238267069483,R-HSA-2467813,M1,1,0,Reactome Gene Sets,6,Separation of Sister Chromatids,,-10.489238267069483,6.2171197880527345,9.707122704489517,28160,191,498,21,4.216867469879518,0.9005852355690421,332|699|1062|1063|3619|5905|8697|9735|11004|11065|11130|54908|55143|57082|57405|79682|79902|113130|151246|220134|401541,BIRC5|BUB1|CENPE|CENPF|INCENP|RANGAP1|CDC23|KNTC1|KIF2C|UBE2C|ZWINT|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|CDCA5|SGO2|SKA1|CENPP,-8.273657349509405,0,1,0,0,-56.501838599574945,10.602409638554215,
1,-10.210037224525067,R-HSA-5663220,M1,1,0,Reactome Gene Sets,6,RHO GTPases Activate Formins,,-10.210037224525067,7.2702237521514625,9.979171537216502,28160,140,498,18,3.6144578313253013,0.8363977524103896,332|699|1062|1063|3619|5905|9735|11004|11130|54908|55143|57082|57405|79682|79902|151246|220134|401541,BIRC5|BUB1|CENPE|CENPF|INCENP|RANGAP1|KNTC1|KIF2C|ZWINT|SPDL1|CDCA8|KNL1|SPC25|CENPU|NUP85|SGO2|SKA1|CENPP,-8.009696273521726,0,1,0,0,-56.501838599574945,10.602409638554215,
1,-41.02856237129253,GO:1903047,M1,1,0,GO Biological Processes,19,mitotic cell cycle process,19_GO:0009987 cellular process,-41.02856237129253,6.386759157843494,19.73025956143422,28160,726,498,82,16.46586345381526,1.6619179453970057,207|672|675|699|890|891|899|983|990|1017|1062|1063|1111|1739|2177|3064|3619|3832|3833|4171|4173|4175|4288|4605|4998|5127|5932|6711|7023|7027|7157|8318|8697|9055|9088|9134|9319|9371|9475|9493|9735|9833|9918|9928|10615|11004|11065|11130|22974|23276|23636|24137|26271|51203|51343|51512|51514|51776|54443|54892|54908|55143|55336|55367|56257|56992|57405|63967|64151|79075|79866|80169|81620|84687|112574|113130|151246|157313|165186|283489|286053|387893,AKT1|BRCA1|BRCA2|BUB1|CCNA2|CCNB1|CCNF|CDK1|CDC6|CDK2|CENPE|CENPF|CHEK1|DLG1|FANCD2|HTT|INCENP|KIF11|KIFC1|MCM2|MCM4|MCM6|MKI67|MYBL2|ORC1|CDK16|RBBP8|SPTBN1|TFAP4|TFDP1|TP53|CDC45|CDC23|PRC1|PKMYT1|CCNE2|TRIP13|KIF3B|ROCK2|KIF23|KNTC1|MELK|NCAPD2|KIF14|SPAG5|KIF2C|UBE2C|ZWINT|TPX2|KLHL18|NUP62|KIF4A|FBXO5|NUSAP1|FZR1|GTSE1|DTL|MAP3K20|ANLN|NCAPG2|SPDL1|CDCA8|FBXL8|PIDD1|MEPCE|KIF15|SPC25|CLSPN|NCAPG|DSCC1|BORA|CTC1|CDT1|PPP1R9B|SNX18|CDCA5|SGO2|CDCA2|TOGARAM2|CHAMP1|NSMCE2|KMT5A,-37.14397467277388,0,2,1,1,-41.02856237129253,9.978738483345145,
1,-28.291031731617792,GO:0010564,M1,1,0,GO Biological Processes,19,regulation of cell cycle process,19_GO:0050789 regulation of biological process,-28.291031731617792,5.550545741247197,15.773906818967834,28160,652,498,64,12.85140562248996,1.4996531967065008,207|672|675|699|891|899|983|990|1017|1062|1063|1111|1663|1739|2177|2237|3014|3619|3832|4288|4998|7023|7027|7157|8318|8697|8850|9055|9088|9319|9371|9475|9493|9735|9928|10615|10869|11065|11130|22974|23276|23636|26271|51203|51343|51512|51514|51776|54443|54908|55367|56257|56992|58490|63967|79866|79915|80169|81620|84440|84687|113130|157313|286053,AKT1|BRCA1|BRCA2|BUB1|CCNB1|CCNF|CDK1|CDC6|CDK2|CENPE|CENPF|CHEK1|DDX11|DLG1|FANCD2|FEN1|H2AX|INCENP|KIF11|MKI67|ORC1|TFAP4|TFDP1|TP53|CDC45|CDC23|KAT2B|PRC1|PKMYT1|TRIP13|KIF3B|ROCK2|KIF23|KNTC1|KIF14|SPAG5|USP19|UBE2C|ZWINT|TPX2|KLHL18|NUP62|FBXO5|NUSAP1|FZR1|GTSE1|DTL|MAP3K20|ANLN|SPDL1|PIDD1|MEPCE|KIF15|RPRD1B|CLSPN|BORA|ATAD5|CTC1|CDT1|RAB11FIP4|PPP1R9B|CDCA5|CDCA2|NSMCE2,-24.83241276537142,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-22.384814807945308,GO:0007346,M1,1,0,GO Biological Processes,19,regulation of mitotic cell cycle,19_GO:0050789 regulation of biological process,-22.384814807945308,5.913326508648975,14.24018860835367,28160,459,498,48,9.63855421686747,1.322460963731209,207|440|672|675|699|891|983|990|1017|1062|1063|1111|1739|2177|4088|4288|4998|7023|7027|7157|8697|9088|9319|9735|9928|11065|11130|23276|23636|26271|51203|51343|51512|51514|51776|54443|54908|55367|56257|63967|79866|80169|81620|84687|113130|157313|286053|415116,AKT1|ASNS|BRCA1|BRCA2|BUB1|CCNB1|CDK1|CDC6|CDK2|CENPE|CENPF|CHEK1|DLG1|FANCD2|SMAD3|MKI67|ORC1|TFAP4|TFDP1|TP53|CDC23|PKMYT1|TRIP13|KNTC1|KIF14|UBE2C|ZWINT|KLHL18|NUP62|FBXO5|NUSAP1|FZR1|GTSE1|DTL|MAP3K20|ANLN|SPDL1|PIDD1|MEPCE|CLSPN|BORA|CTC1|CDT1|PPP1R9B|CDCA5|CDCA2|NSMCE2|PIM3,-19.253554776085267,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-20.94508658230372,GO:0044770,M1,1,0,GO Biological Processes,19,cell cycle phase transition,19_GO:0009987 cellular process,-20.94508658230372,5.348963421252578,13.404400651155505,28160,518,498,49,9.839357429718875,1.3346801343123225,207|672|699|890|891|899|983|990|1017|1062|1063|1111|1739|2177|3014|4998|5127|5932|7023|7027|7157|8318|8697|9088|9134|9319|9735|9833|9928|11065|11130|23276|26271|51343|51512|51514|51776|54443|54908|55336|55367|56257|63967|79915|80169|81620|84687|113130|286053,AKT1|BRCA1|BUB1|CCNA2|CCNB1|CCNF|CDK1|CDC6|CDK2|CENPE|CENPF|CHEK1|DLG1|FANCD2|H2AX|ORC1|CDK16|RBBP8|TFAP4|TFDP1|TP53|CDC45|CDC23|PKMYT1|CCNE2|TRIP13|KNTC1|MELK|KIF14|UBE2C|ZWINT|KLHL18|FBXO5|FZR1|GTSE1|DTL|MAP3K20|ANLN|SPDL1|FBXL8|PIDD1|MEPCE|CLSPN|ATAD5|CTC1|CDT1|PPP1R9B|CDCA5|NSMCE2,-17.905596923799322,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-20.405225953535762,GO:0044772,M1,1,0,GO Biological Processes,19,mitotic cell cycle phase transition,19_GO:0009987 cellular process,-20.405225953535762,5.86800030309919,13.551679044624162,28160,424,498,44,8.835341365461847,1.2717749032837442,207|672|699|890|891|899|983|990|1017|1062|1063|1111|1739|4998|5127|5932|7023|7027|7157|8697|9088|9134|9319|9735|9833|9928|11065|11130|23276|26271|51343|51512|51514|54443|54908|55336|55367|56257|63967|80169|81620|84687|113130|286053,AKT1|BRCA1|BUB1|CCNA2|CCNB1|CCNF|CDK1|CDC6|CDK2|CENPE|CENPF|CHEK1|DLG1|ORC1|CDK16|RBBP8|TFAP4|TFDP1|TP53|CDC23|PKMYT1|CCNE2|TRIP13|KNTC1|MELK|KIF14|UBE2C|ZWINT|KLHL18|FBXO5|FZR1|GTSE1|DTL|ANLN|SPDL1|FBXL8|PIDD1|MEPCE|CLSPN|CTC1|CDT1|PPP1R9B|CDCA5|NSMCE2,-17.441457008969483,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-19.24298636911205,GO:1901987,M1,1,0,GO Biological Processes,19,regulation of cell cycle phase transition,19_GO:0050789 regulation of biological process,-19.24298636911205,5.94459890845433,13.193406058144307,28160,390,498,41,8.23293172690763,1.2317030426538746,207|672|699|891|983|990|1017|1062|1063|1111|1739|2177|3014|4998|7023|7027|7157|8318|8697|9319|9735|9928|11065|11130|23276|26271|51343|51512|51514|51776|54443|54908|55367|56257|63967|79915|80169|81620|84687|113130|286053,AKT1|BRCA1|BUB1|CCNB1|CDK1|CDC6|CDK2|CENPE|CENPF|CHEK1|DLG1|FANCD2|H2AX|ORC1|TFAP4|TFDP1|TP53|CDC45|CDC23|TRIP13|KNTC1|KIF14|UBE2C|ZWINT|KLHL18|FBXO5|FZR1|GTSE1|DTL|MAP3K20|ANLN|SPDL1|PIDD1|MEPCE|CLSPN|ATAD5|CTC1|CDT1|PPP1R9B|CDCA5|NSMCE2,-16.328435447215952,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-18.885366383179743,GO:1901990,M1,1,0,GO Biological Processes,19,regulation of mitotic cell cycle phase transition,19_GO:0050789 regulation of biological process,-18.885366383179743,6.808236289640165,13.547620319227834,28160,299,498,36,7.228915662650603,1.1604547860457624,207|672|699|891|983|990|1017|1062|1063|1111|1739|4998|7023|7027|7157|8697|9319|9735|9928|11065|11130|23276|26271|51343|51512|51514|54443|54908|55367|56257|63967|80169|81620|84687|113130|286053,AKT1|BRCA1|BUB1|CCNB1|CDK1|CDC6|CDK2|CENPE|CENPF|CHEK1|DLG1|ORC1|TFAP4|TFDP1|TP53|CDC23|TRIP13|KNTC1|KIF14|UBE2C|ZWINT|KLHL18|FBXO5|FZR1|GTSE1|DTL|ANLN|SPDL1|PIDD1|MEPCE|CLSPN|CTC1|CDT1|PPP1R9B|CDCA5|NSMCE2,-15.986055427840384,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-14.954545279209006,GO:0007093,M1,1,0,GO Biological Processes,19,mitotic cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-14.954545279209006,9.643535381837427,13.20226574593608,28160,129,498,22,4.417670682730924,0.9208116443450909,672|699|891|983|990|1017|1063|1111|2177|4998|7157|9319|9735|11130|51343|51512|51514|51776|54908|55367|63967|81620,BRCA1|BUB1|CCNB1|CDK1|CDC6|CDK2|CENPF|CHEK1|FANCD2|ORC1|TP53|TRIP13|KNTC1|ZWINT|FZR1|GTSE1|DTL|MAP3K20|SPDL1|PIDD1|CLSPN|CDT1,-12.226304781550276,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-14.39327868054035,GO:0000075,M1,1,0,GO Biological Processes,19,cell cycle checkpoint signaling,19_GO:0048519 negative regulation of biological process,-14.39327868054035,8.03022741854994,12.299430876246852,28160,169,498,24,4.819277108433735,0.9597337722751984,672|699|891|983|990|1017|1063|1111|2177|3014|4998|7157|8318|9319|9735|11130|51343|51512|51514|51776|54908|55367|63967|81620,BRCA1|BUB1|CCNB1|CDK1|CDC6|CDK2|CENPF|CHEK1|FANCD2|H2AX|ORC1|TP53|CDC45|TRIP13|KNTC1|ZWINT|FZR1|GTSE1|DTL|MAP3K20|SPDL1|PIDD1|CLSPN|CDT1,-11.73913990339997,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-13.761445117924128,GO:0045786,M1,1,0,GO Biological Processes,19,negative regulation of cell cycle,19_GO:0048519 negative regulation of biological process,-13.761445117924128,4.993689041881813,10.586662653121252,28160,385,498,34,6.827309236947791,1.1301977403467378,672|699|891|899|983|990|1017|1063|1111|1739|2177|3014|3843|4088|4998|7023|7157|7159|8318|8850|9319|9735|10527|10614|11130|26271|51343|51512|51514|51776|54908|55367|63967|81620,BRCA1|BUB1|CCNB1|CCNF|CDK1|CDC6|CDK2|CENPF|CHEK1|DLG1|FANCD2|H2AX|IPO5|SMAD3|ORC1|TFAP4|TP53|TP53BP2|CDC45|KAT2B|TRIP13|KNTC1|IPO7|HEXIM1|ZWINT|FBXO5|FZR1|GTSE1|DTL|MAP3K20|SPDL1|PIDD1|CLSPN|CDT1,-11.177887415069454,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-12.31663332631213,GO:1901988,M1,1,0,GO Biological Processes,19,negative regulation of cell cycle phase transition,19_GO:0048519 negative regulation of biological process,-12.31663332631213,5.904420896437155,10.429925495943937,28160,249,498,26,5.220883534136546,0.9968129218050814,672|699|891|983|990|1017|1063|1111|1739|2177|3014|4998|7157|8318|9319|9735|11130|26271|51343|51512|51514|51776|54908|55367|63967|81620,BRCA1|BUB1|CCNB1|CDK1|CDC6|CDK2|CENPF|CHEK1|DLG1|FANCD2|H2AX|ORC1|TP53|CDC45|TRIP13|KNTC1|ZWINT|FBXO5|FZR1|GTSE1|DTL|MAP3K20|SPDL1|PIDD1|CLSPN|CDT1,-9.891290289850085,0,2,0,0,-41.02856237129253,9.978738483345145,
1,-12.226267976451014,GO:0010948,M1,1,0,GO Biological Processes,19,negative regulation of cell cycle process,19_GO:0048519 negative regulation of biological process,-12.226267976451014,5.385350927519602,10.141967116864778,28160,294,498,28,5.622489959839357,1.032247715743422,672|699|891|899|983|990|1017|1063|1111|1739|2177|3014|4998|7157|8318|8850|9319|9735|11130|26271|51343|51512|51514|51776|54908|55367|63967|81620,BRCA1|BUB1|CCNB1|CCNF|CDK1|CDC6|CDK2|CENPF|CHEK1|DLG1|FANCD2|H2AX|ORC1|TP53|CDC45|KAT2B|TRIP13|KNTC1|ZWINT|FBXO5|FZR1|GTSE1|DTL|MAP3K20|SPDL1|PIDD1|CLSPN|CDT1,-9.818801532652023,0,2,0,0,-41.02856237129253,9.978738483345145,
