Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
26292,1.0,1,0,0
28813,1.0,1,0,0
87769,1.0,1,0,0
85478,1.0,1,0,0
28822,1.0,1,0,0
2063,1.0,1,0,0
28557,1.0,1,0,0
28559,1.0,1,0,0
64108,1.0,1,0,0
28603,1.0,1,0,0
619208,1.0,1,0,0
441501,1.0,1,0,0
28797,1.0,1,0,0
147525,1.0,1,0,0
100506713,1.0,1,0,0
28937,1.0,1,0,0
387895,1.0,1,0,0
285540,1.0,1,0,0
63905,1.0,1,0,0
28518,1.0,1,0,0
100288072,1.0,1,0,0
55776,1.0,1,0,0
51101,1.0,1,0,0
65065,1.0,1,0,0
927,1.0,1,0,0
57639,1.0,1,0,0
221914,1.0,1,0,0
1757,1.0,1,0,0
441168,1.0,1,0,0
1521,1.0,1,0,0
6981,1.0,1,0,0
100505538,1.0,1,0,0
10247,1.0,1,0,0
28465,1.0,1,0,0
374470,1.0,1,0,0
100128822,1.0,1,0,0
28904,1.0,1,0,0
114044,1.0,1,0,0
28594,1.0,1,0,0
84264,1.0,1,0,0
84941,1.0,1,0,0
170958,1.0,1,0,0
28817,1.0,1,0,0
152100,1.0,1,0,0
60386,1.0,1,0,0
100507297,1.0,1,0,0
283876,1.0,1,0,0
220869,1.0,1,0,0
100463486,1.0,1,0,0
29940,1.0,1,0,0
27344,1.0,1,0,0
51257,1.0,1,0,0
83998,1.0,1,0,0
101927597,1.0,1,0,0
80746,1.0,1,0,0
221078,1.0,1,0,0
100131234,1.0,1,0,0
140700,1.0,1,0,0
200634,1.0,1,0,0
6967,1.0,1,0,0
339210,1.0,1,0,0
100874362,1.0,1,0,0
28793,1.0,1,0,0
54809,1.0,1,0,0
28516,1.0,1,0,0
286097,1.0,1,0,0
150465,1.0,1,0,0
123688,1.0,1,0,0
28809,1.0,1,0,0
80021,1.0,1,0,0
100127983,1.0,1,0,0
94240,1.0,1,0,0
9832,1.0,1,0,0
28882,1.0,1,0,0
6984,1.0,1,0,0
28935,1.0,1,0,0
28774,1.0,1,0,0
129607,1.0,1,0,0
80313,1.0,1,0,0
55010,1.0,1,0,0
100885789,1.0,1,0,0
91151,1.0,1,0,0
28585,1.0,1,0,0
101928767,1.0,1,0,0
9834,1.0,1,0,0
200035,1.0,1,0,0
28912,1.0,1,0,0
28796,1.0,1,0,0
132720,1.0,1,0,0
100288142,1.0,1,0,0
55876,1.0,1,0,0
79037,1.0,1,0,0
4900,1.0,1,0,0
80316,1.0,1,0,0
100133669,1.0,1,0,0
28670,1.0,1,0,0
26996,1.0,1,0,0
400946,1.0,1,0,0
389289,1.0,1,0,0
55007,1.0,1,0,0
22917,1.0,1,0,0
5570,1.0,1,0,0
28876,1.0,1,0,0
196792,1.0,1,0,0
28820,1.0,1,0,0
339988,1.0,1,0,0
159371,1.0,1,0,0
100128252,1.0,1,0,0
109703458,1.0,1,0,0
28941,1.0,1,0,0
79641,1.0,1,0,0
55204,1.0,1,0,0
28692,1.0,1,0,0
2329,1.0,1,0,0
28900,1.0,1,0,0
28656,1.0,1,0,0
6097,1.0,1,0,0
267002,1.0,1,0,0
751071,1.0,1,0,0
100127967,1.0,1,0,0
28874,1.0,1,0,0
160857,1.0,1,0,0
79744,1.0,1,0,0
56911,1.0,1,0,0
85028,1.0,1,0,0
148203,1.0,1,0,0
10544,1.0,1,0,0
101928248,1.0,1,0,0
3,1.0,1,0,0
6966,1.0,1,0,0
64859,1.0,1,0,0
219285,1.0,1,0,0
440836,1.0,1,0,0
64167,1.0,1,0,0
109729146,1.0,1,0,0
28893,1.0,1,0,0
10561,1.0,1,0,0
100506930,1.0,1,0,0
100505636,1.0,1,0,0
105221694,1.0,1,0,0
6976,1.0,1,0,0
3820,1.0,1,0,0
93979,1.0,1,0,0
25880,1.0,1,0,0
10875,1.0,1,0,0
102724246,1.0,1,0,0
28815,1.0,1,0,0
122961,1.0,1,0,0
101929241,1.0,1,0,0
285596,1.0,1,0,0
6894,1.0,1,0,0
100131733,1.0,1,0,0
126695,1.0,1,0,0
100505483,1.0,1,0,0
84527,1.0,1,0,0
126661,1.0,1,0,0
81553,1.0,1,0,0
105373934,1.0,1,0,0
7727,1.0,1,0,0
28610,1.0,1,0,0
90353,1.0,1,0,0
7556,1.0,1,0,0
440567,1.0,1,0,0
51513,1.0,1,0,0
