_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.1,GO:0002792,negative regulation of peptide secretion,M1,1,0
1,-2.4,GO:0006401,RNA catabolic process,M1,1,0
1,-2.1,GO:0018212,peptidyl-tyrosine modification,M1,1,0
1,-2.1,GO:0060324,face development,M1,1,0
1,-3.2,GO:0006406,mRNA export from nucleus,M1,1,0
1,-2.9,GO:0010256,endomembrane system organization,M1,1,0
1,-3,GO:0097066,response to thyroid hormone,M1,1,0
1,-2.3,GO:0070507,regulation of microtubule cytoskeleton organization,M1,1,0
1,-2.2,GO:0048729,tissue morphogenesis,M1,1,0
1,-3,ko05164,Influenza A,M1,1,0
1,-2.1,GO:0001501,skeletal system development,M1,1,0
1,-2.2,GO:0010970,transport along microtubule,M1,1,0
1,-3.3,GO:0018022,peptidyl-lysine methylation,M1,1,0
1,-3.8,GO:0016311,dephosphorylation,M1,1,0
1,-3.3,GO:1901214,regulation of neuron death,M1,1,0
1,-5.5,GO:0048015,phosphatidylinositol-mediated signaling,M1,1,0
1,-2.1,GO:2000142,"regulation of DNA-templated transcription, initiation",M1,1,0
1,-10,GO:0046649,lymphocyte activation,M1,1,0
1,-3.8,GO:0046635,positive regulation of alpha-beta T cell activation,M1,1,0
1,-3.6,GO:0070201,regulation of establishment of protein localization,M1,1,0
1,-2.1,GO:0006323,DNA packaging,M1,1,0
1,-2.8,hsa05164,Influenza A,M1,1,0
1,-2.5,GO:0090313,regulation of protein targeting to membrane,M1,1,0
1,-2.5,M2,PID SMAD2 3NUCLEAR PATHWAY,M1,1,0
1,-2,M219,PID HEDGEHOG GLI PATHWAY,M1,1,0
1,-2.6,WP399,Wnt signaling pathway and pluripotency,M1,1,0
1,-2.4,R-HSA-9664407,Parasite infection,M1,1,0
1,-3.2,ko04659,Th17 cell differentiation,M1,1,0
1,-5.7,GO:0042176,regulation of protein catabolic process,M1,1,0
1,-2.3,GO:0009895,negative regulation of catabolic process,M1,1,0
1,-4.2,R-HSA-5653656,Vesicle-mediated transport,M1,1,0
1,-3.6,GO:0051099,positive regulation of binding,M1,1,0
1,-2.3,GO:0071363,cellular response to growth factor stimulus,M1,1,0
1,-5.7,GO:0046634,regulation of alpha-beta T cell activation,M1,1,0
1,-4,R-HSA-201556,Signaling by ALK,M1,1,0
1,-3.1,hsa04120,Ubiquitin mediated proteolysis ,M1,1,0
1,-2.1,GO:0050708,regulation of protein secretion,M1,1,0
1,-3.1,GO:0042594,response to starvation,M1,1,0
1,-2.8,GO:0006959,humoral immune response,M1,1,0
1,-6,GO:0002429,immune response-activating cell surface receptor signaling pathway,M1,1,0
1,-2.7,GO:1901653,cellular response to peptide,M1,1,0
1,-2.4,R-HSA-9664417,Leishmania phagocytosis,M1,1,0
1,-5.1,GO:1901654,response to ketone,M1,1,0
1,-2.1,GO:0050709,negative regulation of protein secretion,M1,1,0
1,-3.1,ko04141,Protein processing in endoplasmic reticulum,M1,1,0
1,-2.8,GO:0051129,negative regulation of cellular component organization,M1,1,0
1,-6.4,GO:0043543,protein acylation,M1,1,0
1,-4.9,GO:0045619,regulation of lymphocyte differentiation,M1,1,0
1,-6.1,GO:0061919,process utilizing autophagic mechanism,M1,1,0
1,-5.1,GO:0051640,organelle localization,M1,1,0
1,-3.8,GO:0099024,plasma membrane invagination,M1,1,0
1,-3.3,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,M1,1,0
1,-3.5,R-HSA-1980143,Signaling by NOTCH1,M1,1,0
1,-3.8,GO:2000638,regulation of SREBP signaling pathway,M1,1,0
1,-3,GO:0035601,protein deacylation,M1,1,0
1,-2.4,GO:0036344,platelet morphogenesis,M1,1,0
1,-2.2,GO:0046636,negative regulation of alpha-beta T cell activation,M1,1,0
1,-2.3,R-HSA-3700989,Transcriptional Regulation by TP53,M1,1,0
1,-7,R-HSA-3247509,Chromatin modifying enzymes,M1,1,0
1,-2.3,GO:0043555,regulation of translation in response to stress,M1,1,0
1,-2.2,GO:0010677,negative regulation of cellular carbohydrate metabolic process,M1,1,0
1,-2.6,GO:0050658,RNA transport,M1,1,0
1,-2.8,GO:0090314,positive regulation of protein targeting to membrane,M1,1,0
1,-2.3,WP5066,FOXA2 pathway,M1,1,0
1,-2,GO:0046470,phosphatidylcholine metabolic process,M1,1,0
1,-2.2,GO:0043434,response to peptide hormone,M1,1,0
1,-3.4,GO:0035303,regulation of dephosphorylation,M1,1,0
1,-2.8,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,M1,1,0
1,-4,GO:0060968,regulation of gene silencing,M1,1,0
1,-3.4,GO:0071426,ribonucleoprotein complex export from nucleus,M1,1,0
1,-2.1,GO:0062197,cellular response to chemical stress,M1,1,0
1,-2,WP4861,Endoplasmic reticulum stress response in coronavirus infection,M1,1,0
1,-6.4,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M1,1,0
1,-2.1,WP706,Sudden infant death syndrome (SIDS) susceptibility pathways,M1,1,0
1,-2.3,GO:0097305,response to alcohol,M1,1,0
1,-2.4,GO:1901652,response to peptide,M1,1,0
1,-4.4,GO:0016571,histone methylation,M1,1,0
1,-2.7,GO:0097193,intrinsic apoptotic signaling pathway,M1,1,0
1,-4.3,GO:1903362,regulation of cellular protein catabolic process,M1,1,0
1,-4,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,M1,1,0
1,-2.5,GO:0002440,production of molecular mediator of immune response,M1,1,0
1,-2.4,GO:0045637,regulation of myeloid cell differentiation,M1,1,0
1,-3.9,R-HSA-5633007,Regulation of TP53 Activity,M1,1,0
1,-2.5,GO:0006403,RNA localization,M1,1,0
1,-2.9,GO:0002455,humoral immune response mediated by circulating immunoglobulin,M1,1,0
1,-2.4,GO:0061458,reproductive system development,M1,1,0
1,-6.7,GO:0018105,peptidyl-serine phosphorylation,M1,1,0
1,-2.9,WP3892,Development of pulmonary dendritic cells and macrophage subsets,M1,1,0
1,-3.8,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.6,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-4,GO:0010171,body morphogenesis,M1,1,0
1,-3.1,R-HSA-6783589,Interleukin-6 family signaling,M1,1,0
1,-4,GO:0051168,nuclear export,M1,1,0
1,-2.1,GO:0051647,nucleus localization,M1,1,0
1,-2.6,GO:0060966,regulation of gene silencing by RNA,M1,1,0
1,-3.6,GO:0045623,negative regulation of T-helper cell differentiation,M1,1,0
1,-4.3,GO:0000226,microtubule cytoskeleton organization,M1,1,0
1,-2.6,R-HSA-397795,G-protein beta:gamma signalling,M1,1,0
1,-2.2,GO:1904591,positive regulation of protein import,M1,1,0
1,-2.5,GO:0097067,cellular response to thyroid hormone stimulus,M1,1,0
1,-4.3,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.7,WP5102,Familial partial lipodystrophy (FPLD),M1,1,0
1,-2.1,ko04933,AGE-RAGE signaling pathway in diabetic complications,M1,1,0
1,-2.1,GO:0045444,fat cell differentiation,M1,1,0
1,-3.4,hsa05168,Herpes simplex infection,M1,1,0
1,-2.5,WP4241,Type 2 papillary renal cell carcinoma,M1,1,0
1,-3.1,hsa04659,Th17 cell differentiation,M1,1,0
1,-2.5,GO:0001655,urogenital system development,M1,1,0
1,-2.2,GO:0050868,negative regulation of T cell activation,M1,1,0
1,-5.4,GO:0002253,activation of immune response,M1,1,0
1,-3.4,R-HSA-1655829,Regulation of cholesterol biosynthesis by SREBP (SREBF),M1,1,0
1,-2.2,GO:1903364,positive regulation of cellular protein catabolic process,M1,1,0
1,-6.7,GO:0042093,T-helper cell differentiation,M1,1,0
1,-4.7,R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,M1,1,0
1,-2.1,hsa04152,AMPK signaling pathway,M1,1,0
1,-4.7,M288,PID HES HEY PATHWAY,M1,1,0
1,-2.1,GO:0000723,telomere maintenance,M1,1,0
1,-6.2,GO:0018209,peptidyl-serine modification,M1,1,0
1,-2.7,GO:0044770,cell cycle phase transition,M1,1,0
1,-3.7,GO:0014065,phosphatidylinositol 3-kinase signaling,M1,1,0
1,-2.3,ko04152,AMPK signaling pathway,M1,1,0
1,-3.1,GO:0045785,positive regulation of cell adhesion,M1,1,0
1,-5,GO:1903706,regulation of hemopoiesis,M1,1,0
1,-2.5,GO:0001892,embryonic placenta development,M1,1,0
1,-4.7,R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,M1,1,0
1,-4.9,R-HSA-1368082,RORA activates gene expression,M1,1,0
1,-3.8,R-HSA-9614657,FOXO-mediated transcription of cell death genes,M1,1,0
1,-3.5,GO:0080135,regulation of cellular response to stress,M1,1,0
1,-3.2,R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,M1,1,0
1,-3.9,R-HSA-2990846,SUMOylation,M1,1,0
1,-7.7,GO:0018205,peptidyl-lysine modification,M1,1,0
1,-2,GO:1903798,regulation of production of miRNAs involved in gene silencing by miRNA,M1,1,0
1,-7.6,GO:0002293,alpha-beta T cell differentiation involved in immune response,M1,1,0
1,-2.4,M14532,ST PHOSPHOINOSITIDE 3 KINASE PATHWAY,M1,1,0
1,-2.7,GO:0045066,regulatory T cell differentiation,M1,1,0
1,-2.4,GO:0036508,"protein alpha-1,2-demannosylation",M1,1,0
1,-3.6,GO:0010324,membrane invagination,M1,1,0
1,-12,GO:0016570,histone modification,M1,1,0
1,-5.9,GO:0006984,ER-nucleus signaling pathway,M1,1,0
1,-3.3,GO:0002449,lymphocyte mediated immunity,M1,1,0
1,-2.3,GO:0006354,"DNA-templated transcription, elongation",M1,1,0
1,-3,GO:0060070,canonical Wnt signaling pathway,M1,1,0
1,-3.6,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,M1,1,0
1,-6.8,GO:0018393,internal peptidyl-lysine acetylation,M1,1,0
1,-2.8,R-HSA-9005895,Pervasive developmental disorders,M1,1,0
1,-3.9,GO:1905268,negative regulation of chromatin organization,M1,1,0
1,-5.7,WP2374,Oncostatin M signaling pathway,M1,1,0
1,-2.6,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-2,WP1541,Energy metabolism,M1,1,0
1,-2.1,GO:0006509,membrane protein ectodomain proteolysis,M1,1,0
1,-2.6,ko04922,Glucagon signaling pathway,M1,1,0
1,-2.6,GO:0046475,glycerophospholipid catabolic process,M1,1,0
1,-2.8,GO:0045912,negative regulation of carbohydrate metabolic process,M1,1,0
1,-2.4,M58,PID AR PATHWAY,M1,1,0
1,-4,GO:1903047,mitotic cell cycle process,M1,1,0
1,-3.1,GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,M1,1,0
1,-2.6,M164,PID ERBB1 DOWNSTREAM PATHWAY,M1,1,0
1,-5.2,GO:0071407,cellular response to organic cyclic compound,M1,1,0
1,-3.9,R-HSA-9614085,FOXO-mediated transcription,M1,1,0
1,-2.6,WP4149,White fat cell differentiation,M1,1,0
1,-2.9,ko04658,Th1 and Th2 cell differentiation,M1,1,0
1,-2.5,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,M1,1,0
1,-2.2,M105,PID TELOMERASE PATHWAY,M1,1,0
1,-2.1,GO:0090287,regulation of cellular response to growth factor stimulus,M1,1,0
1,-3.5,GO:0051056,regulation of small GTPase mediated signal transduction,M1,1,0
1,-4.1,WP4538,Regulatory circuits of the STAT3 signaling pathway,M1,1,0
1,-2.4,CORUM:7582,ESR2-TRAP/Mediator coactivator complex,M1,1,0
1,-5.2,GO:0032870,cellular response to hormone stimulus,M1,1,0
1,-2.8,ko04392,Hippo signaling pathway -multiple species,M1,1,0
1,-3.4,ko05168,Herpes simplex infection,M1,1,0
1,-5.8,GO:0035710,"CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.8,GO:0070849,response to epidermal growth factor,M1,1,0
1,-2,GO:0035773,insulin secretion involved in cellular response to glucose stimulus,M1,1,0
1,-2.1,GO:0070848,response to growth factor,M1,1,0
1,-3.3,GO:0061136,regulation of proteasomal protein catabolic process,M1,1,0
1,-3.1,WP4816,TGF-beta receptor signaling in skeletal dysplasias,M1,1,0
1,-2.2,GO:0042307,positive regulation of protein import into nucleus,M1,1,0
1,-5.2,GO:0042110,T cell activation,M1,1,0
1,-2,GO:0030335,positive regulation of cell migration,M1,1,0
1,-2.4,WP710,DNA damage response (only ATM dependent),M1,1,0
1,-2.6,GO:0032418,lysosome localization,M1,1,0
1,-2.3,GO:0030111,regulation of Wnt signaling pathway,M1,1,0
1,-2.5,GO:0008333,endosome to lysosome transport,M1,1,0
1,-2.6,GO:0045621,positive regulation of lymphocyte differentiation,M1,1,0
1,-2.8,GO:0090311,regulation of protein deacetylation,M1,1,0
1,-2.9,R-HSA-1483257,Phospholipid metabolism,M1,1,0
1,-2.7,GO:2000345,regulation of hepatocyte proliferation,M1,1,0
1,-5.8,M124,PID CXCR4 PATHWAY,M1,1,0
1,-2.2,GO:2000756,regulation of peptidyl-lysine acetylation,M1,1,0
1,-2.2,GO:0015914,phospholipid transport,M1,1,0
1,-3.8,GO:0016032,viral process,M1,1,0
1,-2.2,GO:0046777,protein autophosphorylation,M1,1,0
1,-2.2,GO:0034620,cellular response to unfolded protein,M1,1,0
1,-2,M2579,ST DIFFERENTIATION PATHWAY IN PC12 CELLS,M1,1,0
1,-3,GO:0030518,intracellular steroid hormone receptor signaling pathway,M1,1,0
1,-2.6,R-HSA-9022692,Regulation of MECP2 expression and activity,M1,1,0
1,-2,GO:0090312,positive regulation of protein deacetylation,M1,1,0
1,-3.7,R-HSA-400253,Circadian Clock,M1,1,0
1,-2.4,GO:0001659,temperature homeostasis,M1,1,0
1,-7.1,GO:0046632,alpha-beta T cell differentiation,M1,1,0
1,-3.8,GO:0010498,proteasomal protein catabolic process,M1,1,0
1,-3.8,R-HSA-199991,Membrane Trafficking,M1,1,0
1,-2.7,GO:0043547,positive regulation of GTPase activity,M1,1,0
1,-2.1,GO:0035307,positive regulation of protein dephosphorylation,M1,1,0
1,-3.3,GO:0019941,modification-dependent protein catabolic process,M1,1,0
1,-2.2,GO:0072575,epithelial cell proliferation involved in liver morphogenesis,M1,1,0
1,-3.9,GO:0006405,RNA export from nucleus,M1,1,0
1,-2.1,WP2369,Histone modifications,M1,1,0
1,-3.5,GO:0016064,immunoglobulin mediated immune response,M1,1,0
1,-4.5,ko05145,Toxoplasmosis,M1,1,0
1,-2.8,R-HSA-9707564,Cytoprotection by HMOX1,M1,1,0
1,-2.2,GO:0044403,biological process involved in symbiotic interaction,M1,1,0
1,-2,GO:1903052,positive regulation of proteolysis involved in cellular protein catabolic process,M1,1,0
1,-2.9,GO:0006333,chromatin assembly or disassembly,M1,1,0
1,-2.4,GO:0035967,cellular response to topologically incorrect protein,M1,1,0
1,-2,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,M1,1,0
1,-2.3,GO:0022409,positive regulation of cell-cell adhesion,M1,1,0
1,-3.2,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,M1,1,0
1,-5.6,GO:0032259,methylation,M1,1,0
1,-6.8,GO:1903131,mononuclear cell differentiation,M1,1,0
1,-2.1,GO:0022604,regulation of cell morphogenesis,M1,1,0
1,-2.9,R-HSA-350054,Notch-HLH transcription pathway,M1,1,0
1,-4.5,hsa04068,foxo signaling pathway,M1,1,0
1,-3.2,WP481,Insulin signaling,M1,1,0
1,-2.3,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,M1,1,0
1,-2.6,R-HSA-156711,Polo-like kinase mediated events,M1,1,0
1,-2.6,GO:0060323,head morphogenesis,M1,1,0
1,-6.1,GO:0006914,autophagy,M1,1,0
1,-2.6,hsa04144,Endocytosis ,M1,1,0
1,-2.8,R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,M1,1,0
1,-2.5,GO:0034248,regulation of cellular amide metabolic process,M1,1,0
1,-3,GO:0002699,positive regulation of immune effector process,M1,1,0
1,-2.3,M176,PID FOXM1 PATHWAY,M1,1,0
1,-2.1,WP4585,Cancer immunotherapy by PD-1 blockade,M1,1,0
1,-3.3,GO:0060965,negative regulation of gene silencing by miRNA,M1,1,0
1,-3.3,WP560,TGF-beta receptor signaling,M1,1,0
1,-2.1,GO:0072576,liver morphogenesis,M1,1,0
1,-2.9,R-HSA-9707616,Heme signaling,M1,1,0
1,-5.7,GO:0046486,glycerolipid metabolic process,M1,1,0
1,-2.9,WP3594,Circadian rhythm genes,M1,1,0
1,-6.1,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M1,1,0
1,-5.4,GO:0048017,inositol lipid-mediated signaling,M1,1,0
1,-2.3,R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,M1,1,0
1,-3.8,GO:0009299,mRNA transcription,M1,1,0
1,-3.9,WP4754,IL-18 signaling pathway,M1,1,0
1,-3.4,GO:0007420,brain development,M1,1,0
1,-2.1,R-HSA-3214841,PKMTs methylate histone lysines,M1,1,0
1,-3.7,R-HSA-3214847,HATs acetylate histones,M1,1,0
1,-4.2,GO:0009896,positive regulation of catabolic process,M1,1,0
1,-2.8,GO:0060828,regulation of canonical Wnt signaling pathway,M1,1,0
1,-5.2,GO:0002250,adaptive immune response,M1,1,0
1,-7.2,GO:0018394,peptidyl-lysine acetylation,M1,1,0
1,-2.4,CORUM:6664,"STAGA complex, SPT3-linked",M1,1,0
1,-2.3,GO:0009069,serine family amino acid metabolic process,M1,1,0
1,-2.2,R-HSA-9012999,RHO GTPase cycle,M1,1,0
1,-2,GO:0048871,multicellular organismal homeostasis,M1,1,0
1,-2.2,GO:0010847,regulation of chromatin assembly,M1,1,0
1,-2.9,GO:1901096,regulation of autophagosome maturation,M1,1,0
1,-7,GO:0006913,nucleocytoplasmic transport,M1,1,0
1,-3,GO:0017038,protein import,M1,1,0
1,-2.1,GO:0097352,autophagosome maturation,M1,1,0
1,-5.7,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-2.3,GO:0043484,regulation of RNA splicing,M1,1,0
1,-3.1,ko04910,Insulin signaling pathway,M1,1,0
1,-3.6,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-3.1,GO:0090407,organophosphate biosynthetic process,M1,1,0
1,-2.3,GO:0042752,regulation of circadian rhythm,M1,1,0
1,-6.2,GO:0016573,histone acetylation,M1,1,0
1,-2.8,hsa04330,Notch signaling pathway ,M1,1,0
1,-2.8,hsa04392,Hippo signaling pathway -multiple species,M1,1,0
1,-2.4,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,M1,1,0
1,-2,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
