_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-3.9,GO:0046822,regulation of nucleocytoplasmic transport,M1,1,0
1,-6.5,GO:0006476,protein deacetylation,M1,1,0
1,-2.9,GO:0010906,regulation of glucose metabolic process,M1,1,0
1,-8.1,GO:2001251,negative regulation of chromosome organization,M1,1,0
1,-9.1,GO:0051656,establishment of organelle localization,M1,1,0
1,-2.5,GO:1903533,regulation of protein targeting,M1,1,0
1,-4.7,R-HSA-5578749,Transcriptional regulation by small RNAs,M1,1,0
1,-4.1,R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),M1,1,0
1,-5.3,CORUM:2819,BRCA1-CtIP-CtBP complex,M1,1,0
1,-17,WP2446,Retinoblastoma gene in cancer,M1,1,0
1,-4.7,GO:0001817,regulation of cytokine production,M1,1,0
1,-2.7,WP3996,Ethanol effects on histone modifications,M1,1,0
1,-3.2,R-HSA-9664422,FCGR3A-mediated phagocytosis,M1,1,0
1,-3.3,GO:0006909,phagocytosis,M1,1,0
1,-7.5,R-HSA-68867,Assembly of the pre-replicative complex,M1,1,0
1,-3.8,GO:0016574,histone ubiquitination,M1,1,0
1,-18,ko04110,Cell cycle,M1,1,0
1,-11,GO:0051306,mitotic sister chromatid separation,M1,1,0
1,-4.2,R-HSA-5693607,Processing of DNA double-strand break ends,M1,1,0
1,-3.4,GO:2001187,"positive regulation of CD8-positive, alpha-beta T cell activation",M1,1,0
1,-2.6,R-HSA-168274,Export of Viral Ribonucleoproteins from Nucleus,M1,1,0
1,-2.8,GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT,M1,1,0
1,-5.6,GO:0046638,positive regulation of alpha-beta T cell differentiation,M1,1,0
1,-2.8,R-HSA-8941856,RUNX3 regulates NOTCH signaling,M1,1,0
1,-4.2,R-HSA-5619507,Activation of HOX genes during differentiation,M1,1,0
1,-2.4,CORUM:2721,HCF-1 complex,M1,1,0
1,-2.6,GO:1901976,regulation of cell cycle checkpoint,M1,1,0
1,-7.9,R-HSA-157579,Telomere Maintenance,M1,1,0
1,-2.1,GO:0042100,B cell proliferation,M1,1,0
1,-2.9,GO:0045910,negative regulation of DNA recombination,M1,1,0
1,-4.5,GO:0009792,embryo development ending in birth or egg hatching,M1,1,0
1,-6.9,GO:0006268,DNA unwinding involved in DNA replication,M1,1,0
1,-4.3,R-HSA-174048,APC/C:Cdc20 mediated degradation of Cyclin B,M1,1,0
1,-3.6,GO:0055086,nucleobase-containing small molecule metabolic process,M1,1,0
1,-5.3,GO:0045930,negative regulation of mitotic cell cycle,M1,1,0
1,-3.7,R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,M1,1,0
1,-10,GO:0002429,immune response-activating cell surface receptor signaling pathway,M1,1,0
1,-4.3,R-HSA-9675136,Diseases of DNA Double-Strand Break Repair,M1,1,0
1,-3.9,R-HSA-427413,NoRC negatively regulates rRNA expression,M1,1,0
1,-2.6,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-3.5,GO:0098751,bone cell development,M1,1,0
1,-2.4,ko05164,Influenza A,M1,1,0
1,-17,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,M1,1,0
1,-2.5,ko04659,Th17 cell differentiation,M1,1,0
1,-10,GO:0010965,regulation of mitotic sister chromatid separation,M1,1,0
1,-2.8,M219,PID HEDGEHOG GLI PATHWAY,M1,1,0
1,-4.1,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,M1,1,0
1,-5.2,GO:0010948,negative regulation of cell cycle process,M1,1,0
1,-5.6,GO:0046635,positive regulation of alpha-beta T cell activation,M1,1,0
1,-2.8,R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),M1,1,0
1,-2.9,GO:0072393,microtubule anchoring at microtubule organizing center,M1,1,0
1,-4.3,GO:0006006,glucose metabolic process,M1,1,0
1,-2,GO:0071479,cellular response to ionizing radiation,M1,1,0
1,-2.6,GO:0050777,negative regulation of immune response,M1,1,0
1,-6.6,R-HSA-1474165,Reproduction,M1,1,0
1,-2.7,WP4584,Biomarkers for pyrimidine metabolism disorders,M1,1,0
1,-4,GO:0002573,myeloid leukocyte differentiation,M1,1,0
1,-4.5,GO:0099024,plasma membrane invagination,M1,1,0
1,-2.8,CORUM:1230,WINAC complex,M1,1,0
1,-4.3,GO:1902292,cell cycle DNA replication initiation,M1,1,0
1,-2.4,GO:0044774,mitotic DNA integrity checkpoint signaling,M1,1,0
1,-4.6,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,M1,1,0
1,-2.2,GO:0030041,actin filament polymerization,M1,1,0
1,-3.2,GO:1904062,regulation of cation transmembrane transport,M1,1,0
1,-4.3,GO:0032077,positive regulation of deoxyribonuclease activity,M1,1,0
1,-2.5,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.6,GO:0002335,mature B cell differentiation,M1,1,0
1,-3.2,WP4320,Effect of progerin on genes involved in Hutchinson-Gilford progeria syndrome,M1,1,0
1,-4.5,GO:1903708,positive regulation of hemopoiesis,M1,1,0
1,-2.1,ko03430,Mismatch repair,M1,1,0
1,-2.6,GO:0010976,positive regulation of neuron projection development,M1,1,0
1,-2.4,hsa00310,Lysine degradation ,M1,1,0
1,-11,GO:0006333,chromatin assembly or disassembly,M1,1,0
1,-3.3,GO:0000082,G1/S transition of mitotic cell cycle,M1,1,0
1,-2,R-HSA-9020591,Interleukin-12 signaling,M1,1,0
1,-4.7,GO:0016064,immunoglobulin mediated immune response,M1,1,0
1,-3.4,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,M1,1,0
1,-5.3,GO:0051250,negative regulation of lymphocyte activation,M1,1,0
1,-7.6,R-HSA-75153,Apoptotic execution phase,M1,1,0
1,-4.7,CORUM:5544,CDC2-PCNA-CCNB1-GADD45A complex,M1,1,0
1,-2.1,GO:0035307,positive regulation of protein dephosphorylation,M1,1,0
1,-2.2,GO:0009124,nucleoside monophosphate biosynthetic process,M1,1,0
1,-5.4,GO:0007094,mitotic spindle assembly checkpoint signaling,M1,1,0
1,-4.4,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-4.3,R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,M1,1,0
1,-4.3,R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,M1,1,0
1,-2.4,hsa04659,Th17 cell differentiation,M1,1,0
1,-2.4,WP4241,Type 2 papillary renal cell carcinoma,M1,1,0
1,-3.7,R-HSA-168271,Transport of Ribonucleoproteins into the Host Nucleus,M1,1,0
1,-12,R-HSA-69481,G2/M Checkpoints,M1,1,0
1,-3.1,GO:0032623,interleukin-2 production,M1,1,0
1,-7.2,GO:0006275,regulation of DNA replication,M1,1,0
1,-2.3,M54,PID IL12 2PATHWAY,M1,1,0
1,-19,GO:0016570,histone modification,M1,1,0
1,-2.1,GO:0032660,regulation of interleukin-17 production,M1,1,0
1,-5.5,CORUM:5611,Emerin complex 24,M1,1,0
1,-13,GO:0018205,peptidyl-lysine modification,M1,1,0
1,-5.3,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",M1,1,0
1,-2.2,GO:0031109,microtubule polymerization or depolymerization,M1,1,0
1,-2.5,R-HSA-73927,Depurination,M1,1,0
1,-3.3,GO:0051567,histone H3-K9 methylation,M1,1,0
1,-4,R-HSA-9645723,Diseases of programmed cell death,M1,1,0
1,-3.8,GO:0050658,RNA transport,M1,1,0
1,-3.2,GO:0042742,defense response to bacterium,M1,1,0
1,-7,GO:0051347,positive regulation of transferase activity,M1,1,0
1,-2.6,GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,M1,1,0
1,-3.5,hsa04914,Progesterone-mediated oocyte maturation ,M1,1,0
1,-5,R-HSA-199991,Membrane Trafficking,M1,1,0
1,-36,GO:1903047,mitotic cell cycle process,M1,1,0
1,-4.7,R-HSA-180910,Vpr-mediated nuclear import of PICs,M1,1,0
1,-2.2,R-HSA-379724,tRNA Aminoacylation,M1,1,0
1,-5.7,GO:0016032,viral process,M1,1,0
1,-4.9,R-HSA-8939211,ESR-mediated signaling,M1,1,0
1,-3,GO:2000756,regulation of peptidyl-lysine acetylation,M1,1,0
1,-2.9,GO:0090398,cellular senescence,M1,1,0
1,-17,WP179,Cell cycle,M1,1,0
1,-3.6,R-HSA-380259,Loss of Nlp from mitotic centrosomes,M1,1,0
1,-4.6,GO:0090311,regulation of protein deacetylation,M1,1,0
1,-7.1,GO:0031936,negative regulation of chromatin silencing,M1,1,0
1,-11,GO:1901987,regulation of cell cycle phase transition,M1,1,0
1,-3.1,GO:1902750,negative regulation of cell cycle G2/M phase transition,M1,1,0
1,-3.5,GO:0045739,positive regulation of DNA repair,M1,1,0
1,-18,GO:0000070,mitotic sister chromatid segregation,M1,1,0
1,-4,WP4816,TGF-beta receptor signaling in skeletal dysplasias,M1,1,0
1,-3.2,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,M1,1,0
1,-3.9,GO:1904589,regulation of protein import,M1,1,0
1,-3.2,GO:0035999,tetrahydrofolate interconversion,M1,1,0
1,-3.8,GO:0071407,cellular response to organic cyclic compound,M1,1,0
1,-2.9,ko04658,Th1 and Th2 cell differentiation,M1,1,0
1,-4.8,GO:0030029,actin filament-based process,M1,1,0
1,-2.8,R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,M1,1,0
1,-2.2,GO:0043547,positive regulation of GTPase activity,M1,1,0
1,-3,CORUM:3075,UTX-MLL2/3 complex,M1,1,0
1,-8.2,GO:0006270,DNA replication initiation,M1,1,0
1,-3,GO:0030518,intracellular steroid hormone receptor signaling pathway,M1,1,0
1,-2,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER,M1,1,0
1,-2.8,GO:0071482,cellular response to light stimulus,M1,1,0
1,-3.5,GO:0031570,DNA integrity checkpoint signaling,M1,1,0
1,-4.2,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,M1,1,0
1,-3.1,GO:1903322,positive regulation of protein modification by small protein conjugation or removal,M1,1,0
1,-2.6,WP4538,Regulatory circuits of the STAT3 signaling pathway,M1,1,0
1,-2.6,hsa04144,Endocytosis ,M1,1,0
1,-6.3,R-HSA-68949,Orc1 removal from chromatin,M1,1,0
1,-2.4,GO:0034030,ribonucleoside bisphosphate biosynthetic process,M1,1,0
1,-2.5,hsa04068,foxo signaling pathway,M1,1,0
1,-2.6,R-HSA-5620924,Intraflagellar transport,M1,1,0
1,-2.1,GO:0010155,regulation of proton transport,M1,1,0
1,-3.2,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,M1,1,0
1,-9.2,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,M1,1,0
1,-2.7,R-HSA-15869,Metabolism of nucleotides,M1,1,0
1,-4.4,GO:0010256,endomembrane system organization,M1,1,0
1,-4.7,GO:0042093,T-helper cell differentiation,M1,1,0
1,-2.7,GO:0032933,SREBP signaling pathway,M1,1,0
1,-6.6,GO:0060969,negative regulation of gene silencing,M1,1,0
1,-2.9,GO:0032886,regulation of microtubule-based process,M1,1,0
1,-3.4,R-HSA-427389,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,M1,1,0
1,-5.3,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,M1,1,0
1,-2,GO:0034762,regulation of transmembrane transport,M1,1,0
1,-3.6,R-HSA-190840,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,M1,1,0
1,-2.6,R-HSA-162909,Host Interactions of HIV factors,M1,1,0
1,-3.8,GO:0050657,nucleic acid transport,M1,1,0
1,-4.2,GO:0048589,developmental growth,M1,1,0
1,-3.9,R-HSA-73728,RNA Polymerase I Promoter Opening,M1,1,0
1,-2.5,GO:0035065,regulation of histone acetylation,M1,1,0
1,-2.8,R-HSA-5358606,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),M1,1,0
1,-9.3,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M1,1,0
1,-2,GO:0009147,pyrimidine nucleoside triphosphate metabolic process,M1,1,0
1,-2.6,R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,M1,1,0
1,-9.3,GO:0030071,regulation of mitotic metaphase/anaphase transition,M1,1,0
1,-11,R-HSA-141424,Amplification of signal from the kinetochores,M1,1,0
1,-2.9,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,M1,1,0
1,-5.5,WP4754,IL-18 signaling pathway,M1,1,0
1,-2.5,R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,M1,1,0
1,-2,GO:0032729,positive regulation of interferon-gamma production,M1,1,0
1,-7.1,GO:1902969,mitotic DNA replication,M1,1,0
1,-2.8,hsa04919,thyroid hormone signaling pathway,M1,1,0
1,-2.3,R-HSA-3371556,Cellular response to heat stress,M1,1,0
1,-2.4,GO:0034033,purine nucleoside bisphosphate biosynthetic process,M1,1,0
1,-3.5,GO:0045091,regulation of single stranded viral RNA replication via double stranded DNA intermediate,M1,1,0
1,-2.1,WP3878,ATM signaling in development and disease ,M1,1,0
1,-2.7,GO:0031063,regulation of histone deacetylation,M1,1,0
1,-5.7,GO:1904029,regulation of cyclin-dependent protein kinase activity,M1,1,0
1,-7.3,R-HSA-157118,Signaling by NOTCH,M1,1,0
1,-11,GO:0006261,DNA-dependent DNA replication,M1,1,0
1,-2.7,hsa04658,Th1 and Th2 cell differentiation,M1,1,0
1,-2.6,GO:0060322,head development,M1,1,0
1,-9.2,GO:0045787,positive regulation of cell cycle,M1,1,0
1,-8.2,GO:0010638,positive regulation of organelle organization,M1,1,0
1,-2.4,GO:2000649,regulation of sodium ion transmembrane transporter activity,M1,1,0
1,-2.4,GO:0071902,positive regulation of protein serine/threonine kinase activity,M1,1,0
1,-4.3,GO:0018107,peptidyl-threonine phosphorylation,M1,1,0
1,-2.1,GO:0031060,regulation of histone methylation,M1,1,0
1,-4,GO:0042306,regulation of protein import into nucleus,M1,1,0
1,-2.5,GO:0036035,osteoclast development,M1,1,0
1,-11,R-HSA-9609690,HCMV Early Events,M1,1,0
1,-2.6,GO:0009299,mRNA transcription,M1,1,0
1,-3.4,R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,M1,1,0
1,-2.9,GO:1902903,regulation of supramolecular fiber organization,M1,1,0
1,-2.2,GO:0043486,histone exchange,M1,1,0
1,-50,R-HSA-1640170,Cell Cycle,M1,1,0
1,-3.9,GO:0001934,positive regulation of protein phosphorylation,M1,1,0
1,-13,GO:0007346,regulation of mitotic cell cycle,M1,1,0
1,-2.2,hsa04630,Jak-STAT signaling pathway ,M1,1,0
1,-2.5,M115,PID REG GR PATHWAY,M1,1,0
1,-2.8,GO:0001773,myeloid dendritic cell activation,M1,1,0
1,-10,GO:0040029,"regulation of gene expression, epigenetic",M1,1,0
1,-4.5,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),M1,1,0
1,-3.2,GO:2001022,positive regulation of response to DNA damage stimulus,M1,1,0
1,-2,WP3915,Angiopoietin-like protein 8 regulatory pathway,M1,1,0
1,-7.3,GO:1905269,positive regulation of chromatin organization,M1,1,0
1,-2.7,GO:0070988,demethylation,M1,1,0
1,-3.2,GO:0032506,cytokinetic process,M1,1,0
1,-3.2,GO:0019058,viral life cycle,M1,1,0
1,-6.6,GO:1903038,negative regulation of leukocyte cell-cell adhesion,M1,1,0
1,-8.4,GO:0051249,regulation of lymphocyte activation,M1,1,0
1,-2.7,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,M1,1,0
1,-2.8,GO:0051651,maintenance of location in cell,M1,1,0
1,-26,R-HSA-68886,M Phase,M1,1,0
1,-2.9,GO:0042267,natural killer cell mediated cytotoxicity,M1,1,0
1,-2.3,GO:0071453,cellular response to oxygen levels,M1,1,0
1,-9.9,GO:0045859,regulation of protein kinase activity,M1,1,0
1,-5.3,R-HSA-1280215,Cytokine Signaling in Immune system,M1,1,0
1,-4.3,GO:0097190,apoptotic signaling pathway,M1,1,0
1,-9.7,GO:0002252,immune effector process,M1,1,0
1,-2.4,GO:0002820,negative regulation of adaptive immune response,M1,1,0
1,-3.3,GO:1902106,negative regulation of leukocyte differentiation,M1,1,0
1,-4.3,R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,M1,1,0
1,-2.7,WP4752,Base excision repair,M1,1,0
1,-2.8,M258,PID BARD1 PATHWAY,M1,1,0
1,-2,WP268,Notch signaling,M1,1,0
1,-9.2,GO:0006473,protein acetylation,M1,1,0
1,-2.4,R-HSA-111465,Apoptotic cleavage of cellular proteins,M1,1,0
1,-7.6,GO:0000086,G2/M transition of mitotic cell cycle,M1,1,0
1,-2.2,GO:0006513,protein monoubiquitination,M1,1,0
1,-2.8,R-HSA-4570464,SUMOylation of RNA binding proteins,M1,1,0
1,-4.5,WP138,Androgen receptor signaling pathway,M1,1,0
1,-4.6,GO:0009070,serine family amino acid biosynthetic process,M1,1,0
1,-2.1,GO:0051100,negative regulation of binding,M1,1,0
1,-3,R-HSA-195721,Signaling by WNT,M1,1,0
1,-3.3,R-HSA-5621575,CD209 (DC-SIGN) signaling,M1,1,0
1,-17,GO:0071824,protein-DNA complex subunit organization,M1,1,0
1,-4.4,R-HSA-176033,Interactions of Vpr with host cellular proteins,M1,1,0
1,-2.9,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,M1,1,0
1,-2.4,GO:0046890,regulation of lipid biosynthetic process,M1,1,0
1,-9.7,GO:0007076,mitotic chromosome condensation,M1,1,0
1,-5.2,GO:0051223,regulation of protein transport,M1,1,0
1,-2.9,GO:0001672,regulation of chromatin assembly or disassembly,M1,1,0
1,-5.4,R-HSA-453276,Regulation of mitotic cell cycle,M1,1,0
1,-2.8,GO:0010458,exit from mitosis,M1,1,0
1,-4,R-HSA-8943724,Regulation of PTEN gene transcription,M1,1,0
1,-4.3,R-HSA-9710421,Defective pyroptosis,M1,1,0
1,-4.7,M1,PID FANCONI PATHWAY,M1,1,0
1,-2.8,WP2583,T cell receptor and co-stimulatory signaling,M1,1,0
1,-4.4,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,M1,1,0
1,-2.4,GO:0031445,regulation of heterochromatin assembly,M1,1,0
1,-8.9,GO:0034728,nucleosome organization,M1,1,0
1,-12,GO:0051321,meiotic cell cycle,M1,1,0
1,-3.2,GO:0008610,lipid biosynthetic process,M1,1,0
1,-8.2,GO:0140013,meiotic nuclear division,M1,1,0
1,-3.4,hsa00670,One carbon pool by folate ,M1,1,0
1,-6,R-HSA-3899300,SUMOylation of transcription cofactors,M1,1,0
1,-4.7,R-HSA-176412,Phosphorylation of the APC/C,M1,1,0
1,-6.4,GO:0010639,negative regulation of organelle organization,M1,1,0
1,-10,GO:0031497,chromatin assembly,M1,1,0
1,-8.7,R-HSA-8878171,Transcriptional regulation by RUNX1,M1,1,0
1,-2.1,M285,PID HNF3A PATHWAY,M1,1,0
1,-3.4,R-HSA-162587,HIV Life Cycle,M1,1,0
1,-3.8,GO:0007143,female meiotic nuclear division,M1,1,0
1,-2.2,GO:0051208,sequestering of calcium ion,M1,1,0
1,-2.2,WP1530,miRNA regulation of DNA damage response,M1,1,0
1,-2.9,GO:0018212,peptidyl-tyrosine modification,M1,1,0
1,-6,GO:0045815,"positive regulation of gene expression, epigenetic",M1,1,0
1,-25,GO:0007059,chromosome segregation,M1,1,0
1,-2.2,GO:1903050,regulation of proteolysis involved in cellular protein catabolic process,M1,1,0
1,-17,GO:0033044,regulation of chromosome organization,M1,1,0
1,-2.9,GO:0034453,microtubule anchoring,M1,1,0
1,-4.5,R-HSA-9616222,Transcriptional regulation of granulopoiesis,M1,1,0
1,-2.4,GO:0030224,monocyte differentiation,M1,1,0
1,-2.7,GO:0001771,immunological synapse formation,M1,1,0
1,-2.2,GO:0045840,positive regulation of mitotic nuclear division,M1,1,0
1,-2.3,R-HSA-176407,Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,M1,1,0
1,-2.9,GO:0031057,negative regulation of histone modification,M1,1,0
1,-8.8,R-HSA-212165,Epigenetic regulation of gene expression,M1,1,0
1,-4,GO:0033673,negative regulation of kinase activity,M1,1,0
1,-2.4,GO:0045063,T-helper 1 cell differentiation,M1,1,0
1,-3.5,GO:0006109,regulation of carbohydrate metabolic process,M1,1,0
1,-12,R-HSA-2262752,Cellular responses to stress,M1,1,0
1,-11,hsa03030,DNA replication ,M1,1,0
1,-2.3,GO:0008380,RNA splicing,M1,1,0
1,-2.3,GO:0006417,regulation of translation,M1,1,0
1,-5.1,R-HSA-109582,Hemostasis,M1,1,0
1,-2.4,GO:0030050,vesicle transport along actin filament,M1,1,0
1,-2.3,R-HSA-73933,Resolution of Abasic Sites (AP sites),M1,1,0
1,-5.6,R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,M1,1,0
1,-5.1,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,M1,1,0
1,-6.5,GO:0043414,macromolecule methylation,M1,1,0
1,-5.4,GO:0006271,DNA strand elongation involved in DNA replication,M1,1,0
1,-6.1,GO:0002263,cell activation involved in immune response,M1,1,0
1,-9.8,GO:0044839,cell cycle G2/M phase transition,M1,1,0
1,-2.6,GO:0016055,Wnt signaling pathway,M1,1,0
1,-4,GO:0072657,protein localization to membrane,M1,1,0
1,-2.2,GO:0006418,tRNA aminoacylation for protein translation,M1,1,0
1,-22,GO:0016569,covalent chromatin modification,M1,1,0
1,-3.3,GO:0072574,hepatocyte proliferation,M1,1,0
1,-7.5,M195,PID CMYB PATHWAY,M1,1,0
1,-2.4,GO:0046785,microtubule polymerization,M1,1,0
1,-2.4,GO:0006991,response to sterol depletion,M1,1,0
1,-2.1,GO:0034250,positive regulation of cellular amide metabolic process,M1,1,0
1,-3.7,CORUM:1099,DNA synthesome complex (17 subunits),M1,1,0
1,-2.2,R-HSA-5696400,Dual Incision in GG-NER,M1,1,0
1,-3.1,GO:0016071,mRNA metabolic process,M1,1,0
1,-3.1,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-3.5,M113,PID NFAT 3PATHWAY,M1,1,0
1,-2.7,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,M1,1,0
1,-5.4,WP4217,Ebola virus pathway in host,M1,1,0
1,-6.6,GO:0043967,histone H4 acetylation,M1,1,0
1,-3.1,R-HSA-159234,Transport of Mature mRNAs Derived from Intronless Transcripts,M1,1,0
1,-5.3,GO:0031056,regulation of histone modification,M1,1,0
1,-3.4,GO:0032011,ARF protein signal transduction,M1,1,0
1,-5.2,GO:0050866,negative regulation of cell activation,M1,1,0
1,-3.9,WP4932,7q11.23 copy number variation syndrome,M1,1,0
1,-2.4,GO:0030162,regulation of proteolysis,M1,1,0
1,-10,GO:1903829,positive regulation of cellular protein localization,M1,1,0
1,-2,R-HSA-5689603,UCH proteinases,M1,1,0
1,-5.3,CORUM:1452,MCM2-MCM6-MCM7 complex,M1,1,0
1,-2.6,GO:1901605,alpha-amino acid metabolic process,M1,1,0
1,-2.4,GO:0051259,protein complex oligomerization,M1,1,0
1,-3.9,GO:0071478,cellular response to radiation,M1,1,0
1,-12,GO:0072594,establishment of protein localization to organelle,M1,1,0
1,-2.5,GO:0043388,positive regulation of DNA binding,M1,1,0
1,-2.2,ko05230,Central carbon metabolism in cancer,M1,1,0
1,-2.6,GO:0008156,negative regulation of DNA replication,M1,1,0
1,-4.5,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,M1,1,0
1,-3,CORUM:1179,CENP-A NAC-CAD complex,M1,1,0
1,-8.3,R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),M1,1,0
1,-2.2,hsa04940,Type I diabetes mellitus ,M1,1,0
1,-2.2,GO:0071456,cellular response to hypoxia,M1,1,0
1,-5.4,R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,M1,1,0
1,-2.5,R-HSA-196757,Metabolism of folate and pterines,M1,1,0
1,-8,GO:0007088,regulation of mitotic nuclear division,M1,1,0
1,-2.6,GO:0051345,positive regulation of hydrolase activity,M1,1,0
1,-2.6,hsa03410,Base excision repair ,M1,1,0
1,-2.5,GO:0046364,monosaccharide biosynthetic process,M1,1,0
1,-3.6,GO:0050864,regulation of B cell activation,M1,1,0
1,-2.6,GO:0035067,negative regulation of histone acetylation,M1,1,0
1,-4.5,GO:0045860,positive regulation of protein kinase activity,M1,1,0
1,-2.2,GO:0022411,cellular component disassembly,M1,1,0
1,-2.8,R-HSA-9697154,Disorders of Nervous System Development,M1,1,0
1,-3.3,GO:0040017,positive regulation of locomotion,M1,1,0
1,-5.2,GO:0002292,T cell differentiation involved in immune response,M1,1,0
1,-2.1,GO:0003300,cardiac muscle hypertrophy,M1,1,0
1,-10,GO:0032388,positive regulation of intracellular transport,M1,1,0
1,-6.5,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,M1,1,0
1,-2.4,GO:0043632,modification-dependent macromolecule catabolic process,M1,1,0
1,-2.6,R-HSA-6781823,Formation of TC-NER Pre-Incision Complex,M1,1,0
1,-4.9,ko04114,Oocyte meiosis,M1,1,0
1,-2.7,M207,PID RETINOIC ACID PATHWAY,M1,1,0
