_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-16.92979133407002,R-HSA-9716542,M1,1,0,Reactome Gene Sets,6,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-16.92979133407002,4.058795322318218,11.191188290774608,28160,723,499,52,10.420841683366733,1.3677433595851005,332|991|1062|1063|1213|1729|2316|2889|3012|3014|3017|3071|3954|4001|4627|4650|4771|4928|5347|5580|6510|6711|7171|7280|7533|8338|8358|8364|8826|9146|10376|10383|10403|11130|23013|23028|23141|23332|23344|23526|26999|29127|55055|55143|55839|55920|79019|79682|84790|139818|147179|151246,BIRC5|CDC20|CENPE|CENPF|CLTC|DIAPH1|FLNA|RAPGEF1|H2AC8|H2AX|H2BC5|NCKAP1L|LETM1|LMNB1|MYH9|MYO9B|NF2|NUP98|PLK1|PRKCD|SLC1A5|SPTBN1|TPM4|TUBB2A|YWHAH|H2AC20|H3C2|H4C3|IQGAP1|HGS|TUBA1B|TUBB4B|NDC80|ZWINT|SPEN|KDM1A|ANKLE2|CLASP1|ESYT1|ARHGAP45|CYFIP2|RACGAP1|ZWILCH|CDCA8|CENPN|RCC2|CENPM|CENPU|TUBA1C|DOCK11|WIPF2|SGO2,-14.045203635551367,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-14.105506842853993,R-HSA-2467813,M1,1,0,Reactome Gene Sets,6,Separation of Sister Chromatids,,-14.105506842853993,7.386500750191482,11.895046115088627,28160,191,499,25,5.01002004008016,0.9765811937919748,332|991|1062|1063|4928|5347|7280|8697|9232|10274|10376|10383|10403|11065|11130|23198|23332|55055|55143|55839|55920|79019|79682|84790|151246,BIRC5|CDC20|CENPE|CENPF|NUP98|PLK1|TUBB2A|CDC23|PTTG1|STAG1|TUBA1B|TUBB4B|NDC80|UBE2C|ZWINT|PSME4|CLASP1|ZWILCH|CDCA8|CENPN|RCC2|CENPM|CENPU|TUBA1C|SGO2,-11.311999613682671,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-13.654103034369381,R-HSA-9648025,M1,1,0,Reactome Gene Sets,6,EML4 and NUDC in mitotic spindle formation,,-13.654103034369381,9.646643714779987,12.58789777780331,28160,117,499,20,4.008016032064128,0.8780756545403433,332|991|1062|1063|4928|5347|7280|10376|10383|10403|11130|23332|55055|55143|55839|55920|79019|79682|84790|151246,BIRC5|CDC20|CENPE|CENPF|NUP98|PLK1|TUBB2A|TUBA1B|TUBB4B|NDC80|ZWINT|CLASP1|ZWILCH|CDCA8|CENPN|RCC2|CENPM|CENPU|TUBA1C|SGO2,-10.945606594906408,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-13.134470604034062,R-HSA-5663220,M1,1,0,Reactome Gene Sets,6,RHO GTPases Activate Formins,,-13.134470604034062,8.464929859719438,11.892704614411661,28160,140,499,21,4.208416833667335,0.8988201029107387,332|991|1062|1063|1729|4928|5347|7280|10376|10383|10403|11130|23332|55055|55143|55839|55920|79019|79682|84790|151246,BIRC5|CDC20|CENPE|CENPF|DIAPH1|NUP98|PLK1|TUBB2A|TUBA1B|TUBB4B|NDC80|ZWINT|CLASP1|ZWILCH|CDCA8|CENPN|RCC2|CENPM|CENPU|TUBA1C|SGO2,-10.488764994430545,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-12.489120978822399,R-HSA-69481,M1,1,0,Reactome Gene Sets,6,G2/M Checkpoints,,-12.489120978822399,7.3900181315010975,11.157443979556824,28160,168,499,22,4.408817635270541,0.9190088877936113,641|672|891|983|3014|3017|4171|4172|4173|4174|4175|4176|4999|5932|7468|7533|8364|9088|9133|23198|51512|63967,BLM|BRCA1|CCNB1|CDK1|H2AX|H2BC5|MCM2|MCM3|MCM4|MCM5|MCM6|MCM7|ORC2|RBBP8|NSD2|YWHAH|H4C3|PKMYT1|CCNB2|PSME4|GTSE1|CLSPN,-9.905563275967726,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-11.804936185736723,R-HSA-69618,M1,1,0,Reactome Gene Sets,6,Mitotic Spindle Checkpoint,,-11.804936185736723,8.989306045719758,11.429573395921093,28160,113,499,18,3.6072144288577155,0.8347529688104741,332|991|1062|1063|4928|5347|8697|10403|11065|11130|23332|55055|55143|55839|55920|79019|79682|151246,BIRC5|CDC20|CENPE|CENPF|NUP98|PLK1|CDC23|NDC80|UBE2C|ZWINT|CLASP1|ZWILCH|CDCA8|CENPN|RCC2|CENPM|CENPU|SGO2,-9.288325272512663,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-10.872353828611509,R-HSA-141424,M1,1,0,Reactome Gene Sets,6,Amplification of signal from the kinetochores,,-10.872353828611509,9.405477621910489,11.08021468913752,28160,96,499,16,3.2064128256513027,0.7886471501045282,332|991|1062|1063|4928|5347|10403|11130|23332|55055|55143|55839|55920|79019|79682|151246,BIRC5|CDC20|CENPE|CENPF|NUP98|PLK1|NDC80|ZWINT|CLASP1|ZWILCH|CDCA8|CENPN|RCC2|CENPM|CENPU|SGO2,-8.44514332661676,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-10.872353828611509,R-HSA-141444,M1,1,0,Reactome Gene Sets,6,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,,-10.872353828611509,9.405477621910489,11.08021468913752,28160,96,499,16,3.2064128256513027,0.7886471501045282,332|991|1062|1063|4928|5347|10403|11130|23332|55055|55143|55839|55920|79019|79682|151246,BIRC5|CDC20|CENPE|CENPF|NUP98|PLK1|NDC80|ZWINT|CLASP1|ZWILCH|CDCA8|CENPN|RCC2|CENPM|CENPU|SGO2,-8.44514332661676,0,1,0,0,-50.31674861916725,10.749117282183416,
1,-36.45325594271833,GO:1903047,M1,1,0,GO Biological Processes,19,mitotic cell cycle process,19_GO:0009987 cellular process,-36.45325594271833,5.985303941215765,18.27849073144428,28160,726,499,77,15.430861723446894,1.6171517297604563,288|641|672|675|890|891|983|991|1033|1062|1063|1164|1213|1642|1871|1981|2146|2316|3064|3833|3978|4171|4172|4173|4175|4288|5111|5116|5347|5471|5932|6711|6867|7027|7273|7283|8450|8697|9088|9113|9133|9150|9232|9585|9787|9918|10051|10270|10274|10403|10592|11065|11130|22974|23133|23141|23332|25777|25942|26057|26271|29072|29127|29781|51203|51512|54892|55055|55143|55743|55920|63967|80169|81620|112574|151246|283489,ANK3|BLM|BRCA1|BRCA2|CCNA2|CCNB1|CDK1|CDC20|CDKN3|CENPE|CENPF|CKS2|CLTC|DDB1|E2F3|EIF4G1|EZH2|FLNA|HTT|KIFC1|LIG1|MCM2|MCM3|MCM4|MCM6|MKI67|PCNA|PCNT|PLK1|PPAT|RBBP8|SPTBN1|TACC1|TFDP1|TTN|TUBG1|CUL4B|CDC23|PKMYT1|LATS1|CCNB2|CTDP1|PTTG1|KIF20B|DLGAP5|NCAPD2|SMC4|AKAP8|STAG1|NDC80|SMC2|UBE2C|ZWINT|TPX2|PHF8|ANKLE2|CLASP1|SUN2|SIN3A|ANKRD17|FBXO5|SETD2|RACGAP1|NCAPH2|NUSAP1|GTSE1|NCAPG2|ZWILCH|CDCA8|CHFR|RCC2|CLSPN|CTC1|CDT1|SNX18|SGO2|CHAMP1,-32.56866824419968,0,2,1,1,-36.45325594271833,9.910161786988612,
1,-24.847690167170114,GO:0007059,M1,1,0,GO Biological Processes,19,chromosome segregation,19_GO:0009987 cellular process,-24.847690167170114,7.3183831640225705,15.906393683774262,28160,347,499,45,9.01803607214429,1.282281465492408,332|672|891|991|1062|1063|1663|2237|3833|4288|5347|7153|7155|7273|7283|7917|8697|9113|9232|9787|9918|10051|10270|10274|10403|10592|11065|11130|26271|29127|29781|51203|54892|55055|55143|55294|55743|55839|55920|79677|81620|151246|283489|387103|100130958,BIRC5|BRCA1|CCNB1|CDC20|CENPE|CENPF|DDX11|FEN1|KIFC1|MKI67|PLK1|TOP2A|TOP2B|TTN|TUBG1|BAG6|CDC23|LATS1|PTTG1|DLGAP5|NCAPD2|SMC4|AKAP8|STAG1|NDC80|SMC2|UBE2C|ZWINT|FBXO5|RACGAP1|NCAPH2|NUSAP1|NCAPG2|ZWILCH|CDCA8|FBXW7|CHFR|CENPN|RCC2|SMC6|CDT1|SGO2|CHAMP1|CENPW|SYCE1L,-21.184951218267816,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-24.561163250203705,GO:0000819,M1,1,0,GO Biological Processes,19,sister chromatid segregation,19_GO:0009987 cellular process,-24.561163250203705,9.910161786988612,17.19719914504215,28160,205,499,36,7.214428857715431,1.1582196465075718,891|991|1062|1063|1663|2237|3833|5347|7153|7155|7273|7283|8697|9113|9232|9787|9918|10051|10270|10274|10403|10592|11065|11130|26271|29127|29781|51203|54892|55055|55143|55294|55743|81620|151246|283489,CCNB1|CDC20|CENPE|CENPF|DDX11|FEN1|KIFC1|PLK1|TOP2A|TOP2B|TTN|TUBG1|CDC23|LATS1|PTTG1|DLGAP5|NCAPD2|SMC4|AKAP8|STAG1|NDC80|SMC2|UBE2C|ZWINT|FBXO5|RACGAP1|NCAPH2|NUSAP1|NCAPG2|ZWILCH|CDCA8|FBXW7|CHFR|CDT1|SGO2|CHAMP1,-20.977605547349032,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-22.551621901538503,GO:0098813,M1,1,0,GO Biological Processes,19,nuclear chromosome segregation,19_GO:0009987 cellular process,-22.551621901538503,7.776967362286411,15.389713775032464,28160,283,499,39,7.81563126252505,1.2016013315411296,891|991|1062|1063|1663|2237|3833|5347|7153|7155|7273|7283|7917|8697|9113|9232|9787|9918|10051|10270|10274|10403|10592|11065|11130|26271|29127|29781|51203|54892|55055|55143|55294|55743|55920|81620|151246|283489|100130958,CCNB1|CDC20|CENPE|CENPF|DDX11|FEN1|KIFC1|PLK1|TOP2A|TOP2B|TTN|TUBG1|BAG6|CDC23|LATS1|PTTG1|DLGAP5|NCAPD2|SMC4|AKAP8|STAG1|NDC80|SMC2|UBE2C|ZWINT|FBXO5|RACGAP1|NCAPH2|NUSAP1|NCAPG2|ZWILCH|CDCA8|FBXW7|CHFR|RCC2|CDT1|SGO2|CHAMP1|SYCE1L,-19.14415545773951,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-22.35266619437625,GO:0051301,M1,1,0,GO Biological Processes,19,cell division,19_GO:0009987 cellular process,-22.35266619437625,5.063307692056217,13.661479710141325,28160,613,499,55,11.022044088176353,1.4019160613810586,288|332|641|675|890|891|983|991|1062|1063|1164|1213|3070|3833|3978|4627|5339|5347|5932|6711|6867|7153|8697|9113|9133|9150|9232|9585|9918|10051|10274|10376|10403|10592|11065|11130|22974|23141|23332|26271|29072|29127|51203|54892|55055|55143|55743|55920|81620|84790|112574|151246|203068|259266|387103,ANK3|BIRC5|BLM|BRCA2|CCNA2|CCNB1|CDK1|CDC20|CENPE|CENPF|CKS2|CLTC|HELLS|KIFC1|LIG1|MYH9|PLEC|PLK1|RBBP8|SPTBN1|TACC1|TOP2A|CDC23|LATS1|CCNB2|CTDP1|PTTG1|KIF20B|NCAPD2|SMC4|STAG1|TUBA1B|NDC80|SMC2|UBE2C|ZWINT|TPX2|ANKLE2|CLASP1|FBXO5|SETD2|RACGAP1|NUSAP1|NCAPG2|ZWILCH|CDCA8|CHFR|RCC2|CDT1|TUBA1C|SNX18|SGO2|TUBB|ASPM|CENPW,-18.990957241137934,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-22.151327253984512,GO:0000280,M1,1,0,GO Biological Processes,19,nuclear division,19_GO:0009987 cellular process,-22.151327253984512,5.987234061803064,14.2106339177465,28160,443,499,47,9.418837675350701,1.3075771659258317,675|891|991|1062|1063|1164|2316|3833|4288|5347|5892|7153|7155|7273|7283|7917|8697|9088|9133|9150|9232|9585|9787|9918|10051|10270|10274|10403|10592|11065|11130|22974|23141|23332|26271|29127|29781|51203|54892|55055|55143|55743|81620|151246|259266|283489|100130958,BRCA2|CCNB1|CDC20|CENPE|CENPF|CKS2|FLNA|KIFC1|MKI67|PLK1|RAD51D|TOP2A|TOP2B|TTN|TUBG1|BAG6|CDC23|PKMYT1|CCNB2|CTDP1|PTTG1|KIF20B|DLGAP5|NCAPD2|SMC4|AKAP8|STAG1|NDC80|SMC2|UBE2C|ZWINT|TPX2|ANKLE2|CLASP1|FBXO5|RACGAP1|NCAPH2|NUSAP1|NCAPG2|ZWILCH|CDCA8|CHFR|CDT1|SGO2|ASPM|CHAMP1|SYCE1L,-18.86879954679382,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-21.87820339339105,GO:0048285,M1,1,0,GO Biological Processes,19,organelle fission,19_GO:0009987 cellular process,-21.87820339339105,5.62034638382456,13.88651129580544,28160,492,499,49,9.819639278557114,1.3321510715923133,675|891|991|1062|1063|1164|2316|3833|4288|5347|5892|7153|7155|7273|7283|7917|8697|9088|9133|9150|9232|9585|9787|9918|10051|10059|10270|10274|10403|10592|11065|11130|22974|23141|23332|26271|29127|29781|51203|54471|54892|55055|55143|55743|81620|151246|259266|283489|100130958,BRCA2|CCNB1|CDC20|CENPE|CENPF|CKS2|FLNA|KIFC1|MKI67|PLK1|RAD51D|TOP2A|TOP2B|TTN|TUBG1|BAG6|CDC23|PKMYT1|CCNB2|CTDP1|PTTG1|KIF20B|DLGAP5|NCAPD2|SMC4|DNM1L|AKAP8|STAG1|NDC80|SMC2|UBE2C|ZWINT|TPX2|ANKLE2|CLASP1|FBXO5|RACGAP1|NCAPH2|NUSAP1|MIEF1|NCAPG2|ZWILCH|CDCA8|CHFR|CDT1|SGO2|ASPM|CHAMP1|SYCE1L,-18.63043779245957,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-20.187608535451332,GO:0140014,M1,1,0,GO Biological Processes,19,mitotic nuclear division,19_GO:0009987 cellular process,-20.187608535451332,7.175312824962641,14.222295989594059,28160,291,499,37,7.414829659318637,1.1729271291136232,891|991|1062|1063|2316|3833|4288|5347|7273|7283|8697|9088|9150|9232|9585|9787|9918|10051|10270|10274|10403|10592|11065|11130|22974|23141|23332|26271|29127|29781|51203|54892|55055|55143|81620|151246|283489,CCNB1|CDC20|CENPE|CENPF|FLNA|KIFC1|MKI67|PLK1|TTN|TUBG1|CDC23|PKMYT1|CTDP1|PTTG1|KIF20B|DLGAP5|NCAPD2|SMC4|AKAP8|STAG1|NDC80|SMC2|UBE2C|ZWINT|TPX2|ANKLE2|CLASP1|FBXO5|RACGAP1|NCAPH2|NUSAP1|NCAPG2|ZWILCH|CDCA8|CDT1|SGO2|CHAMP1,-17.001990841268697,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-18.43227216808201,GO:0000070,M1,1,0,GO Biological Processes,19,mitotic sister chromatid segregation,19_GO:0009987 cellular process,-18.43227216808201,9.294824944005658,14.569853496083079,28160,170,499,28,5.61122244488978,1.0302405765728317,891|991|1062|1063|3833|5347|7273|7283|8697|9232|9787|9918|10051|10270|10403|10592|11065|11130|26271|29127|29781|51203|54892|55055|55143|81620|151246|283489,CCNB1|CDC20|CENPE|CENPF|KIFC1|PLK1|TTN|TUBG1|CDC23|PTTG1|DLGAP5|NCAPD2|SMC4|AKAP8|NDC80|SMC2|UBE2C|ZWINT|FBXO5|RACGAP1|NCAPH2|NUSAP1|NCAPG2|ZWILCH|CDCA8|CDT1|SGO2|CHAMP1,-15.371593210507676,0,2,0,0,-36.45325594271833,9.910161786988612,
1,-11.55759986174913,GO:1902850,M1,1,0,GO Biological Processes,19,microtubule cytoskeleton organization involved in mitosis,19_GO:0009987 cellular process,-11.55759986174913,7.52438209752839,10.761019314050719,28160,150,499,20,4.008016032064128,0.8780756545403433,891|991|1062|1213|2316|3064|3833|5116|5347|6867|7283|9787|10274|10403|22974|23332|25777|29072|29127|51203,CCNB1|CDC20|CENPE|CLTC|FLNA|HTT|KIFC1|PCNT|PLK1|TACC1|TUBG1|DLGAP5|STAG1|NDC80|TPX2|CLASP1|SUN2|SETD2|RACGAP1|NUSAP1,-9.05921376863127,0,2,0,0,-36.45325594271833,9.910161786988612,
