Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0016032,viral process,19_GO:0016032 viral process,-20,7.2,14,28160,416,338,36,11,1.7,684|950|1514|3428|3434|3665|3669|3965|4061|4599|4938|4939|4940|5359|5610|6737|6772|6993|8519|8638|8815|9397|9636|10346|10410|10581|11267|24138|27074|28985|29082|51510|55337|83666|91543|128866,BST2|SCARB2|CTSL|IFI16|IFIT1|IRF7|ISG20|LGALS9|LY6E|MX1|OAS1|OAS2|OAS3|PLSCR1|EIF2AK2|TRIM21|STAT1|DYNLT1|IFITM1|OASL|BANF1|NMT2|ISG15|TRIM22|IFITM3|IFITM2|SNF8|IFIT5|LAMP3|MCTS1|CHMP4A|CHMP5|SHFL|PARP9|RSAD2|CHMP4B,-17
MyList,GO Biological Processes,19,GO:1903900,regulation of viral life cycle,19_GO:0016032 viral process,-20,14,17,28160,148,338,24,7.1,1.4,684|3428|3434|3669|3965|4061|4599|4938|4939|4940|5359|5610|6737|8519|8638|8815|9636|10346|10410|10581|24138|27074|55337|91543,BST2|IFI16|IFIT1|ISG20|LGALS9|LY6E|MX1|OAS1|OAS2|OAS3|PLSCR1|EIF2AK2|TRIM21|IFITM1|OASL|BANF1|ISG15|TRIM22|IFITM3|IFITM2|IFIT5|LAMP3|SHFL|RSAD2,-17
MyList,GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-19,8.4,15,28160,318,338,32,9.5,1.6,684|950|1514|3428|3434|3669|3965|4061|4599|4938|4939|4940|5359|5610|6737|6993|8519|8638|8815|9397|9636|10346|10410|10581|11267|24138|27074|29082|51510|55337|91543|128866,BST2|SCARB2|CTSL|IFI16|IFIT1|ISG20|LGALS9|LY6E|MX1|OAS1|OAS2|OAS3|PLSCR1|EIF2AK2|TRIM21|DYNLT1|IFITM1|OASL|BANF1|NMT2|ISG15|TRIM22|IFITM3|IFITM2|SNF8|IFIT5|LAMP3|CHMP4A|CHMP5|SHFL|RSAD2|CHMP4B,-17
MyList,GO Biological Processes,19,GO:0034340,response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-19,24,20,28160,58,338,17,5,1.2,3434|3665|4599|4938|4939|4940|6772|6773|8519|9636|10410|10581|11274|11277|55337|56339|81030,IFIT1|IRF7|MX1|OAS1|OAS2|OAS3|STAT1|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|SHFL|METTL3|ZBP1,-16
MyList,GO Biological Processes,19,GO:0035456,response to interferon-beta,19_GO:0050896 response to stimulus,-18,36,22,28160,32,338,14,4.1,1.1,684|3428|4938|5359|6772|8519|10410|10581|11277|51079|54739|55337|87178|149628,BST2|IFI16|OAS1|PLSCR1|STAT1|IFITM1|IFITM3|IFITM2|TREX1|NDUFA13|XAF1|SHFL|PNPT1|PYHIN1,-16
MyList,GO Biological Processes,19,GO:0045069,regulation of viral genome replication,19_GO:0016032 viral process,-18,19,18,28160,85,338,19,5.6,1.3,684|3428|3434|3669|4599|4938|4939|4940|5359|5610|8519|8638|8815|9636|10410|10581|24138|55337|91543,BST2|IFI16|IFIT1|ISG20|MX1|OAS1|OAS2|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|BANF1|ISG15|IFITM3|IFITM2|IFIT5|SHFL|RSAD2,-16
MyList,GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-18,9.9,15,28160,218,338,26,7.7,1.4,2|2896|3105|3428|3430|3665|3965|4938|4940|5359|6737|6773|7305|9111|9636|11126|11274|11277|22914|54625|56339|79132|81030|83666|149628|259197,A2M|GRN|HLA-A|IFI16|IFI35|IRF7|LGALS9|OAS1|OAS3|PLSCR1|TRIM21|STAT2|TYROBP|NMI|ISG15|CD160|USP18|TREX1|KLRK1|PARP14|METTL3|DHX58|ZBP1|PARP9|PYHIN1|NCR3,-15
MyList,GO Biological Processes,19,GO:0071357,cellular response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-16,24,18,28160,52,338,15,4.4,1.1,3434|3665|4938|4939|4940|6772|6773|8519|9636|10410|10581|11274|11277|56339|81030,IFIT1|IRF7|OAS1|OAS2|OAS3|STAT1|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-14
MyList,GO Biological Processes,19,GO:0045824,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-16,19,17,28160,71,338,16,4.7,1.2,2|2896|3105|3428|3965|4938|4940|6737|6773|9111|9636|11274|11277|54625|56339|79132,A2M|GRN|HLA-A|IFI16|LGALS9|OAS1|OAS3|TRIM21|STAT2|NMI|ISG15|USP18|TREX1|PARP14|METTL3|DHX58,-13
MyList,GO Biological Processes,19,GO:0060337,type I interferon signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15,23,17,28160,50,338,14,4.1,1.1,3665|4938|4939|4940|6772|6773|8519|9636|10410|10581|11274|11277|56339|81030,IRF7|OAS1|OAS2|OAS3|STAT1|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-13
MyList,GO Biological Processes,19,GO:0019079,viral genome replication,19_GO:0016032 viral process,-15,12,14,28160,131,338,19,5.6,1.3,684|3428|3434|3669|4599|4938|4939|4940|5359|5610|8519|8638|8815|9636|10410|10581|24138|55337|91543,BST2|IFI16|IFIT1|ISG20|MX1|OAS1|OAS2|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|BANF1|ISG15|IFITM3|IFITM2|IFIT5|SHFL|RSAD2,-12
MyList,GO Biological Processes,19,GO:0002832,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-14,13,14,28160,108,338,17,5,1.2,2|2896|3105|3428|3965|4938|4940|6737|6773|9111|9636|11274|11277|54625|56339|79132|114769,A2M|GRN|HLA-A|IFI16|LGALS9|OAS1|OAS3|TRIM21|STAT2|NMI|ISG15|USP18|TREX1|PARP14|METTL3|DHX58|CARD16,-11
MyList,GO Biological Processes,19,GO:0035455,response to interferon-alpha,19_GO:0050896 response to stimulus,-14,40,20,28160,21,338,10,3,0.92,684|3433|3437|4600|5610|8519|10410|10581|27074|149628,BST2|IFIT2|IFIT3|MX2|EIF2AK2|IFITM1|IFITM3|IFITM2|LAMP3|PYHIN1,-11
MyList,Reactome Gene Sets,6,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,,-13,16,14,28160,80,338,15,4.4,1.1,3434|4599|4600|4938|4939|4940|5610|6772|8638|9246|9636|11274|23586|51191|129401,IFIT1|MX1|MX2|OAS1|OAS2|OAS3|EIF2AK2|STAT1|OASL|UBE2L6|ISG15|USP18|DDX58|HERC5|NUP35,-11
MyList,WikiPathways,27,WP4197,Immune response to tuberculosis,,-13,36,19,28160,23,338,10,3,0.92,3430|3434|3437|4599|4938|5696|6772|6773|8519|10379,IFI35|IFIT1|IFIT3|MX1|OAS1|PSMB8|STAT1|STAT2|IFITM1|IRF9,-11
MyList,GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-13,5.3,10,28160,472,338,30,8.9,1.5,834|1235|1460|2207|3561|3665|4599|4938|4939|4940|5473|6375|6772|6773|6846|8519|8638|8784|9111|9636|10410|10581|11274|11277|54625|56339|81030|83666|114769|149951,CASP1|CCR6|CSNK2B|FCER1G|IL2RG|IRF7|MX1|OAS1|OAS2|OAS3|PPBP|XCL1|STAT1|STAT2|XCL2|IFITM1|OASL|TNFRSF18|NMI|ISG15|IFITM3|IFITM2|USP18|TREX1|PARP14|METTL3|ZBP1|PARP9|CARD16|COMMD7,-10
MyList,GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-13,4.5,9.8,28160,625,338,34,10,1.6,2|834|2896|3105|3428|3430|3434|3665|3965|4049|4938|4940|5359|6375|6737|6772|6773|7305|9111|9636|11126|11274|11277|22914|23586|51191|54625|56339|79132|81030|83666|131450|149628|259197,A2M|CASP1|GRN|HLA-A|IFI16|IFI35|IFIT1|IRF7|LGALS9|LTA|OAS1|OAS3|PLSCR1|XCL1|TRIM21|STAT1|STAT2|TYROBP|NMI|ISG15|CD160|USP18|TREX1|KLRK1|DDX58|HERC5|PARP14|METTL3|DHX58|ZBP1|PARP9|CD200R1|PYHIN1|NCR3,-10
MyList,GO Biological Processes,19,GO:0050777,negative regulation of immune response,19_GO:0002376 immune system process,-12,8.2,11,28160,194,338,19,5.6,1.3,2|966|2896|3105|3428|3965|4938|4940|6375|6737|6773|9111|9636|11126|11274|11277|54625|56339|79132,A2M|CD59|GRN|HLA-A|IFI16|LGALS9|OAS1|OAS3|XCL1|TRIM21|STAT2|NMI|ISG15|CD160|USP18|TREX1|PARP14|METTL3|DHX58,-9.2
MyList,WikiPathways,27,WP619,Type II interferon signaling (IFNG),,-11,23,14,28160,37,338,10,3,0.92,2537|3433|3660|4938|5610|5698|6772|6773|9636|10379,IFI6|IFIT2|IRF2|OAS1|EIF2AK2|PSMB9|STAT1|STAT2|ISG15|IRF9,-8.5
MyList,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-11,8.5,11,28160,167,338,17,5,1.2,2896|3428|3430|3665|5359|5578|7305|8638|9111|11126|22914|55601|79132|81030|83666|149628|259197,GRN|IFI16|IFI35|IRF7|PLSCR1|PRKCA|TYROBP|OASL|NMI|CD160|KLRK1|DDX60|DHX58|ZBP1|PARP9|PYHIN1|NCR3,-8.4
MyList,GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-11,5,9.3,28160,433,338,26,7.7,1.4,2|684|966|2841|2896|3105|3428|3965|4938|4940|6375|6737|6773|7305|7940|8379|9111|9636|11126|11274|11277|22914|54625|56339|79132|131450,A2M|BST2|CD59|GPR18|GRN|HLA-A|IFI16|LGALS9|OAS1|OAS3|XCL1|TRIM21|STAT2|TYROBP|LST1|MAD1L1|NMI|ISG15|CD160|USP18|TREX1|KLRK1|PARP14|METTL3|DHX58|CD200R1,-8.4
MyList,Reactome Gene Sets,6,R-HSA-877300,Interferon gamma signaling,,-10,12,11,28160,91,338,13,3.8,1,567|3105|3660|3665|4502|4938|4939|4940|6737|6772|8638|10346|10379,B2M|HLA-A|IRF2|IRF7|MT2A|OAS1|OAS2|OAS3|TRIM21|STAT1|OASL|TRIM22|IRF9,-7.9
MyList,WikiPathways,27,WP4868,Type I interferon induction and signaling during SARS-CoV-2 infection,,-10,24,14,28160,31,338,9,2.7,0.88,3665|4938|4939|4940|5610|6772|6773|10379|23586,IRF7|OAS1|OAS2|OAS3|EIF2AK2|STAT1|STAT2|IRF9|DDX58,-7.9
MyList,GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-10,4.2,8.5,28160,576,338,29,8.6,1.5,2|567|966|973|1191|2207|2896|3105|3428|3430|3514|3665|3965|4049|5359|6375|7305|7462|8891|9111|11126|11277|22914|51010|81030|83666|91543|149628|259197,A2M|B2M|CD59|CD79A|CLU|FCER1G|GRN|HLA-A|IFI16|IFI35|IGKC|IRF7|LGALS9|LTA|PLSCR1|XCL1|TYROBP|LAT2|EIF2B3|NMI|CD160|TREX1|KLRK1|EXOSC3|ZBP1|PARP9|RSAD2|PYHIN1|NCR3,-7.8
MyList,KEGG Pathway,24,hsa05168,Herpes simplex infection,,-10,7.7,10,28160,185,338,17,5,1.2,1460|3105|3434|3665|4049|4938|4939|4940|5599|5610|6502|6772|6773|8683|8740|10379|23586,CSNK2B|HLA-A|IFIT1|IRF7|LTA|OAS1|OAS2|OAS3|MAPK8|EIF2AK2|SKP2|STAT1|STAT2|SRSF9|TNFSF14|IRF9|DDX58,-7.7
MyList,KEGG Pathway,24,ko05168,Herpes simplex infection,,-10,7.7,10,28160,185,338,17,5,1.2,1460|3105|3434|3665|4049|4938|4939|4940|5599|5610|6502|6772|6773|8683|8740|10379|23586,CSNK2B|HLA-A|IFIT1|IRF7|LTA|OAS1|OAS2|OAS3|MAPK8|EIF2AK2|SKP2|STAT1|STAT2|SRSF9|TNFSF14|IRF9|DDX58,-7.7
MyList,WikiPathways,27,WP4880,Host-pathogen interaction of human coronaviruses - interferon induction,,-9.9,23,14,28160,33,338,9,2.7,0.88,4938|4939|4940|5599|5610|6772|6773|10379|23586,OAS1|OAS2|OAS3|MAPK8|EIF2AK2|STAT1|STAT2|IRF9|DDX58,-7.6
MyList,GO Biological Processes,19,GO:0035458,cellular response to interferon-beta,19_GO:0050896 response to stimulus,-9.6,28,14,28160,24,338,8,2.4,0.83,3428|4938|6772|10581|11277|51079|87178|149628,IFI16|OAS1|STAT1|IFITM2|TREX1|NDUFA13|PNPT1|PYHIN1,-7.4
MyList,GO Biological Processes,19,GO:0060338,regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-9.5,21,13,28160,36,338,9,2.7,0.88,3665|4938|4940|6773|9636|11274|11277|56339|81030,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|ZBP1,-7.3
MyList,KEGG Pathway,24,ko05164,Influenza A,,-9.4,7.7,9.8,28160,173,338,16,4.7,1.2,834|3665|4599|4938|4939|4940|5578|5599|5605|5610|6772|6773|8743|10379|23586|91543,CASP1|IRF7|MX1|OAS1|OAS2|OAS3|PRKCA|MAPK8|MAP2K2|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|RSAD2,-7.3
MyList,GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-9.3,3.8,8,28160,656,338,30,8.9,1.5,2|567|684|966|1191|1235|2207|2475|2896|3105|3430|3514|3665|3965|4049|5729|6375|7305|7462|9025|9111|11126|11277|22914|23586|51010|55601|79132|91543|259197,A2M|B2M|BST2|CD59|CLU|CCR6|FCER1G|MTOR|GRN|HLA-A|IFI35|IGKC|IRF7|LGALS9|LTA|PTGDR|XCL1|TYROBP|LAT2|RNF8|NMI|CD160|TREX1|KLRK1|DDX58|EXOSC3|DDX60|DHX58|RSAD2|NCR3,-7.1
MyList,KEGG Pathway,24,hsa05164,Influenza A,,-9.1,7.3,9.4,28160,182,338,16,4.7,1.2,834|3665|4599|4938|4939|4940|5578|5599|5605|5610|6772|6773|8743|10379|23586|91543,CASP1|IRF7|MX1|OAS1|OAS2|OAS3|PRKCA|MAPK8|MAP2K2|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|RSAD2,-7
MyList,Reactome Gene Sets,6,R-HSA-1169408,ISG15 antiviral mechanism,,-9,13,11,28160,72,338,11,3.3,0.97,3434|4599|4600|5610|6772|9246|9636|11274|23586|51191|129401,IFIT1|MX1|MX2|EIF2AK2|STAT1|UBE2L6|ISG15|USP18|DDX58|HERC5|NUP35,-6.8
MyList,Reactome Gene Sets,6,R-HSA-69278,"Cell Cycle, Mitotic",,-8.9,4,7.9,28160,561,338,27,8,1.5,1163|1460|4085|5525|5578|5696|5698|5985|6502|8334|8379|8815|9978|10393|11116|22897|23421|27338|29082|55166|55957|57804|93323|128866|129401|140735|653784,CKS1B|CSNK2B|MAD2L1|PPP2R5A|PRKCA|PSMB8|PSMB9|RFC5|SKP2|H2AC6|MAD1L1|BANF1|RBX1|ANAPC10|CEP43|CEP164|ITGB3BP|UBE2S|CHMP4A|CENPQ|LIN37|POLD4|HAUS8|CHMP4B|NUP35|DYNLL2|MZT2A,-6.8
MyList,Reactome Gene Sets,6,R-HSA-1640170,Cell Cycle,,-8.8,3.6,7.7,28160,692,338,30,8.9,1.5,1163|1460|4085|5525|5578|5696|5698|5889|5985|6502|8334|8379|8815|9025|9978|10393|11116|22897|23421|27338|29082|55166|55957|57804|84126|93323|128866|129401|140735|653784,CKS1B|CSNK2B|MAD2L1|PPP2R5A|PRKCA|PSMB8|PSMB9|RAD51C|RFC5|SKP2|H2AC6|MAD1L1|BANF1|RNF8|RBX1|ANAPC10|CEP43|CEP164|ITGB3BP|UBE2S|CHMP4A|CENPQ|LIN37|POLD4|ATRIP|HAUS8|CHMP4B|NUP35|DYNLL2|MZT2A,-6.6
MyList,GO Biological Processes,19,GO:0034341,response to interferon-gamma,19_GO:0044419 biological process involved in interspecies interaction between organisms,-8.7,8.3,9.5,28160,141,338,14,4.1,1.1,684|834|3965|6375|6737|6772|6846|8519|9111|10410|10581|54625|55337|83666,BST2|CASP1|LGALS9|XCL1|TRIM21|STAT1|XCL2|IFITM1|NMI|IFITM3|IFITM2|PARP14|SHFL|PARP9,-6.6
MyList,GO Biological Processes,19,GO:0060339,negative regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-8.6,29,14,28160,20,338,7,2.1,0.77,4938|4940|6773|9636|11274|11277|56339,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3,-6.5
MyList,GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-8.6,4.5,8,28160,427,338,23,6.8,1.4,1235|2896|3315|3428|3430|3665|3965|4049|5359|5578|6375|6846|7305|8638|9111|11126|22914|55601|79132|81030|83666|149628|259197,CCR6|GRN|HSPB1|IFI16|IFI35|IRF7|LGALS9|LTA|PLSCR1|PRKCA|XCL1|XCL2|TYROBP|OASL|NMI|CD160|KLRK1|DDX60|DHX58|ZBP1|PARP9|PYHIN1|NCR3,-6.5
MyList,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-8.5,4.3,7.9,28160,467,338,24,7.1,1.4,567|834|1191|2207|3105|3315|3428|3665|3965|4049|4050|4938|4939|4940|5610|6375|6772|7305|9636|11126|23586|79132|91543|149628,B2M|CASP1|CLU|FCER1G|HLA-A|HSPB1|IFI16|IRF7|LGALS9|LTA|LTB|OAS1|OAS2|OAS3|EIF2AK2|XCL1|STAT1|TYROBP|ISG15|CD160|DDX58|DHX58|RSAD2|PYHIN1,-6.4
MyList,GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-8.5,3.3,7.4,28160,799,338,32,9.5,1.6,307|567|684|834|1191|2207|2841|3105|3315|3428|3665|3965|4049|4050|4938|4939|4940|5610|6375|6737|6772|7305|9111|9636|11126|11277|23586|79132|91543|114769|131450|149628,ANXA4|B2M|BST2|CASP1|CLU|FCER1G|GPR18|HLA-A|HSPB1|IFI16|IRF7|LGALS9|LTA|LTB|OAS1|OAS2|OAS3|EIF2AK2|XCL1|TRIM21|STAT1|TYROBP|NMI|ISG15|CD160|TREX1|DDX58|DHX58|RSAD2|CARD16|CD200R1|PYHIN1,-6.4
MyList,GO Biological Processes,19,GO:0070106,interleukin-27-mediated signaling pathway,19_GO:0023052 signaling,-8.3,60,17,28160,7,338,5,1.5,0.66,4599|4938|4939|6772|8638,MX1|OAS1|OAS2|STAT1|OASL,-6.2
MyList,KEGG Pathway,24,hsa05162,Measles,,-8.1,7.4,8.9,28160,158,338,14,4.1,1.1,1460|3561|3665|4599|4938|4939|4940|5599|5610|6772|6773|8743|10379|23586,CSNK2B|IL2RG|IRF7|MX1|OAS1|OAS2|OAS3|MAPK8|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58,-6
MyList,WikiPathways,27,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,,-8.1,12,10,28160,68,338,10,3,0.92,3433|3665|4599|5473|6772|6773|8519|11126|23586|79132,IFIT2|IRF7|MX1|PPBP|STAT1|STAT2|IFITM1|CD160|DDX58|DHX58,-6
MyList,KEGG Pathway,24,ko05162,Measles,,-8,8.1,9.1,28160,134,338,13,3.8,1,1460|3561|3665|4599|4938|4939|4940|5610|6772|6773|8743|10379|23586,CSNK2B|IL2RG|IRF7|MX1|OAS1|OAS2|OAS3|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58,-6
