Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
257160,2.0,1,0,1
94107,2.0,1,0,1
326624,2.0,1,0,1
100134934,2.0,1,0,1
84078,2.0,1,0,1
283385,2.0,1,0,1
29933,2.0,1,0,1
51177,2.0,1,0,1
27077,2.0,1,0,1
100506311,2.0,1,0,1
79839,2.0,1,0,1
81027,2.0,1,0,1
6302,2.0,1,0,1
80705,2.0,1,0,1
3212,2.0,1,0,1
124935,2.0,1,0,1
54893,2.0,1,0,1
659,2.0,1,0,1
10904,2.0,1,0,1
84436,2.0,1,0,1
27175,2.0,1,0,1
1628,2.0,1,0,1
162966,2.0,1,0,1
3425,2.0,1,0,1
79966,2.0,1,0,1
1876,2.0,1,0,1
6019,2.0,1,0,1
10077,2.0,1,1,0
64167,2.0,1,0,1
104909134,2.0,1,0,1
8835,2.0,1,0,1
55181,2.0,1,0,1
51231,2.0,1,0,1
91252,2.0,1,0,1
1806,2.0,1,0,1
7050,2.0,1,0,1
4752,2.0,1,0,1
1154,2.0,1,0,1
2053,2.0,1,0,1
2064,2.0,1,0,1
256586,2.0,1,0,1
56253,2.0,1,1,0
6303,2.0,1,0,1
150465,2.0,1,0,1
968,2.0,1,0,1
203245,2.0,1,0,1
26511,2.0,1,0,1
8334,2.0,1,0,1
54809,2.0,1,0,1
10044,2.0,1,0,1
79609,2.0,1,0,1
28394,2.0,1,1,0
6840,2.0,1,0,1
28465,2.0,1,0,1
554251,2.0,1,1,0
4007,2.0,1,0,1
28473,2.0,1,1,0
339123,2.0,1,1,0
29990,2.0,1,0,1
23113,2.0,1,0,1
1649,2.0,1,0,1
55603,2.0,1,0,1
28912,2.0,1,1,0
723790,2.0,1,0,1
10475,2.0,1,0,1
3948,2.0,1,0,1
5991,2.0,1,0,1
285386,2.0,1,0,1
23186,2.0,1,0,1
10966,2.0,1,0,1
8269,2.0,1,0,1
7589,2.0,1,0,1
10436,2.0,1,0,1
79745,2.0,1,0,1
11126,2.0,1,1,0
10781,2.0,1,0,1
2275,2.0,1,0,1
64772,2.0,1,0,1
8742,2.0,1,0,1
124936,2.0,1,0,1
5269,2.0,1,0,1
27030,2.0,1,0,1
79156,2.0,1,0,1
2059,2.0,1,0,1
8848,2.0,1,0,1
51259,2.0,1,0,1
1,2.0,1,0,1
64802,2.0,1,0,1
28412,2.0,1,1,0
51510,2.0,1,0,1
3017,2.0,1,0,1
168455,2.0,1,0,1
11152,2.0,1,0,1
1497,2.0,1,0,1
339344,2.0,1,0,1
8522,2.0,1,0,1
8277,2.0,1,0,1
4603,2.0,1,0,1
80298,2.0,1,1,0
11098,2.0,1,0,1
114984,1.0,1,0,0
29125,1.0,1,0,0
51348,1.0,1,0,0
64108,1.0,1,0,0
149420,1.0,1,0,0
9149,1.0,1,0,0
64174,1.0,1,0,0
150737,1.0,1,0,0
28692,1.0,1,0,0
28602,1.0,1,0,0
927,1.0,1,0,0
347404,1.0,1,0,0
28669,1.0,1,0,0
81577,1.0,1,0,0
101928767,1.0,1,0,0
203259,1.0,1,0,0
51147,1.0,1,0,0
28667,1.0,1,0,0
56986,1.0,1,0,0
55039,1.0,1,0,0
28822,1.0,1,0,0
221002,1.0,1,0,0
28938,1.0,1,0,0
56605,1.0,1,0,0
102724827,1.0,1,0,0
83888,1.0,1,0,0
645212,1.0,1,0,0
28813,1.0,1,0,0
55974,1.0,1,0,0
28914,1.0,1,0,0
5348,1.0,1,0,0
112840,1.0,1,0,0
51057,1.0,1,0,0
649446,1.0,1,0,0
26269,1.0,1,0,0
126231,1.0,1,0,0
28796,1.0,1,0,0
28937,1.0,1,0,0
23209,1.0,1,0,0
55672,1.0,1,0,0
27244,1.0,1,0,0
339988,1.0,1,0,0
6982,1.0,1,0,0
25901,1.0,1,0,0
28809,1.0,1,0,0
5973,1.0,1,0,0
57677,1.0,1,0,0
26030,1.0,1,0,0
7544,1.0,1,0,0
152100,1.0,1,0,0
158248,1.0,1,0,0
112849,1.0,1,0,0
79087,1.0,1,0,0
28923,1.0,1,0,0
283440,1.0,1,0,0
54828,1.0,1,0,0
401588,1.0,1,0,0
400673,1.0,1,0,0
55296,1.0,1,0,0
283130,1.0,1,0,0
57002,1.0,1,0,0
28971,1.0,1,0,0
28562,1.0,1,0,0
440498,1.0,1,0,0
105371743,1.0,1,0,0
132321,1.0,1,0,0
100130231,1.0,1,0,0
8220,1.0,1,0,0
8284,1.0,1,0,0
159091,1.0,1,0,0
101928085,1.0,1,0,0
91272,1.0,1,0,0
30815,1.0,1,0,0
28617,1.0,1,0,0
8530,1.0,1,0,0
3982,1.0,1,0,0
4601,1.0,1,0,0
66035,1.0,1,0,0
28684,1.0,1,0,0
440567,1.0,1,0,0
147699,1.0,1,0,0
6978,1.0,1,0,0
28823,1.0,1,0,0
28605,1.0,1,0,0
28817,1.0,1,0,0
23529,1.0,1,0,0
4482,1.0,1,0,0
28614,1.0,1,0,0
6984,1.0,1,0,0
101410533,1.0,1,0,0
55659,1.0,1,0,0
147965,1.0,1,0,0
728431,1.0,1,0,0
220930,1.0,1,0,0
7556,1.0,1,0,0
100287227,1.0,1,0,0
100874362,1.0,1,0,0
353345,1.0,1,0,0
136895,1.0,1,0,0
28893,1.0,1,0,0
28876,1.0,1,0,0
115817,1.0,1,0,0
28611,1.0,1,0,0
339318,1.0,1,0,0
28941,1.0,1,0,0
51092,1.0,1,0,0
64840,1.0,1,0,0
64417,1.0,1,0,0
28815,1.0,1,0,0
28596,1.0,1,0,0
28693,1.0,1,0,0
28586,1.0,1,0,0
51566,1.0,1,0,0
10004,1.0,1,0,0
339804,1.0,1,0,0
387723,1.0,1,0,0
6563,1.0,1,0,0
27344,1.0,1,0,0
84725,1.0,1,0,0
28572,1.0,1,0,0
170371,1.0,1,0,0
221786,1.0,1,0,0
53822,1.0,1,0,0
3820,1.0,1,0,0
401207,1.0,1,0,0
105377006,1.0,1,0,0
55906,1.0,1,0,0
55790,1.0,1,0,0
116843,1.0,1,0,0
5920,1.0,1,0,0
3384,1.0,1,0,0
28592,1.0,1,0,0
100652846,1.0,1,0,0
84303,1.0,1,0,0
9344,1.0,1,0,0
100133669,1.0,1,0,0
253152,1.0,1,0,0
79038,1.0,1,0,0
51380,1.0,1,0,0
55007,1.0,1,0,0
127943,1.0,1,0,0
106144532,1.0,1,0,0
114915,1.0,1,0,0
28683,1.0,1,0,0
127687,1.0,1,0,0
85012,1.0,1,0,0
221960,1.0,1,0,0
90353,1.0,1,0,0
51148,1.0,1,0,0
100996246,1.0,1,0,0
55179,1.0,1,0,0
10825,1.0,1,0,0
340277,1.0,1,0,0
7620,1.0,1,0,0
347902,1.0,1,0,0
84795,1.0,1,0,0
28646,1.0,1,0,0
148423,1.0,1,0,0
9697,1.0,1,0,0
203427,1.0,1,0,0
58491,1.0,1,0,0
3,1.0,1,0,0
6645,1.0,1,0,0
23635,1.0,1,0,0
91151,1.0,1,0,0
91351,1.0,1,0,0
221322,1.0,1,0,0
100506581,1.0,1,0,0
28657,1.0,1,0,0
28689,1.0,1,0,0
134285,1.0,1,0,0
375190,1.0,1,0,0
391712,1.0,1,0,0
28576,1.0,1,0,0
85028,1.0,1,0,0
28874,1.0,1,0,0
80316,1.0,1,0,0
100996255,1.0,1,0,0
101927612,1.0,1,0,0
28568,1.0,1,0,0
100289373,1.0,1,0,0
100506713,1.0,1,0,0
101927204,1.0,1,0,0
10998,1.0,1,0,0
644353,1.0,1,0,0
387895,1.0,1,0,0
10773,1.0,1,0,0
389289,1.0,1,0,0
55020,1.0,1,0,0
284358,1.0,1,0,0
26039,1.0,1,0,0
164118,1.0,1,0,0
152485,1.0,1,0,0
9486,1.0,1,0,0
29799,1.0,1,0,0
28558,1.0,1,0,0
55217,1.0,1,0,0
10229,1.0,1,0,0
101927275,1.0,1,0,0
116211,1.0,1,0,0
10964,1.0,1,0,0
28793,1.0,1,0,0
267002,1.0,1,0,0
65065,1.0,1,0,0
