Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0035456,response to interferon-beta,19_GO:0050896 response to stimulus,-14,34,19,28160,32,287,11,3.8,1.1,684|4938|5359|6772|8519|10410|10581|11277|54739|55337|87178,BST2|OAS1|PLSCR1|STAT1|IFITM1|IFITM3|IFITM2|TREX1|XAF1|SHFL|PNPT1,-11
MyList,Reactome Gene Sets,6,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,,-13,17,15,28160,80,287,14,4.9,1.3,1974|3434|4599|4600|4938|4940|5610|6772|8638|9246|9636|11274|23586|51191,EIF4A2|IFIT1|MX1|MX2|OAS1|OAS3|EIF2AK2|STAT1|OASL|UBE2L6|ISG15|USP18|DDX58|HERC5,-11
MyList,GO Biological Processes,19,GO:0035455,response to interferon-alpha,19_GO:0050896 response to stimulus,-13,42,19,28160,21,287,9,3.1,1,684|3433|3437|4600|5610|8519|10410|10581|27074,BST2|IFIT2|IFIT3|MX2|EIF2AK2|IFITM1|IFITM3|IFITM2|LAMP3,-10
MyList,GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-13,4.8,10,28160,656,287,32,11,1.9,2|567|684|959|1191|1235|1880|2207|3105|3430|3665|3811|3822|3965|4049|4063|5729|6375|7305|7462|9111|11126|11277|22914|23586|51744|55601|58533|79132|91543|117157|259197,A2M|B2M|BST2|CD40LG|CLU|CCR6|GPR183|FCER1G|HLA-A|IFI35|IRF7|KIR3DL1|KLRC2|LGALS9|LTA|LY9|PTGDR|XCL1|TYROBP|LAT2|NMI|CD160|TREX1|KLRK1|DDX58|CD244|DDX60|SNX6|DHX58|RSAD2|SH2D1B|NCR3,-10
MyList,GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-12,4.7,9.5,28160,625,287,30,10,1.8,2|3105|3430|3434|3665|3822|3965|4049|4938|4940|5359|6375|6772|6773|7305|9111|9636|11126|11274|11277|22914|23586|51191|56339|58533|79132|81030|117157|131450|259197,A2M|HLA-A|IFI35|IFIT1|IRF7|KLRC2|LGALS9|LTA|OAS1|OAS3|PLSCR1|XCL1|STAT1|STAT2|TYROBP|NMI|ISG15|CD160|USP18|TREX1|KLRK1|DDX58|HERC5|METTL3|SNX6|DHX58|ZBP1|SH2D1B|CD200R1|NCR3,-9.1
MyList,WikiPathways,27,WP619,Type II interferon signaling (IFNG),,-12,27,16,28160,37,287,10,3.5,1.1,2537|3433|3460|3660|4938|5610|6772|6773|9636|10379,IFI6|IFIT2|IFNGR2|IRF2|OAS1|EIF2AK2|STAT1|STAT2|ISG15|IRF9,-9.1
MyList,Reactome Gene Sets,6,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,,-11,11,12,28160,132,287,15,5.2,1.3,567|959|3105|3804|3811|3812|3820|7305|8519|10219|11126|22914|117157|131450|259197,B2M|CD40LG|HLA-A|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|TYROBP|IFITM1|KLRG1|CD160|KLRK1|SH2D1B|CD200R1|NCR3,-8.7
MyList,GO Biological Processes,19,GO:0045824,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-11,17,13,28160,71,287,12,4.2,1.2,2|3105|3965|4938|4940|6773|9111|9636|11274|11277|56339|79132,A2M|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|USP18|TREX1|METTL3|DHX58,-8.7
MyList,KEGG Pathway,24,hsa04650,Natural killer cell mediated cytotoxicity ,,-11,11,12,28160,133,287,15,5.2,1.3,2207|3105|3460|3804|3811|3812|3822|3823|5578|7305|8743|22914|51744|117157|259197,FCER1G|HLA-A|IFNGR2|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|PRKCA|TYROBP|TNFSF10|KLRK1|CD244|SH2D1B|NCR3,-8.7
MyList,KEGG Pathway,24,ko04650,Natural killer cell mediated cytotoxicity,,-11,11,12,28160,133,287,15,5.2,1.3,2207|3105|3460|3804|3811|3812|3822|3823|5578|7305|8743|22914|51744|117157|259197,FCER1G|HLA-A|IFNGR2|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|PRKCA|TYROBP|TNFSF10|KLRK1|CD244|SH2D1B|NCR3,-8.7
MyList,KEGG Pathway,24,hsa05168,Herpes simplex infection,,-11,9,11,28160,185,287,17,5.9,1.4,2353|3105|3434|3460|3665|4049|4938|4940|5610|6502|6772|6773|6908|8740|10379|23586|64135,FOS|HLA-A|IFIT1|IFNGR2|IRF7|LTA|OAS1|OAS3|EIF2AK2|SKP2|STAT1|STAT2|TBP|TNFSF14|IRF9|DDX58|IFIH1,-8.7
MyList,KEGG Pathway,24,ko05168,Herpes simplex infection,,-11,9,11,28160,185,287,17,5.9,1.4,2353|3105|3434|3460|3665|4049|4938|4940|5610|6502|6772|6773|6908|8740|10379|23586|64135,FOS|HLA-A|IFIT1|IFNGR2|IRF7|LTA|OAS1|OAS3|EIF2AK2|SKP2|STAT1|STAT2|TBP|TNFSF14|IRF9|DDX58|IFIH1,-8.7
MyList,Reactome Gene Sets,6,R-HSA-877300,Interferon gamma signaling,,-11,14,13,28160,91,287,13,4.5,1.2,567|2635|3105|3460|3660|3665|4502|4938|4940|6772|8638|10346|10379,B2M|GBP3|HLA-A|IFNGR2|IRF2|IRF7|MT2A|OAS1|OAS3|STAT1|OASL|TRIM22|IRF9,-8.6
MyList,WikiPathways,27,WP4868,Type I interferon induction and signaling during SARS-CoV-2 infection,,-11,28,16,28160,31,287,9,3.1,1,3665|4938|4940|5610|6772|6773|10379|23586|64135,IRF7|OAS1|OAS3|EIF2AK2|STAT1|STAT2|IRF9|DDX58|IFIH1,-8.4
MyList,WikiPathways,27,WP4880,Host-pathogen interaction of human coronaviruses - interferon induction,,-10,27,15,28160,33,287,9,3.1,1,2353|4938|4940|5610|6772|6773|10379|23586|64135,FOS|OAS1|OAS3|EIF2AK2|STAT1|STAT2|IRF9|DDX58|IFIH1,-8.1
MyList,GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,19_GO:0002376 immune system process,-10,5.3,9.3,28160,442,287,24,8.4,1.6,567|684|959|1191|1235|2207|3105|3665|3811|3822|3965|4049|5729|6375|7305|7462|11126|11277|22914|23586|58533|91543|117157|259197,B2M|BST2|CD40LG|CLU|CCR6|FCER1G|HLA-A|IRF7|KIR3DL1|KLRC2|LGALS9|LTA|PTGDR|XCL1|TYROBP|LAT2|CD160|TREX1|KLRK1|DDX58|SNX6|RSAD2|SH2D1B|NCR3,-8.1
MyList,GO Biological Processes,19,GO:0060338,regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-10,25,14,28160,36,287,9,3.1,1,3665|4938|4940|6773|9636|11274|11277|56339|81030,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|ZBP1,-7.8
MyList,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-10,5,8.9,28160,467,287,24,8.4,1.6,567|959|1191|2207|3105|3315|3665|3965|4049|4050|4063|4938|4940|5610|6375|6772|7305|9636|11126|23586|51744|64135|79132|91543,B2M|CD40LG|CLU|FCER1G|HLA-A|HSPB1|IRF7|LGALS9|LTA|LTB|LY9|OAS1|OAS3|EIF2AK2|XCL1|STAT1|TYROBP|ISG15|CD160|DDX58|CD244|IFIH1|DHX58|RSAD2,-7.7
MyList,Reactome Gene Sets,6,R-HSA-1169408,ISG15 antiviral mechanism,,-9.8,15,12,28160,72,287,11,3.8,1.1,1974|3434|4599|4600|5610|6772|9246|9636|11274|23586|51191,EIF4A2|IFIT1|MX1|MX2|EIF2AK2|STAT1|UBE2L6|ISG15|USP18|DDX58|HERC5,-7.5
MyList,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-9.7,8.8,10,28160,167,287,15,5.2,1.3,3430|3665|3822|5359|5578|7305|8638|9111|11126|22914|55601|79132|81030|117157|259197,IFI35|IRF7|KLRC2|PLSCR1|PRKCA|TYROBP|OASL|NMI|CD160|KLRK1|DDX60|DHX58|ZBP1|SH2D1B|NCR3,-7.4
MyList,GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-9.4,5.8,9,28160,341,287,20,7,1.5,2|567|684|959|3105|3822|3965|4049|6375|7305|11126|11277|22914|23586|51744|55601|79132|91543|117157|259197,A2M|B2M|BST2|CD40LG|HLA-A|KLRC2|LGALS9|LTA|XCL1|TYROBP|CD160|TREX1|KLRK1|DDX58|CD244|DDX60|DHX58|RSAD2|SH2D1B|NCR3,-7.1
MyList,GO Biological Processes,19,GO:0060339,negative regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-9.1,34,15,28160,20,287,7,2.4,0.91,4938|4940|6773|9636|11274|11277|56339,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3,-6.9
MyList,GO Biological Processes,19,GO:0002764,immune response-regulating signaling pathway,19_GO:0002376 immune system process,-9.1,4.8,8.4,28160,472,287,23,8,1.6,973|2207|3105|3430|3665|3822|3965|4938|4940|5359|7305|7462|8638|9111|10616|11126|23586|55601|64135|79132|91543|131450|259197,CD79A|FCER1G|HLA-A|IFI35|IRF7|KLRC2|LGALS9|OAS1|OAS3|PLSCR1|TYROBP|LAT2|OASL|NMI|RBCK1|CD160|DDX58|DDX60|IFIH1|DHX58|RSAD2|CD200R1|NCR3,-6.9
MyList,GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-9.1,4.8,8.4,28160,472,287,23,8,1.6,1235|2057|2207|3460|3665|4599|4938|4940|5473|6375|6772|6773|6846|8519|8638|9111|9636|10410|10581|11274|11277|56339|81030,CCR6|EPOR|FCER1G|IFNGR2|IRF7|MX1|OAS1|OAS3|PPBP|XCL1|STAT1|STAT2|XCL2|IFITM1|OASL|NMI|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-6.9
MyList,GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-9.1,5,8.5,28160,433,287,22,7.7,1.6,2|684|1843|2841|3105|3965|4938|4940|6375|6773|7305|7940|8379|9111|9636|11126|11274|11277|22914|56339|79132|131450,A2M|BST2|DUSP1|GPR18|HLA-A|LGALS9|OAS1|OAS3|XCL1|STAT2|TYROBP|LST1|MAD1L1|NMI|ISG15|CD160|USP18|TREX1|KLRK1|METTL3|DHX58|CD200R1,-6.8
MyList,GO Biological Processes,19,GO:0002832,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-8.9,11,10,28160,108,287,12,4.2,1.2,2|3105|3965|4938|4940|6773|9111|9636|11274|11277|56339|79132,A2M|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|USP18|TREX1|METTL3|DHX58,-6.7
MyList,WikiPathways,27,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,,-8.7,14,11,28160,68,287,10,3.5,1.1,3433|3665|4599|5473|6772|6773|8519|11126|23586|79132,IFIT2|IRF7|MX1|PPBP|STAT1|STAT2|IFITM1|CD160|DDX58|DHX58,-6.5
MyList,KEGG Pathway,24,ko05164,Influenza A,,-8.5,7.9,9.3,28160,173,287,14,4.9,1.3,3460|3665|4599|4938|4940|5578|5610|6772|6773|8743|10379|23586|64135|91543,IFNGR2|IRF7|MX1|OAS1|OAS3|PRKCA|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|IFIH1|RSAD2,-6.3
MyList,GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-8.5,6.6,8.8,28160,237,287,16,5.6,1.4,567|3105|3822|3965|4049|6375|7305|11126|22914|23586|51744|55601|79132|91543|117157|259197,B2M|HLA-A|KLRC2|LGALS9|LTA|XCL1|TYROBP|CD160|KLRK1|DDX58|CD244|DDX60|DHX58|RSAD2|SH2D1B|NCR3,-6.3
MyList,GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-8.4,4.8,8.1,28160,427,287,21,7.3,1.5,1235|3315|3430|3665|3822|3965|4049|5359|5578|6375|6846|7305|8638|9111|11126|22914|55601|79132|81030|117157|259197,CCR6|HSPB1|IFI35|IRF7|KLRC2|LGALS9|LTA|PLSCR1|PRKCA|XCL1|XCL2|TYROBP|OASL|NMI|CD160|KLRK1|DDX60|DHX58|ZBP1|SH2D1B|NCR3,-6.3
MyList,GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-8.4,3.6,7.5,28160,799,287,29,10,1.8,567|684|959|1191|2207|2841|3105|3315|3665|3965|4049|4050|4063|4938|4940|5610|6375|6772|7305|9111|9636|11126|11277|23586|51744|64135|79132|91543|131450,B2M|BST2|CD40LG|CLU|FCER1G|GPR18|HLA-A|HSPB1|IRF7|LGALS9|LTA|LTB|LY9|OAS1|OAS3|EIF2AK2|XCL1|STAT1|TYROBP|NMI|ISG15|CD160|TREX1|DDX58|CD244|IFIH1|DHX58|RSAD2|CD200R1,-6.2
MyList,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-8.2,3.6,7.4,28160,763,287,28,9.8,1.8,567|959|973|1514|3105|3804|3811|3812|3820|5525|6502|7305|8519|9246|10219|10393|10616|11126|22914|51191|51619|63891|64167|84727|117157|131450|140691|259197,B2M|CD40LG|CD79A|CTSL|HLA-A|KIR2DL3|KIR3DL1|KIR3DL2|KLRB1|PPP2R5A|SKP2|TYROBP|IFITM1|UBE2L6|KLRG1|ANAPC10|RBCK1|CD160|KLRK1|HERC5|UBE2D4|RNF123|ERAP2|SPSB2|SH2D1B|CD200R1|TRIM69|NCR3,-6.1
MyList,KEGG Pathway,24,hsa05164,Influenza A,,-8.2,7.5,9,28160,182,287,14,4.9,1.3,3460|3665|4599|4938|4940|5578|5610|6772|6773|8743|10379|23586|64135|91543,IFNGR2|IRF7|MX1|OAS1|OAS3|PRKCA|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|IFIH1|RSAD2,-6.1
MyList,GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-8.2,4.1,7.6,28160,576,287,24,8.4,1.6,2|567|973|1191|2207|3105|3430|3665|3822|3965|4049|5359|6375|7305|7462|9111|10616|11126|11277|22914|81030|91543|117157|259197,A2M|B2M|CD79A|CLU|FCER1G|HLA-A|IFI35|IRF7|KLRC2|LGALS9|LTA|PLSCR1|XCL1|TYROBP|LAT2|NMI|RBCK1|CD160|TREX1|KLRK1|ZBP1|RSAD2|SH2D1B|NCR3,-6
MyList,GO Biological Processes,19,GO:0046649,lymphocyte activation,19_GO:0002376 immune system process,-8.1,3.6,7.3,28160,771,287,28,9.8,1.8,567|684|959|973|1235|1514|1880|2207|2841|3105|3822|3965|4063|6375|6659|7305|7462|7940|8379|8740|11126|11277|22914|51744|56339|64343|91543|259197,B2M|BST2|CD40LG|CD79A|CCR6|CTSL|GPR183|FCER1G|GPR18|HLA-A|KLRC2|LGALS9|LY9|XCL1|SOX4|TYROBP|LAT2|LST1|MAD1L1|TNFSF14|CD160|TREX1|KLRK1|CD244|METTL3|AZI2|RSAD2|NCR3,-6
MyList,KEGG Pathway,24,hsa05162,Measles,,-8,8.1,9,28160,158,287,13,4.5,1.2,2353|3460|3665|4599|4938|4940|5610|6772|6773|8743|10379|23586|64135,FOS|IFNGR2|IRF7|MX1|OAS1|OAS3|EIF2AK2|STAT1|STAT2|TNFSF10|IRF9|DDX58|IFIH1,-5.9
