Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	3/182	0.0007539172012561617	0.0111516919352473	0	0	19.5211961879724	140.36185159298932	TYROBP;XCL1;ISG15
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	2/42	0.0007985794740225155	0.0113398285311197	0	0	55.388888888888886	395.07100210657006	CCL4;XCL1
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	2/44	0.0008763666329947344	0.0119657751812742	0	0	52.74603174603175	371.31761233322095	CCL4;XCL1
GO_Biological_Process_2021	postreplication repair (GO:0006301)	2/46	0.0009576675617417908	0.0125915549784568	0	0	50.343434343434346	349.9377081556704	ISG15;UBE2V1
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	2/56	0.0014164270510532	0.0179582715401397	0	0	41.0	268.9443273175631	CCL4;XCL1
GO_Biological_Process_2021	cellular response to chemokine (GO:1990869)	2/60	0.0016240769248208	0.0198809416659099	0	0	38.16475095785441	245.1251605267273	CCL4;XCL1
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	2/65	0.0019028153491433	0.0217903048047056	0	0	35.12698412698413	220.05020743610217	IFI6;ISG15
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	2/65	0.0019028153491433	0.0217903048047056	0	0	35.12698412698413	220.05020743610217	IFI6;ISG15
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	2/72	0.0023284906232039	0.0258316928511686	0	0	31.603174603174605	191.59535285451057	FCER1G;ARPC1B
GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	2/74	0.0024576407666974	0.0264382567326546	0	0	30.72222222222222	184.5961136225927	FCER1G;ARPC1B
GO_Biological_Process_2021	response to interferon-gamma (GO:0034341)	2/80	0.0028649802996968	0.0299137648938938	0	0	28.35042735042735	165.9972465923349	CCL4;XCL1
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	2/86	0.0033018930995042	0.0325603347312227	0	0	26.31746031746032	150.3584751342039	XCL1;ISG15
GO_Biological_Process_2021	response to interleukin-1 (GO:0070555)	2/86	0.0033018930995042	0.0325603347312227	0	0	26.31746031746032	150.3584751342039	CCL4;XCL1
GO_Biological_Process_2021	regulation of hippocampal neuron apoptotic process (GO:0110089)	1/5	0.0049904406959516	0.0412001499316939	0	0	262.8421052631579	1393.123889480945	TYROBP
GO_Biological_Process_2021	negative regulation of transforming growth factor beta1 production (GO:0032911)	1/5	0.0049904406959516	0.0412001499316939	0	0	262.8421052631579	1393.123889480945	TYROBP
GO_Biological_Process_2021	positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)	1/5	0.0049904406959516	0.0412001499316939	0	0	262.8421052631579	1393.123889480945	XCL1
GO_Biological_Process_2021	regulation of T-helper 1 cell cytokine production (GO:2000554)	1/5	0.0049904406959516	0.0412001499316939	0	0	262.8421052631579	1393.123889480945	XCL1
GO_Biological_Process_2021	regulation of microglial cell mediated cytotoxicity (GO:1904149)	1/5	0.0049904406959516	0.0412001499316939	0	0	262.8421052631579	1393.123889480945	TYROBP
GO_Biological_Process_2021	positive regulation of T-helper 1 cell cytokine production (GO:2000556)	1/5	0.0049904406959516	0.0412001499316939	0	0	262.8421052631579	1393.123889480945	XCL1
GO_Biological_Process_2021	negative regulation of adaptive immune response (GO:0002820)	1/5	0.0049904406959516	0.0412001499316939	0	0	262.8421052631579	1393.123889480945	CD160
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	2/110	0.00533866315253	0.0430733049806402	0	0	20.444444444444443	106.98128006787496	CCL4;XCL1
GO_Biological_Process_2021	ISG15-protein conjugation (GO:0032020)	1/6	0.0059856908667451	0.0458870100450773	0	0	210.26315789473685	1076.2074808846232	ISG15
GO_Biological_Process_2021	lipoxin metabolic process (GO:2001300)	1/6	0.0059856908667451	0.0458870100450773	0	0	210.26315789473685	1076.2074808846232	ALOX5AP
GO_Biological_Process_2021	positive regulation of protein-containing complex assembly (GO:0031334)	2/118	0.0061179373336044	0.0458870100450773	0	0	19.026819923371647	96.97076380041771	ISG15;RHOC
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	2/121	0.0064228143307411	0.0458870100450773	0	0	18.54435107376284	93.61000916507308	CCL4;XCL1
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	2/124	0.0067345291088687	0.0458870100450773	0	0	18.0856102003643	90.4372274339782	IFI6;ISG15
GO_Biological_Process_2021	positive regulation of natural killer cell cytokine production (GO:0002729)	1/7	0.0069799958941807	0.0458870100450773	0	0	175.21052631578948	869.8689177892479	CD160
GO_Biological_Process_2021	lipoxin biosynthetic process (GO:2001301)	1/7	0.0069799958941807	0.0458870100450773	0	0	175.21052631578948	869.8689177892479	ALOX5AP
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	0.0069799958941807	0.0458870100450773	0	0	175.21052631578948	869.8689177892479	JCHAIN
GO_Biological_Process_2021	regulation of transforming growth factor beta1 production (GO:0032908)	1/7	0.0069799958941807	0.0458870100450773	0	0	175.21052631578948	869.8689177892479	TYROBP
GO_Biological_Process_2021	regulation of natural killer cell cytokine production (GO:0002727)	1/7	0.0069799958941807	0.0458870100450773	0	0	175.21052631578948	869.8689177892479	CD160
GO_Biological_Process_2021	defense response to virus (GO:0051607)	2/133	0.0077103059817958	0.0465108277191723	0	0	16.835453774385073	81.90780602926974	IFI6;ISG15
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000562)	1/8	0.0079733565142536	0.0465108277191723	0	0	150.17293233082708	725.5830081396662	XCL1
GO_Biological_Process_2021	positive regulation of T-helper 2 cell cytokine production (GO:2000553)	1/8	0.0079733565142536	0.0465108277191723	0	0	150.17293233082708	725.5830081396662	XCL1
GO_Biological_Process_2021	regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	1/8	0.0079733565142536	0.0465108277191723	0	0	150.17293233082708	725.5830081396662	XCL1
GO_Biological_Process_2021	negative regulation of long-term synaptic potentiation (GO:1900272)	1/8	0.0079733565142536	0.0465108277191723	0	0	150.17293233082708	725.5830081396662	TYROBP
GO_Biological_Process_2021	regulation of osteoclast development (GO:2001204)	1/8	0.0079733565142536	0.0465108277191723	0	0	150.17293233082708	725.5830081396662	TYROBP
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	2/143	0.0088649770095239	0.0465108277191723	0	0	15.63356973995272	73.87873089122361	FCER1G;JCHAIN
GO_Biological_Process_2021	regulation of respiratory burst (GO:0060263)	1/9	0.0089657734963174	0.0465108277191723	0	0	131.39473684210526	619.439581424405	JCHAIN
GO_Biological_Process_2021	negative regulation of T cell cytokine production (GO:0002725)	1/9	0.0089657734963174	0.0465108277191723	0	0	131.39473684210526	619.439581424405	XCL1
GO_Biological_Process_2021	positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	1/9	0.0089657734963174	0.0465108277191723	0	0	131.39473684210526	619.439581424405	XCL1
GO_Biological_Process_2021	regulation of T-helper 1 type immune response (GO:0002825)	1/9	0.0089657734963174	0.0465108277191723	0	0	131.39473684210526	619.439581424405	XCL1
GO_Biological_Process_2021	glomerular filtration (GO:0003094)	1/9	0.0089657734963174	0.0465108277191723	0	0	131.39473684210526	619.439581424405	JCHAIN
GO_Biological_Process_2021	response to type I interferon (GO:0034340)	1/9	0.0089657734963174	0.0465108277191723	0	0	131.39473684210526	619.439581424405	ISG15
GO_Biological_Process_2021	cellular response to interleukin-4 (GO:0071353)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	XCL1
GO_Biological_Process_2021	negative regulation of transforming growth factor beta production (GO:0071635)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	TYROBP
GO_Biological_Process_2021	renal filtration (GO:0097205)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	JCHAIN
GO_Biological_Process_2021	regulation of cell activation (GO:0050865)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	FCER1G
GO_Biological_Process_2021	response to interleukin-4 (GO:0070670)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	XCL1
GO_Biological_Process_2021	modification-dependent macromolecule catabolic process (GO:0043632)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	ISG15
GO_Biological_Process_2021	positive regulation of lipase activity (GO:0060193)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	RHOC
GO_Biological_Process_2021	immunoglobulin mediated immune response (GO:0016064)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	FCER1G
GO_Biological_Process_2021	negative regulation of alpha-beta T cell proliferation (GO:0046642)	1/10	0.0099572476243861	0.0465108277191723	0	0	116.78947368421052	538.3357753631753	XCL1
GO_Biological_Process_2021	regulation of T-helper 2 cell cytokine production (GO:2000551)	1/11	0.0109477797028559	0.0469970828497068	0	0	105.10526315789474	474.5101770765117	XCL1
GO_Biological_Process_2021	B cell mediated immunity (GO:0019724)	1/11	0.0109477797028559	0.0469970828497068	0	0	105.10526315789474	474.5101770765117	FCER1G
GO_Biological_Process_2021	regulation of mitochondrial depolarization (GO:0051900)	1/11	0.0109477797028559	0.0469970828497068	0	0	105.10526315789474	474.5101770765117	IFI6
GO_Biological_Process_2021	regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	1/11	0.0109477797028559	0.0469970828497068	0	0	105.10526315789474	474.5101770765117	XCL1
GO_Biological_Process_2021	positive regulation of transforming growth factor beta production (GO:0071636)	1/11	0.0109477797028559	0.0469970828497068	0	0	105.10526315789474	474.5101770765117	XCL1
GO_Biological_Process_2021	positive regulation of myeloid leukocyte mediated immunity (GO:0002888)	1/12	0.0119373705403343	0.0469970828497068	0	0	95.54545454545456	423.0830518492731	TYROBP
GO_Biological_Process_2021	negative regulation of B cell proliferation (GO:0030889)	1/12	0.0119373705403343	0.0469970828497068	0	0	95.54545454545456	423.0830518492731	TYROBP
GO_Biological_Process_2021	positive regulation of T-helper 1 type immune response (GO:0002827)	1/12	0.0119373705403343	0.0469970828497068	0	0	95.54545454545456	423.0830518492731	XCL1
GO_Biological_Process_2021	regulation of natural killer cell activation (GO:0032814)	1/12	0.0119373705403343	0.0469970828497068	0	0	95.54545454545456	423.0830518492731	TYROBP
GO_Biological_Process_2021	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	2/171	0.0124808418461157	0.0469970828497068	0	0	13.024983563445105	57.09580297600449	UBE2V1;RHOC
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	2/172	0.0126201486781684	0.0469970828497068	0	0	12.947712418300654	56.613362937210816	CCL4;XCL1
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	1/13	0.0129260209528938	0.0469970828497068	0	0	87.57894736842105	380.8381798737429	XCL1
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	1/13	0.0129260209528938	0.0469970828497068	0	0	87.57894736842105	380.8381798737429	CCL4
GO_Biological_Process_2021	positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	1/13	0.0129260209528938	0.0469970828497068	0	0	87.57894736842105	380.8381798737429	XCL1
GO_Biological_Process_2021	positive regulation of protein localization to cell surface (GO:2000010)	1/13	0.0129260209528938	0.0469970828497068	0	0	87.57894736842105	380.8381798737429	TYROBP
GO_Biological_Process_2021	macrophage activation involved in immune response (GO:0002281)	1/13	0.0129260209528938	0.0469970828497068	0	0	87.57894736842105	380.8381798737429	TYROBP
GO_Biological_Process_2021	negative regulation by host of viral transcription (GO:0043922)	1/13	0.0129260209528938	0.0469970828497068	0	0	87.57894736842105	380.8381798737429	CCL4
GO_Biological_Process_2021	protein localization to mitochondrion (GO:0070585)	1/13	0.0129260209528938	0.0469970828497068	0	0	87.57894736842105	380.8381798737429	ISG15
GO_Biological_Process_2021	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/14	0.01391373176082	0.0469970828497068	0	0	80.83805668016194	345.57291333057793	FCER1G
GO_Biological_Process_2021	negative regulation of T cell mediated immunity (GO:0002710)	1/14	0.01391373176082	0.0469970828497068	0	0	80.83805668016194	345.57291333057793	XCL1
GO_Biological_Process_2021	regulation of lipase activity (GO:0060191)	1/14	0.01391373176082	0.0469970828497068	0	0	80.83805668016194	345.57291333057793	RHOC
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	1/14	0.01391373176082	0.0469970828497068	0	0	80.83805668016194	345.57291333057793	TYROBP
GO_Biological_Process_2021	positive regulation of T cell chemotaxis (GO:0010820)	1/14	0.01391373176082	0.0469970828497068	0	0	80.83805668016194	345.57291333057793	XCL1
GO_Biological_Process_2021	positive regulation of type 2 immune response (GO:0002830)	1/14	0.01391373176082	0.0469970828497068	0	0	80.83805668016194	345.57291333057793	XCL1
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	TYROBP
GO_Biological_Process_2021	protein trimerization (GO:0070206)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	ALOX5AP
GO_Biological_Process_2021	positive regulation of osteoclast differentiation (GO:0045672)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	TYROBP
GO_Biological_Process_2021	lipoxygenase pathway (GO:0019372)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	ALOX5AP
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	TYROBP
GO_Biological_Process_2021	regulation of T cell chemotaxis (GO:0010819)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	XCL1
GO_Biological_Process_2021	Arp2/3 complex-mediated actin nucleation (GO:0034314)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	ARPC1B
GO_Biological_Process_2021	icosanoid biosynthetic process (GO:0046456)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	ALOX5AP
GO_Biological_Process_2021	protein homotrimerization (GO:0070207)	1/15	0.0149005037888985	0.0469970828497068	0	0	75.06015037593986	315.7300332957057	ALOX5AP
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	2/189	0.0150924344910985	0.0469970828497068	0	0	11.760546642899584	49.31857782921134	CCL4;XCL1
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	2/194	0.0158564174498586	0.0469970828497068	0	0	11.45138888888889	47.45662796123322	CCL4;XCL1
GO_Biological_Process_2021	epiboly involved in wound healing (GO:0090505)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	RHOC
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	XCL1
GO_Biological_Process_2021	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	ISG15
GO_Biological_Process_2021	positive regulation of endothelial cell apoptotic process (GO:2000353)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	CD160
GO_Biological_Process_2021	positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	TYROBP
GO_Biological_Process_2021	positive regulation of immunoglobulin mediated immune response (GO:0002891)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	XCL1
GO_Biological_Process_2021	regulation of ERBB signaling pathway (GO:1901184)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	IFI6
GO_Biological_Process_2021	eosinophil chemotaxis (GO:0048245)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	CCL4
GO_Biological_Process_2021	eosinophil migration (GO:0072677)	1/16	0.0158863378646896	0.0469970828497068	0	0	70.05263157894737	290.1787210723924	CCL4
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	3/546	0.0163247217021141	0.0478948446632274	0	0	6.316867078323042	25.994379589693267	CCL4;UBE2V1;RHOC
GO_Biological_Process_2021	negative regulation of viral entry into host cell (GO:0046597)	1/17	0.0168712348172723	0.0483007125817071	0	0	65.67105263157895	268.0787715603985	LY6E
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	1/17	0.0168712348172723	0.0483007125817071	0	0	65.67105263157895	268.0787715603985	XCL1
GO_Biological_Process_2021	negative regulation of interleukin-10 production (GO:0032693)	1/17	0.0168712348172723	0.0483007125817071	0	0	65.67105263157895	268.0787715603985	TYROBP
GO_Biological_Process_2021	regulation of transforming growth factor beta production (GO:0071634)	1/18	0.0178551954764704	0.0495202687042734	0	0	61.80495356037152	248.79341471282052	XCL1
GO_Biological_Process_2021	release of cytochrome c from mitochondria (GO:0001836)	1/18	0.0178551954764704	0.0495202687042734	0	0	61.80495356037152	248.79341471282052	IFI6
GO_Biological_Process_2021	response to axon injury (GO:0048678)	1/18	0.0178551954764704	0.0495202687042734	0	0	61.80495356037152	248.79341471282052	TYROBP
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	1/18	0.0178551954764704	0.0495202687042734	0	0	61.80495356037152	248.79341471282052	FCER1G
GO_Biological_Process_2021	positive regulation of neutrophil chemotaxis (GO:0090023)	1/19	0.0188382206720142	0.0502824687110155	0	0	58.36842105263158	231.8316321803268	XCL1
GO_Biological_Process_2021	negative regulation of T cell receptor signaling pathway (GO:0050860)	1/19	0.0188382206720142	0.0502824687110155	0	0	58.36842105263158	231.8316321803268	CD160
GO_Biological_Process_2021	leukotriene biosynthetic process (GO:0019370)	1/19	0.0188382206720142	0.0502824687110155	0	0	58.36842105263158	231.8316321803268	ALOX5AP
GO_Biological_Process_2021	regulation of T cell cytokine production (GO:0002724)	1/19	0.0188382206720142	0.0502824687110155	0	0	58.36842105263158	231.8316321803268	XCL1
GO_Biological_Process_2021	regulation of leukocyte chemotaxis (GO:0002688)	1/19	0.0188382206720142	0.0502824687110155	0	0	58.36842105263158	231.8316321803268	XCL1
GO_Biological_Process_2021	positive regulation of GTPase activity (GO:0043547)	2/214	0.0190751351249388	0.0505348729056215	0	0	10.360587002096436	41.021393400336976	CCL4;XCL1
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1/20	0.019820311238232	0.0517368418350911	0	0	55.29362880886426	216.80897525048425	CD160
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	1/20	0.019820311238232	0.0517368418350911	0	0	55.29362880886426	216.80897525048425	LY6E
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	2/224	0.0207798710739979	0.0527247169218101	0	0	9.88888888888889	38.30728603243028	UBE2V1;RHOC
GO_Biological_Process_2021	actin nucleation (GO:0045010)	1/21	0.0208014680109953	0.0527247169218101	0	0	52.526315789473685	203.4203291515269	ARPC1B
GO_Biological_Process_2021	positive regulation of T cell cytokine production (GO:0002726)	1/21	0.0208014680109953	0.0527247169218101	0	0	52.526315789473685	203.4203291515269	XCL1
GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)	1/22	0.0217816918149241	0.0527247169218101	0	0	50.02255639097744	191.42059056605152	TYROBP
GO_Biological_Process_2021	positive regulation of neutrophil migration (GO:1902624)	1/22	0.0217816918149241	0.0527247169218101	0	0	50.02255639097744	191.42059056605152	XCL1
GO_Biological_Process_2021	microglial cell activation (GO:0001774)	1/22	0.0217816918149241	0.0527247169218101	0	0	50.02255639097744	191.42059056605152	TYROBP
GO_Biological_Process_2021	negative regulation of interleukin-2 production (GO:0032703)	1/22	0.0217816918149241	0.0527247169218101	0	0	50.02255639097744	191.42059056605152	XCL1
GO_Biological_Process_2021	positive regulation of granulocyte chemotaxis (GO:0071624)	1/22	0.0217816918149241	0.0527247169218101	0	0	50.02255639097744	191.42059056605152	XCL1
GO_Biological_Process_2021	osteoclast differentiation (GO:0030316)	1/22	0.0217816918149241	0.0527247169218101	0	0	50.02255639097744	191.42059056605152	TYROBP
GO_Biological_Process_2021	regulation of platelet activation (GO:0010543)	1/22	0.0217816918149241	0.0527247169218101	0	0	50.02255639097744	191.42059056605152	FCER1G
GO_Biological_Process_2021	inflammatory response (GO:0006954)	2/230	0.0218324884155101	0.0527247169218101	0	0	9.625730994152049	36.81222327819668	CCL4;XCL1
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	1/23	0.0227609834903901	0.0531588759150558	0	0	47.74641148325359	180.6107068727385	CD160
GO_Biological_Process_2021	negative regulation of signal transduction in absence of ligand (GO:1901099)	1/23	0.0227609834903901	0.0531588759150558	0	0	47.74641148325359	180.6107068727385	IFI6
GO_Biological_Process_2021	regulation of interleukin-4 production (GO:0032673)	1/23	0.0227609834903901	0.0531588759150558	0	0	47.74641148325359	180.6107068727385	FCER1G
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	1/23	0.0227609834903901	0.0531588759150558	0	0	47.74641148325359	180.6107068727385	IFI6
GO_Biological_Process_2021	positive regulation of epithelial cell apoptotic process (GO:1904037)	1/23	0.0227609834903901	0.0531588759150558	0	0	47.74641148325359	180.6107068727385	CD160
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	2/238	0.0232701457172824	0.0533383991937121	0	0	9.295668549905836	34.957142786784665	CCL4;XCL1
GO_Biological_Process_2021	positive regulation of neuron apoptotic process (GO:0043525)	1/24	0.0237393438664972	0.0533383991937121	0	0	45.66819221967963	170.827422984315	TYROBP
GO_Biological_Process_2021	leukotriene metabolic process (GO:0006691)	1/24	0.0237393438664972	0.0533383991937121	0	0	45.66819221967963	170.827422984315	ALOX5AP
GO_Biological_Process_2021	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	1/24	0.0237393438664972	0.0533383991937121	0	0	45.66819221967963	170.827422984315	UBE2V1
GO_Biological_Process_2021	wound healing, spreading of cells (GO:0044319)	1/24	0.0237393438664972	0.0533383991937121	0	0	45.66819221967963	170.827422984315	RHOC
GO_Biological_Process_2021	immune response-activating cell surface receptor signaling pathway (GO:0002429)	1/24	0.0237393438664972	0.0533383991937121	0	0	45.66819221967963	170.827422984315	FCER1G
GO_Biological_Process_2021	negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/25	0.0247167737784927	0.0541633005639809	0	0	43.76315789473684	161.93563879493826	CD160
GO_Biological_Process_2021	negative regulation of sequestering of calcium ion (GO:0051283)	1/25	0.0247167737784927	0.0541633005639809	0	0	43.76315789473684	161.93563879493826	XCL1
