_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-14.392320116792792,R-HSA-1280215,M1,1,0,Reactome Gene Sets,6,Cytokine Signaling in Immune system,,-14.392320116792792,3.9045092838196287,10.182472626026971,28160,715,464,46,9.913793103448276,1.3873629294261092,567|684|959|1052|1154|1974|2353|2537|2635|3105|3430|3433|3434|3437|3460|3660|3665|3669|3965|4049|4050|4502|4599|4600|4938|4940|5610|6285|6772|6773|8519|8638|8740|8742|9246|9636|10346|10379|10410|10581|11274|23586|24138|51191|54739|91543,B2M|BST2|CD40LG|CEBPD|CISH|EIF4A2|FOS|IFI6|GBP3|HLA-A|IFI35|IFIT2|IFIT1|IFIT3|IFNGR2|IRF2|IRF7|ISG20|LGALS9|LTA|LTB|MT2A|MX1|MX2|OAS1|OAS3|EIF2AK2|S100B|STAT1|STAT2|IFITM1|OASL|TNFSF14|TNFSF12|UBE2L6|ISG15|TRIM22|IRF9|IFITM3|IFITM2|USP18|DDX58|IFIT5|HERC5|XAF1|RSAD2,-11.030611163554475,0,2,0,0,-27.90643226871451,22.541871921182267,
1,-14.349596241299226,GO:0050792,M1,1,0,GO Biological Processes,19,regulation of viral process,19_GO:0016032 viral process,-14.349596241299226,8.511354079058032,12.48680257474226,28160,164,464,23,4.956896551724138,1.0076419551614304,684|3434|3669|3965|4061|4599|4938|4940|5359|5610|6772|6993|8519|8638|9636|10346|10410|10581|24138|27074|55337|64135|91543,BST2|IFIT1|ISG20|LGALS9|LY6E|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|STAT1|DYNLT1|IFITM1|OASL|ISG15|TRIM22|IFITM3|IFITM2|IFIT5|LAMP3|SHFL|IFIH1|RSAD2,-11.029279973219134,0,2,0,0,-27.90643226871451,22.541871921182267,
1,-13.381534779723323,GO:0045069,M1,1,0,GO Biological Processes,19,regulation of viral genome replication,19_GO:0016032 viral process,-13.381534779723323,12.137931034482758,13.311076633739667,28160,85,464,17,3.663793103448276,0.8721702153644453,684|3434|3669|4599|4938|4940|5359|5610|8519|8638|9636|10410|10581|24138|55337|64135|91543,BST2|IFIT1|ISG20|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|ISG15|IFITM3|IFITM2|IFIT5|SHFL|IFIH1|RSAD2,-10.133769178791843,0,2,0,0,-27.90643226871451,22.541871921182267,
1,-13.256538451330407,GO:1903900,M1,1,0,GO Biological Processes,19,regulation of viral life cycle,19_GO:0016032 viral process,-13.256538451330407,8.611369990680334,12.016575276696612,28160,148,464,21,4.525862068965517,0.9650160569385607,684|3434|3669|3965|4061|4599|4938|4940|5359|5610|8519|8638|9636|10346|10410|10581|24138|27074|55337|64135|91543,BST2|IFIT1|ISG20|LGALS9|LY6E|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|ISG15|TRIM22|IFITM3|IFITM2|IFIT5|LAMP3|SHFL|IFIH1|RSAD2,-10.06874072001434,0,2,0,0,-27.90643226871451,22.541871921182267,
1,-10.215834163010408,GO:0019079,M1,1,0,GO Biological Processes,19,viral genome replication,19_GO:0016032 viral process,-10.215834163010408,7.8757567780994995,10.209663550784402,28160,131,464,17,3.663793103448276,0.8721702153644453,684|3434|3669|4599|4938|4940|5359|5610|8519|8638|9636|10410|10581|24138|55337|64135|91543,BST2|IFIT1|ISG20|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|ISG15|IFITM3|IFITM2|IFIT5|SHFL|IFIH1|RSAD2,-7.252065218444129,0,2,0,0,-27.90643226871451,22.541871921182267,
1,-9.835825575564238,GO:0019058,M1,1,0,GO Biological Processes,19,viral life cycle,19_GO:0016032 viral process,-9.835825575564238,4.771199306007373,8.753906620411597,28160,318,464,25,5.387931034482759,1.0481544768601265,684|1514|3434|3669|3965|4061|4599|4938|4940|5359|5610|6993|8519|8638|9397|9636|10346|10410|10581|24138|27074|51510|55337|64135|91543,BST2|CTSL|IFIT1|ISG20|LGALS9|LY6E|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|DYNLT1|IFITM1|OASL|NMT2|ISG15|TRIM22|IFITM3|IFITM2|IFIT5|LAMP3|CHMP5|SHFL|IFIH1|RSAD2,-6.9365146202248775,0,2,0,0,-27.90643226871451,22.541871921182267,
1,-8.725078352487072,GO:0016032,M1,1,0,GO Biological Processes,19,viral process,19_GO:0016032 viral process,-8.725078352487072,3.938992042440318,7.816631104975524,28160,416,464,27,5.818965517241379,1.0867899902144729,684|1514|3434|3665|3669|3965|4061|4599|4938|4940|5359|5610|6772|6993|8519|8638|9397|9636|10346|10410|10581|24138|27074|51510|55337|64135|91543,BST2|CTSL|IFIT1|IRF7|ISG20|LGALS9|LY6E|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|STAT1|DYNLT1|IFITM1|OASL|NMT2|ISG15|TRIM22|IFITM3|IFITM2|IFIT5|LAMP3|CHMP5|SHFL|IFIH1|RSAD2,-5.907437443599032,0,2,0,0,-27.90643226871451,22.541871921182267,
1,-15.01392380606229,GO:0034340,M1,1,0,GO Biological Processes,19,response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15.01392380606229,16.741973840665874,15.533297043397651,28160,58,464,16,3.4482758620689653,0.8470753180008922,3434|3665|4599|4938|4940|6772|6773|8519|9636|10410|10581|11274|11277|55337|56339|81030,IFIT1|IRF7|MX1|OAS1|OAS3|STAT1|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|SHFL|METTL3|ZBP1,-11.6064573622633,0,3,1,1,-15.01392380606229,21.241379310344826,
1,-14.252892861335114,GO:0002831,M1,1,0,GO Biological Processes,19,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-14.252892861335114,5.7534535484551315,11.190827456569876,28160,327,464,31,6.681034482758621,1.1591718455395181,2|3105|3430|3434|3665|3822|3965|4938|4940|5359|5578|6772|6773|7305|8638|9111|9636|10875|11126|11274|11277|22914|23586|51191|55601|56339|79132|81030|114769|117157|259197,A2M|HLA-A|IFI35|IFIT1|IRF7|KLRC2|LGALS9|OAS1|OAS3|PLSCR1|PRKCA|STAT1|STAT2|TYROBP|OASL|NMI|ISG15|FGL2|CD160|USP18|TREX1|KLRK1|DDX58|HERC5|DDX60|METTL3|DHX58|ZBP1|CARD16|SH2D1B|NCR3,-10.970365154144423,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-13.048448377493052,GO:0071357,M1,1,0,GO Biological Processes,19,cellular response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-13.048448377493052,16.339522546419097,14.330377149767706,28160,52,464,14,3.0172413793103448,0.7941331106258365,3434|3665|4938|4940|6772|6773|8519|9636|10410|10581|11274|11277|56339|81030,IFIT1|IRF7|OAS1|OAS3|STAT1|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-9.89085940691066,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-11.943577367192649,GO:0060337,M1,1,0,GO Biological Processes,19,type I interferon signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-11.943577367192649,15.779310344827586,13.538415139311805,28160,50,464,13,2.8017241379310347,0.7660956145421873,3665|4938|4940|6772|6773|8519|9636|10410|10581|11274|11277|56339|81030,IRF7|OAS1|OAS3|STAT1|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-8.812317335332606,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-10.81443430625729,GO:0045088,M1,1,0,GO Biological Processes,19,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-10.81443430625729,6.124644099968364,9.831556766462354,28160,218,464,22,4.741379310344827,0.9866099800513318,2|3105|3430|3665|3822|3965|4938|4940|5359|6773|7305|9111|9636|11126|11274|11277|22914|56339|79132|81030|117157|259197,A2M|HLA-A|IFI35|IRF7|KLRC2|LGALS9|OAS1|OAS3|PLSCR1|STAT2|TYROBP|NMI|ISG15|CD160|USP18|TREX1|KLRK1|METTL3|DHX58|ZBP1|SH2D1B|NCR3,-7.79514803384118,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-8.733326265039185,GO:0045824,M1,1,0,GO Biological Processes,19,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-8.733326265039185,10.257406508013599,10.109029152280735,28160,71,464,12,2.586206896551724,0.7368564163568738,2|3105|3965|4938|4940|6773|9111|9636|11274|11277|56339|79132,A2M|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|USP18|TREX1|METTL3|DHX58,-5.907437443599032,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-8.515567827562858,GO:0002832,M1,1,0,GO Biological Processes,19,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-8.515567827562858,7.867177522349936,9.254805925343415,28160,108,464,14,3.0172413793103448,0.7941331106258365,2|3105|3965|4938|4940|6773|9111|9636|10875|11274|11277|56339|79132|114769,A2M|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|FGL2|USP18|TREX1|METTL3|DHX58|CARD16,-5.733642470941352,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-8.279145674670035,GO:0060338,M1,1,0,GO Biological Processes,19,regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-8.279145674670035,15.17241379310345,11.013252811157058,28160,36,464,9,1.9396551724137931,0.6402505824323579,3665|4938|4940|6773|9636|11274|11277|56339|81030,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|ZBP1,-5.5199041112812,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-8.262845969957691,GO:0031347,M1,1,0,GO Biological Processes,19,regulation of defense response,19_GO:0050896 response to stimulus,-8.262845969957691,3.2044137931034484,7.213560306886174,28160,625,464,33,7.112068965517241,1.193214807435845,2|241|3105|3430|3434|3665|3822|3965|4049|4258|4938|4940|5359|6375|6772|6773|7305|9111|9636|10875|11126|11274|11277|22914|23586|51191|56339|58533|79132|81030|117157|131450|259197,A2M|ALOX5AP|HLA-A|IFI35|IFIT1|IRF7|KLRC2|LGALS9|LTA|MGST2|OAS1|OAS3|PLSCR1|XCL1|STAT1|STAT2|TYROBP|NMI|ISG15|FGL2|CD160|USP18|TREX1|KLRK1|DDX58|HERC5|METTL3|SNX6|DHX58|ZBP1|SH2D1B|CD200R1|NCR3,-5.5199041112812,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-7.692481950493858,GO:0060339,M1,1,0,GO Biological Processes,19,negative regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-7.692481950493858,21.241379310344826,11.720661773007725,28160,20,464,7,1.5086206896551724,0.5658875630451552,4938|4940|6773|9636|11274|11277|56339,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3,-4.993530828937115,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-6.541909875551743,GO:0002683,M1,1,0,GO Biological Processes,19,negative regulation of immune system process,19_GO:0002376 immune system process,-6.541909875551743,3.363860794775822,6.416134859281927,28160,433,464,24,5.172413793103448,1.0281464688181488,2|684|1843|2841|3105|3965|4938|4940|6375|6773|7305|7940|8379|9111|9636|10875|11126|11274|11277|22914|56339|79132|131450|257144,A2M|BST2|DUSP1|GPR18|HLA-A|LGALS9|OAS1|OAS3|XCL1|STAT2|TYROBP|LST1|MAD1L1|NMI|ISG15|FGL2|CD160|USP18|TREX1|KLRK1|METTL3|DHX58|CD200R1|GCSAM,-3.8877710984113625,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-6.053027845427183,GO:0050777,M1,1,0,GO Biological Processes,19,negative regulation of immune response,19_GO:0002376 immune system process,-6.053027845427183,4.692499111269108,6.679826258563661,28160,194,464,15,3.2327586206896552,0.8210920159402237,2|3105|3965|4938|4940|6375|6773|9111|9636|10875|11126|11274|11277|56339|79132,A2M|HLA-A|LGALS9|OAS1|OAS3|XCL1|STAT2|NMI|ISG15|FGL2|CD160|USP18|TREX1|METTL3|DHX58,-3.4329992564107408,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-5.875699579533246,GO:0019221,M1,1,0,GO Biological Processes,19,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-5.875699579533246,3.085914669783752,5.915355140440041,28160,472,464,24,5.172413793103448,1.0281464688181488,1235|2057|2207|3460|3665|4599|4938|4940|5473|6375|6772|6773|6846|8519|8638|9111|9636|10410|10581|11274|11277|56339|81030|114769,CCR6|EPOR|FCER1G|IFNGR2|IRF7|MX1|OAS1|OAS3|PPBP|XCL1|STAT1|STAT2|XCL2|IFITM1|OASL|NMI|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1|CARD16,-3.2921418766785737,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-4.774085728091658,GO:0060759,M1,1,0,GO Biological Processes,19,regulation of response to cytokine stimulus,19_GO:0050896 response to stimulus,-4.774085728091658,4.4955300127713915,5.775187874113475,28160,162,464,12,2.586206896551724,0.7368564163568738,3665|4938|4940|6773|9636|11274|11277|23586|56339|64135|81030|114769,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|DDX58|METTL3|IFIH1|ZBP1|CARD16,-2.39010038014219,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-4.2405475955061185,GO:0001960,M1,1,0,GO Biological Processes,19,negative regulation of cytokine-mediated signaling pathway,19_GO:0048519 negative regulation of biological process,-4.2405475955061185,5.994040017028523,5.8258968090821535,28160,81,464,8,1.7241379310344827,0.604297008033773,4938|4940|6773|9636|11274|11277|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|CARD16,-1.931917085751222,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-4.104065589954632,GO:0032102,M1,1,0,GO Biological Processes,19,negative regulation of response to external stimulus,19_GO:0048519 negative regulation of biological process,-4.104065589954632,2.752036869393466,4.67679437135537,28160,419,464,19,4.094827586206897,0.919983069629555,2|1843|2043|2841|3105|3965|4938|4940|6773|9111|9636|10875|11274|11277|22914|56339|79132|114769|131450,A2M|DUSP1|EPHA4|GPR18|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|FGL2|USP18|TREX1|KLRK1|METTL3|DHX58|CARD16|CD200R1,-1.8105424984624774,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-4.054241895931976,GO:0060761,M1,1,0,GO Biological Processes,19,negative regulation of response to cytokine stimulus,19_GO:0048519 negative regulation of biological process,-4.054241895931976,5.645549318364074,5.584614913670508,28160,86,464,8,1.7241379310344827,0.604297008033773,4938|4940|6773|9636|11274|11277|56339|114769,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|CARD16,-1.7859546278558946,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-3.966135339743407,GO:0031348,M1,1,0,GO Biological Processes,19,negative regulation of defense response,19_GO:0048519 negative regulation of biological process,-3.966135339743407,3.2932371023790425,4.789610799059247,28160,258,464,14,3.0172413793103448,0.7941331106258365,2|3105|3965|4938|4940|6773|9111|9636|10875|11274|11277|56339|79132|131450,A2M|HLA-A|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|FGL2|USP18|TREX1|METTL3|DHX58|CD200R1,-1.7013363995131472,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-3.6962668371290777,GO:0001959,M1,1,0,GO Biological Processes,19,regulation of cytokine-mediated signaling pathway,19_GO:0023052 signaling,-3.6962668371290777,4.045977011494253,4.841442467476927,28160,150,464,10,2.1551724137931036,0.6741413332294612,3665|4938|4940|6773|9636|11274|11277|56339|81030|114769,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|ZBP1|CARD16,-1.486846228273818,0,3,0,0,-15.01392380606229,21.241379310344826,
1,-11.89775475999564,WP4197,M1,1,0,WikiPathways,27,Immune response to tuberculosis,,-11.89775475999564,26.386806596701653,15.764934696346558,28160,23,464,10,2.1551724137931036,0.6741413332294612,3430|3434|3437|3460|4599|4938|6772|6773|8519|10379,IFI35|IFIT1|IFIT3|IFNGR2|MX1|OAS1|STAT1|STAT2|IFITM1|IRF9,-8.79131831186063,0,4,1,1,-11.89775475999564,60.68965517241379,
1,-9.503853616267104,WP619,M1,1,0,WikiPathways,27,Type II interferon signaling (IFNG),,-9.503853616267104,16.402609506057786,12.134542934903477,28160,37,464,10,2.1551724137931036,0.6741413332294612,2537|3433|3460|3660|4938|5610|6772|6773|9636|10379,IFI6|IFIT2|IFNGR2|IRF2|OAS1|EIF2AK2|STAT1|STAT2|ISG15|IRF9,-6.61926591774845,0,4,0,0,-11.89775475999564,60.68965517241379,
1,-8.916716491626758,WP4868,M1,1,0,WikiPathways,27,Type I interferon induction and signaling during SARS-CoV-2 infection,,-8.916716491626758,17.619577308120135,11.983474424240493,28160,31,464,9,1.9396551724137931,0.6402505824323579,3665|4938|4940|5610|6772|6773|10379|23586|64135,IRF7|OAS1|OAS3|EIF2AK2|STAT1|STAT2|IRF9|DDX58|IFIH1,-6.073521478266329,0,4,0,0,-11.89775475999564,60.68965517241379,
1,-8.647684606432993,WP4880,M1,1,0,WikiPathways,27,Host-pathogen interaction of human coronaviruses - interferon induction,,-8.647684606432993,16.551724137931036,11.569987406560665,28160,33,464,9,1.9396551724137931,0.6402505824323579,2353|4938|4940|5610|6772|6773|10379|23586|64135,FOS|OAS1|OAS3|EIF2AK2|STAT1|STAT2|IRF9|DDX58|IFIH1,-5.8422781539619635,0,4,0,0,-11.89775475999564,60.68965517241379,
