Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
23274,3.0,1,1,1
114907,3.0,1,1,1
2944,3.0,1,1,1
8861,3.0,1,1,1
23396,3.0,1,1,1
1213,3.0,1,1,1
84159,3.0,1,1,1
23533,3.0,1,1,1
23067,3.0,1,1,1
221656,3.0,1,1,1
867,3.0,1,1,1
56852,3.0,1,1,1
3902,3.0,1,1,1
24149,3.0,1,1,1
2799,3.0,1,1,1
54790,3.0,1,1,1
5723,3.0,1,1,1
23528,3.0,1,1,1
22828,3.0,1,1,1
63979,3.0,1,1,1
7994,3.0,1,1,1
10189,3.0,1,1,1
10155,3.0,1,1,1
55679,3.0,1,1,1
27229,3.0,1,1,1
639,3.0,1,1,1
79697,3.0,1,1,1
636,3.0,1,1,1
3655,3.0,1,1,1
3662,3.0,1,1,1
5452,3.0,1,1,1
22853,3.0,1,1,1
29968,3.0,1,1,1
3707,3.0,1,1,1
9747,3.0,1,1,1
55697,3.0,1,1,1
28996,3.0,1,1,1
29109,3.0,1,1,1
1454,3.0,1,1,1
79677,3.0,1,1,1
54815,3.0,1,1,1
3009,3.0,1,1,1
11180,3.0,1,1,1
4363,3.0,1,1,1
7090,3.0,1,1,1
1059,3.0,1,1,1
8567,3.0,1,1,1
54434,3.0,1,1,1
1387,3.0,1,1,1
55201,3.0,1,1,1
54880,3.0,1,1,1
22976,3.0,1,1,1
5209,3.0,1,1,1
5971,3.0,1,1,1
115752,3.0,1,1,1
3985,3.0,1,1,1
7064,3.0,1,1,1
10320,3.0,1,1,1
5583,3.0,1,1,1
23141,3.0,1,1,1
122830,3.0,1,1,1
55824,3.0,1,1,1
7337,3.0,1,1,1
79595,3.0,1,1,1
94241,3.0,1,1,1
4288,3.0,1,1,1
3007,3.0,1,1,1
1958,3.0,1,1,1
55743,3.0,1,1,1
26012,3.0,1,1,1
23013,3.0,1,1,1
9451,3.0,1,1,1
5093,3.0,1,1,1
23326,3.0,1,1,1
3836,3.0,1,1,1
7280,3.0,1,1,1
55902,3.0,1,1,1
1362,3.0,1,1,1
23466,3.0,1,1,1
10207,2.0,1,0,1
3503,2.0,1,1,0
114804,2.0,1,1,0
28468,2.0,1,1,0
49854,2.0,1,0,1
200081,2.0,1,0,1
84449,2.0,1,0,1
84033,2.0,1,0,1
25799,2.0,1,0,1
23095,2.0,1,0,1
92558,2.0,1,1,0
152789,2.0,1,0,1
3996,2.0,1,0,1
734,2.0,1,0,1
2395,2.0,1,0,1
84224,2.0,1,0,1
57479,2.0,1,0,1
26173,2.0,1,0,1
79572,2.0,1,0,1
124989,2.0,1,0,1
10794,2.0,1,0,1
79026,2.0,1,0,1
152002,2.0,1,0,1
11218,2.0,1,0,1
6843,2.0,1,0,1
3538,2.0,1,1,0
9766,2.0,1,0,1
6867,2.0,1,0,1
9746,2.0,1,0,1
10620,2.0,1,0,1
79979,2.0,1,0,1
283373,2.0,1,0,1
5814,2.0,1,0,1
283149,2.0,1,0,1
144348,2.0,1,0,1
23443,2.0,1,0,1
54439,2.0,1,0,1
401541,2.0,1,0,1
321,2.0,1,0,1
23625,2.0,1,0,1
23228,2.0,1,1,0
9716,2.0,1,0,1
4928,2.0,1,0,1
4668,2.0,1,0,1
8690,2.0,1,0,1
146705,2.0,1,0,1
200014,2.0,1,0,1
23526,2.0,1,0,1
28442,2.0,1,1,0
2947,2.0,1,0,1
56413,2.0,1,0,1
57186,2.0,1,0,1
10274,2.0,1,0,1
10712,2.0,1,0,1
3502,2.0,1,1,0
55628,2.0,1,0,1
64783,2.0,1,0,1
25976,2.0,1,1,0
22847,2.0,1,0,1
23324,2.0,1,0,1
9819,2.0,1,0,1
55159,2.0,1,0,1
7358,2.0,1,0,1
22821,2.0,1,0,1
9064,2.0,1,0,1
284346,2.0,1,0,1
79932,2.0,1,0,1
57692,2.0,1,0,1
4671,2.0,1,0,1
9923,2.0,1,0,1
50807,2.0,1,0,1
415116,2.0,1,1,0
54471,2.0,1,1,0
56904,2.0,1,0,1
11108,2.0,1,0,1
338440,2.0,1,1,0
5763,2.0,1,0,1
59269,2.0,1,0,1
80714,2.0,1,0,1
115509,2.0,1,0,1
54954,2.0,1,0,1
54834,2.0,1,0,1
26953,2.0,1,0,1
8940,2.0,1,0,1
8662,2.0,1,0,1
285613,2.0,1,0,1
57647,2.0,1,0,1
6723,2.0,1,0,1
5892,2.0,1,0,1
127703,2.0,1,0,1
23644,2.0,1,0,1
6942,2.0,1,0,1
125950,2.0,1,0,1
285966,2.0,1,1,0
23132,2.0,1,0,1
283337,2.0,1,0,1
55181,2.0,1,0,1
100289635,2.0,1,0,1
57455,2.0,1,0,1
28408,2.0,1,1,0
6522,2.0,1,0,1
5834,2.0,1,0,1
79709,2.0,1,0,1
57176,2.0,1,0,1
114881,2.0,1,1,0
6239,2.0,1,0,1
138050,2.0,1,0,1
205428,2.0,1,0,1
5900,2.0,1,0,1
5681,2.0,1,0,1
6941,2.0,1,0,1
58155,2.0,1,0,1
148266,2.0,1,0,1
51199,2.0,1,0,1
26057,2.0,1,0,1
23152,2.0,1,0,1
256364,2.0,1,0,1
7711,2.0,1,0,1
90233,2.0,1,0,1
2734,2.0,1,0,1
139818,2.0,1,0,1
219333,2.0,1,0,1
1822,2.0,1,0,1
57118,2.0,1,0,1
55527,2.0,1,0,1
23660,2.0,1,0,1
4121,2.0,1,1,0
23140,2.0,1,0,1
9031,2.0,1,0,1
112939,2.0,1,0,1
55175,2.0,1,0,1
79707,2.0,1,0,1
11190,2.0,1,0,1
112487,2.0,1,0,1
84726,2.0,1,0,1
23344,2.0,1,0,1
317772,2.0,1,0,1
7227,2.0,1,0,1
51061,2.0,1,0,1
7433,2.0,1,1,0
256051,2.0,1,0,1
83607,2.0,1,0,1
4774,2.0,1,0,1
55684,2.0,1,0,1
10116,2.0,1,0,1
23046,2.0,1,0,1
160760,2.0,1,0,1
23492,2.0,1,0,1
7841,2.0,1,0,1
64398,2.0,1,0,1
26205,2.0,1,0,1
283489,2.0,1,0,1
80232,2.0,1,0,1
51277,2.0,1,0,1
26278,2.0,1,0,1
5140,2.0,1,0,1
55643,2.0,1,0,1
58491,2.0,1,0,1
3539,2.0,1,1,0
9919,2.0,1,0,1
84256,2.0,1,0,1
64599,2.0,1,0,1
25929,2.0,1,0,1
51320,2.0,1,0,1
9889,2.0,1,0,1
80169,2.0,1,0,1
8140,2.0,1,0,1
11078,2.0,1,0,1
4026,2.0,1,0,1
9895,2.0,1,0,1
7273,2.0,1,0,1
54517,2.0,1,0,1
23258,2.0,1,0,1
3783,2.0,1,1,0
22932,2.0,1,0,1
79364,2.0,1,0,1
6875,2.0,1,0,1
9880,2.0,1,0,1
55610,2.0,1,0,1
728927,2.0,1,0,1
5334,2.0,1,1,0
254065,2.0,1,0,1
10137,2.0,1,0,1
55066,2.0,1,0,1
9904,2.0,1,0,1
60558,2.0,1,0,1
100130958,2.0,1,0,1
1889,2.0,1,1,0
387521,2.0,1,0,1
22869,2.0,1,0,1
9860,2.0,1,1,0
140707,2.0,1,0,1
9875,2.0,1,0,1
54862,2.0,1,0,1
285513,2.0,1,0,1
126626,2.0,1,0,1
283234,2.0,1,1,0
5450,2.0,1,0,1
112812,2.0,1,0,1
23406,2.0,1,0,1
81037,2.0,1,0,1
23042,2.0,1,0,1
54842,1.0,1,0,0
403313,1.0,1,0,0
284565,1.0,1,0,0
54480,1.0,1,0,0
103091864,1.0,1,0,0
92070,1.0,1,0,0
55650,1.0,1,0,0
57140,1.0,1,0,0
100132247,1.0,1,0,0
101928173,1.0,1,0,0
28825,1.0,1,0,0
79680,1.0,1,0,0
359845,1.0,1,0,0
55731,1.0,1,0,0
220906,1.0,1,0,0
104,1.0,1,0,0
201255,1.0,1,0,0
112597,1.0,1,0,0
55793,1.0,1,0,0
81602,1.0,1,0,0
79864,1.0,1,0,0
10194,1.0,1,0,0
93589,1.0,1,0,0
440823,1.0,1,0,0
205327,1.0,1,0,0
283578,1.0,1,0,0
54838,1.0,1,0,0
28920,1.0,1,0,0
23161,1.0,1,0,0
126526,1.0,1,0,0
284739,1.0,1,0,0
89845,1.0,1,0,0
6533,1.0,1,0,0
23125,1.0,1,0,0
28776,1.0,1,0,0
54914,1.0,1,0,0
283991,1.0,1,0,0
9852,1.0,1,0,0
28775,1.0,1,0,0
55665,1.0,1,0,0
727957,1.0,1,0,0
55780,1.0,1,0,0
144404,1.0,1,0,0
23033,1.0,1,0,0
3,1.0,1,0,0
284098,1.0,1,0,0
3268,1.0,1,0,0
152518,1.0,1,0,0
57496,1.0,1,0,0
22927,1.0,1,0,0
57189,1.0,1,0,0
55711,1.0,1,0,0
83692,1.0,1,0,0
2999,1.0,1,0,0
440270,1.0,1,0,0
