_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3,M30054,M1,1,0,Transcription Factor Targets,16,MAML1 TARGET GENES,,-3,2.6,3.8,28160,309,488,14,2.9,0.76,969|1535|2841|3384|3603|4616|5194|6303|6351|9636|10044|10475|64718|252969,CD69|CYBA|GPR18|ICAM2|IL16|GADD45B|PEX13|SAT1|CCL4|ISG15|SH2D3C|TRIM38|UNKL|NEIL2,-0.62,0
1,-2.7,M30190,M1,1,0,Transcription Factor Targets,16,TAF9B TARGET GENES,,-2.7,2.1,3.4,28160,562,488,20,4.1,0.9,694|1384|1649|2057|3212|6303|7050|9487|30834|51103|54442|54879|55181|55296|55676|64860|83941|124790|150684|100507398,BTG1|CRAT|DDIT3|EPOR|HOXB2|SAT1|TGIF1|PIGL|POLR1H|NDUFAF1|KCTD5|ST7L|SMG8|TBC1D19|SLC30A6|ARMCX5|TM2D1|HEXIM2|COMMD1|INTS6-AS1,-0.41,0
1,-2.6,M11821,M1,1,0,Transcription Factor Targets,16,CEBPB 01,,-2.6,2.6,3.5,28160,267,488,12,2.5,0.7,154|665|1649|1843|5330|8740|10140|10602|23338|53637|91252|124790,ADRB2|BNIP3L|DDIT3|DUSP1|PLCB2|TNFSF14|TOB1|CDC42EP3|JADE2|S1PR5|SLC39A13|HEXIM2,-0.35,0
1,-2.5,M30122,M1,1,0,Transcription Factor Targets,16,PITX1 TARGET GENES,,-2.5,2.4,3.4,28160,343,488,14,2.9,0.76,8507|9528|11147|29946|51251|54797|55101|55296|55508|63915|79862|112840|150684|283130,ENC1|TMEM59|HHLA3|SERTAD3|NT5C3A|MED18|DMAC2|TBC1D19|SLC35E3|BLOC1S5|ZNF669|WDR89|COMMD1|SLC25A45,-0.32,0
1,-2.5,M29890,M1,1,0,Transcription Factor Targets,16,ARNT2 TARGET GENES,,-2.5,1.9,3.1,28160,668,488,22,4.5,0.94,6302|8507|8835|10370|26269|29946|51231|54828|56986|57035|79090|85028|93100|112840|150684|162966|196513|221443|222194|283130|400073|100134934,TSPAN31|ENC1|SOCS2|CITED2|FBXO8|SERTAD3|VRK3|BCAS3|DTWD1|RSRP1|TRAPPC6A|SNHG12|NAPRT|WDR89|COMMD1|ZNF600|DCP1B|OARD1|RSBN1L|SLC25A45|C12orf76|TEN1,-0.27,0
1,-2.4,M29885,M1,1,0,Transcription Factor Targets,16,ALKBH3 TARGET GENES,,-2.4,2.1,3.2,28160,433,488,16,3.3,0.81,5274|10998|54797|55181|55245|55296|56986|64172|78992|83608|83941|84186|90580|118672|375190|100507398,SERPINI1|SLC27A5|MED18|SMG8|UQCC1|TBC1D19|DTWD1|OSGEPL1|YIPF2|C18orf21|TM2D1|ZCCHC7|TIMM29|PSTK|FAM228B|INTS6-AS1,-0.21,0
1,-2.4,M29991,M1,1,0,Transcription Factor Targets,16,HDAC4 TARGET GENES,,-2.4,1.9,3,28160,679,488,22,4.5,0.94,3512|4063|6352|6668|10370|10670|10964|28971|51103|51147|55650|56927|79862|83941|84256|114915|124790|146705|150684|389289|649446|105377006,JCHAIN|LY9|CCL5|SP2|CITED2|RRAGA|IFI44L|AAMDC|NDUFAF1|ING4|PIGV|GPR108|ZNF669|TM2D1|FLYWCH1|EPB41L4A-AS1|HEXIM2|TEPSIN|COMMD1|ANXA2R|DLGAP1-AS1|LINC02084,-0.21,0
1,-2.4,M30157,M1,1,0,Transcription Factor Targets,16,SIPA1 TARGET GENES,,-2.4,3.1,3.5,28160,147,488,8,1.6,0.57,3133|4758|27433|64598|79090|146705|219541|389289,HLA-E|NEU1|TOR2A|MOSPD3|TRAPPC6A|TEPSIN|MED19|ANXA2R,-0.2,0
1,-2.3,M18230,M1,1,0,Transcription Factor Targets,16,ETS Q4,,-2.3,2.5,3.2,28160,252,488,11,2.3,0.67,1649|5330|10636|26511|51292|54879|57804|78992|90580|127687|259197,DDIT3|PLCB2|RGS14|CHIC2|GMPR2|ST7L|POLD4|YIPF2|TIMM29|C1orf122|NCR3,-0.17,0
1,-2.3,M13977,M1,1,0,Transcription Factor Targets,16,CYTAGCAAY UNKNOWN,,-2.3,3.1,3.4,28160,151,488,8,1.6,0.57,2268|8848|9344|51292|64215|140460|158248|221002,FGR|TSC22D1|TAOK2|GMPR2|DNAJC1|ASB7|TTC16|RASGEF1A,-0.16,0
1,-2.3,M1607,M1,1,0,Transcription Factor Targets,16,NERF Q2,,-2.3,2.5,3.2,28160,254,488,11,2.3,0.67,1020|1649|2207|2268|5330|5608|28971|29933|54879|57804|127687,CDK5|DDIT3|FCER1G|FGR|PLCB2|MAP2K6|AAMDC|GPR132|ST7L|POLD4|C1orf122,-0.16,0
1,-2.3,M7179,M1,1,0,Transcription Factor Targets,16,MIF1 01,,-2.3,2.8,3.3,28160,186,488,9,1.8,0.61,2268|8848|23338|51292|57804|64215|64343|158248|221002,FGR|TSC22D1|JADE2|GMPR2|POLD4|DNAJC1|AZI2|TTC16|RASGEF1A,-0.14,0
1,-2.2,M6628,M1,1,0,Transcription Factor Targets,16,GTGGGTGK UNKNOWN,,-2.2,2.3,3.1,28160,297,488,12,2.5,0.7,2|1521|6375|6668|10670|23338|29933|51510|55650|56950|57060|84445,A2M|CTSW|XCL1|SP2|RRAGA|JADE2|GPR132|CHMP5|PIGV|SMYD2|PCBP4|LZTS2,-0.11,0
1,-2.2,M16417,M1,1,0,Transcription Factor Targets,16,FOXO4 02,,-2.2,2.4,3.1,28160,263,488,11,2.3,0.67,7050|10370|23338|26959|28971|51523|54800|79609|79735|84445|93621,TGIF1|CITED2|JADE2|HBP1|AAMDC|CXXC5|KLHL24|VCPKMT|TBC1D17|LZTS2|MRFAP1,-0.094,0
1,-2.2,M9287,M1,1,0,Transcription Factor Targets,16,PEA3 Q6,,-2.2,2.4,3.1,28160,263,488,11,2.3,0.67,969|1521|6375|10962|28971|54879|55343|57804|84445|120425|127687,CD69|CTSW|XCL1|MLLT11|AAMDC|ST7L|SLC35C1|POLD4|LZTS2|JAML|C1orf122,-0.094,0
1,-2.2,M16694,M1,1,0,Transcription Factor Targets,16,AP4 01,,-2.2,2.4,3,28160,265,488,11,2.3,0.67,1240|1649|2057|10077|57060|57804|64400|79142|84256|124790|221002,CMKLR1|DDIT3|EPOR|TSPAN32|PCBP4|POLD4|AKTIP|PHF23|FLYWCH1|HEXIM2|RASGEF1A,-0.074,0
1,-2.1,M7165,M1,1,0,Transcription Factor Targets,16,ACTAYRNNNCCCR UNKNOWN,,-2.1,2,2.9,28160,463,488,16,3.3,0.81,5274|5608|9310|26959|27244|29946|51027|54784|54800|64343|83480|84186|124402|124790|374900|400569,SERPINI1|MAP2K6|ZNF235|HBP1|SESN1|SERTAD3|BOLA1|ALKBH4|KLHL24|AZI2|PUS3|ZCCHC7|UBALD1|HEXIM2|ZNF568|MED11,-0.051,0
1,-2.1,M30167,M1,1,0,Transcription Factor Targets,16,SNAI1 TARGET GENES,,-2.1,1.9,2.8,28160,506,488,17,3.5,0.83,3669|4509|4938|6302|10140|10229|30834|55296|64172|78987|79735|80705|84971|118672|400073|400673|440498,ISG20|ATP8|OAS1|TSPAN31|TOB1|COQ7|POLR1H|TBC1D19|OSGEPL1|CRELD1|TBC1D17|TSGA10|ATG4D|PSTK|C12orf76|VMAC|HSBP1L1,-0.039,0
1,-2.1,M2549,M1,1,0,Transcription Factor Targets,16,NFKB Q6 01,,-2.1,2.4,3,28160,236,488,10,2,0.64,969|4616|6352|7050|8835|10962|28971|54850|57060|203260,CD69|GADD45B|CCL5|TGIF1|SOCS2|MLLT11|AAMDC|FBXL12|PCBP4|CCDC107,-0.0051,0
