_MEMBER_MyList,_LogP_MyList,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.3,GO:0006898,receptor-mediated endocytosis,M1,1,0
1,-7.9,GO:0002683,negative regulation of immune system process,M1,1,0
1,-2.8,GO:0071402,cellular response to lipoprotein particle stimulus,M1,1,0
1,-3,GO:0002696,positive regulation of leukocyte activation,M1,1,0
1,-12,R-HSA-913531,Interferon Signaling,M1,1,0
1,-2.1,GO:0098813,nuclear chromosome segregation,M1,1,0
1,-2.1,GO:0001818,negative regulation of cytokine production,M1,1,0
1,-2,GO:0042267,natural killer cell mediated cytotoxicity,M1,1,0
1,-3.8,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M1,1,0
1,-6.2,GO:0050865,regulation of cell activation,M1,1,0
1,-3.3,GO:0002429,immune response-activating cell surface receptor signaling pathway,M1,1,0
1,-2.1,R-HSA-1280218,Adaptive Immune System,M1,1,0
1,-2.6,GO:0070665,positive regulation of leukocyte proliferation,M1,1,0
1,-2.4,GO:0046634,regulation of alpha-beta T cell activation,M1,1,0
1,-3.7,GO:0019221,cytokine-mediated signaling pathway,M1,1,0
1,-5.1,GO:1903037,regulation of leukocyte cell-cell adhesion,M1,1,0
1,-3.3,GO:0062207,regulation of pattern recognition receptor signaling pathway,M1,1,0
1,-5.8,GO:0002221,pattern recognition receptor signaling pathway,M1,1,0
1,-5.1,GO:0036230,granulocyte activation,M1,1,0
1,-2.8,GO:0042092,type 2 immune response,M1,1,0
1,-2.7,GO:0051251,positive regulation of lymphocyte activation,M1,1,0
1,-2.7,GO:0032733,positive regulation of interleukin-10 production,M1,1,0
1,-3.3,GO:1903706,regulation of hemopoiesis,M1,1,0
1,-5.6,GO:0032103,positive regulation of response to external stimulus,M1,1,0
1,-3.8,GO:1990858,cellular response to lectin,M1,1,0
1,-2.5,GO:0052372,modulation by symbiont of entry into host,M1,1,0
1,-4.2,GO:0032814,regulation of natural killer cell activation,M1,1,0
1,-2,GO:0008285,negative regulation of cell population proliferation,M1,1,0
1,-2.6,GO:0018212,peptidyl-tyrosine modification,M1,1,0
1,-2.8,GO:0022408,negative regulation of cell-cell adhesion,M1,1,0
1,-4.4,GO:0001817,regulation of cytokine production,M1,1,0
1,-3.4,GO:0038095,Fc-epsilon receptor signaling pathway,M1,1,0
1,-3.5,GO:0032479,regulation of type I interferon production,M1,1,0
1,-2,GO:0032722,positive regulation of chemokine production,M1,1,0
1,-4.3,GO:0045576,mast cell activation,M1,1,0
1,-3.3,GO:0060759,regulation of response to cytokine stimulus,M1,1,0
1,-3,GO:0002323,natural killer cell activation involved in immune response,M1,1,0
1,-3.2,GO:0002706,regulation of lymphocyte mediated immunity,M1,1,0
1,-4.9,GO:0002274,myeloid leukocyte activation,M1,1,0
1,-2.2,GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,M1,1,0
1,-2.1,WP5039,SARS-CoV-2 innate immunity evasion and cell-specific immune response,M1,1,0
1,-6,GO:0002833,positive regulation of response to biotic stimulus,M1,1,0
1,-3.5,GO:0001959,regulation of cytokine-mediated signaling pathway,M1,1,0
1,-3.4,GO:0002444,myeloid leukocyte mediated immunity,M1,1,0
1,-2.2,R-HSA-2142753,Arachidonic acid metabolism,M1,1,0
1,-3.2,GO:0002253,activation of immune response,M1,1,0
1,-3.5,GO:0050866,negative regulation of cell activation,M1,1,0
1,-3.2,GO:0032613,interleukin-10 production,M1,1,0
1,-7.5,GO:0002699,positive regulation of immune effector process,M1,1,0
1,-2.2,GO:0002704,negative regulation of leukocyte mediated immunity,M1,1,0
1,-4.1,GO:0002708,positive regulation of lymphocyte mediated immunity,M1,1,0
1,-3,GO:0002717,positive regulation of natural killer cell mediated immunity,M1,1,0
1,-2.8,GO:0001910,regulation of leukocyte mediated cytotoxicity,M1,1,0
1,-2.5,GO:0042100,B cell proliferation,M1,1,0
1,-8.9,GO:0045088,regulation of innate immune response,M1,1,0
1,-3.8,GO:0001960,negative regulation of cytokine-mediated signaling pathway,M1,1,0
1,-2.3,GO:0048545,response to steroid hormone,M1,1,0
1,-2.8,GO:0051303,establishment of chromosome localization,M1,1,0
1,-3.1,GO:0050688,regulation of defense response to virus,M1,1,0
1,-4,GO:0071639,positive regulation of monocyte chemotactic protein-1 production,M1,1,0
1,-3.4,GO:0032608,interferon-beta production,M1,1,0
1,-5.7,GO:0042110,T cell activation,M1,1,0
1,-2.9,GO:0031348,negative regulation of defense response,M1,1,0
1,-3,GO:0002828,regulation of type 2 immune response,M1,1,0
1,-2.9,GO:0034121,regulation of toll-like receptor signaling pathway,M1,1,0
1,-14,GO:0009615,response to virus,M1,1,0
1,-2.6,GO:0030098,lymphocyte differentiation,M1,1,0
1,-3.1,GO:0051656,establishment of organelle localization,M1,1,0
1,-3.6,GO:0043303,mast cell degranulation,M1,1,0
1,-6.2,GO:0002250,adaptive immune response,M1,1,0
1,-4.3,GO:0031343,positive regulation of cell killing,M1,1,0
1,-2.3,GO:0043666,regulation of phosphoprotein phosphatase activity,M1,1,0
1,-3.5,GO:0050764,regulation of phagocytosis,M1,1,0
1,-2.5,ko05144,Malaria,M1,1,0
1,-3.2,GO:0002700,regulation of production of molecular mediator of immune response,M1,1,0
1,-3.7,GO:0030217,T cell differentiation,M1,1,0
1,-2.3,GO:0043405,regulation of MAP kinase activity,M1,1,0
1,-2.3,GO:0034766,negative regulation of ion transmembrane transport,M1,1,0
1,-5.4,GO:0007159,leukocyte cell-cell adhesion,M1,1,0
1,-2.3,GO:0046456,icosanoid biosynthetic process,M1,1,0
1,-2,GO:0071396,cellular response to lipid,M1,1,0
1,-3.1,GO:0051310,metaphase plate congression,M1,1,0
1,-3.8,GO:0002223,stimulatory C-type lectin receptor signaling pathway,M1,1,0
1,-3.4,GO:0046631,alpha-beta T cell activation,M1,1,0
1,-8,ko04650,Natural killer cell mediated cytotoxicity,M1,1,0
1,-2.2,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M1,1,0
1,-4,GO:0043299,leukocyte degranulation,M1,1,0
1,-2.3,GO:0032609,interferon-gamma production,M1,1,0
1,-4.7,GO:0030101,natural killer cell activation,M1,1,0
1,-6.1,GO:0019058,viral life cycle,M1,1,0
1,-3.7,GO:0060761,negative regulation of response to cytokine stimulus,M1,1,0
1,-3.2,GO:0034123,positive regulation of toll-like receptor signaling pathway,M1,1,0
1,-3.5,GO:0002449,lymphocyte mediated immunity,M1,1,0
1,-3.8,GO:0002695,negative regulation of leukocyte activation,M1,1,0
1,-9.6,GO:0002263,cell activation involved in immune response,M1,1,0
1,-4.1,WP4341,"Non-genomic actions of 1,25 dihydroxyvitamin D3",M1,1,0
1,-3.4,GO:0002758,innate immune response-activating signal transduction,M1,1,0
1,-2.2,GO:2001258,negative regulation of cation channel activity,M1,1,0
1,-2.6,GO:0050817,coagulation,M1,1,0
1,-3.1,GO:0002702,positive regulation of production of molecular mediator of immune response,M1,1,0
1,-4,GO:0032944,regulation of mononuclear cell proliferation,M1,1,0
1,-3.5,GO:0045580,regulation of T cell differentiation,M1,1,0
1,-2.3,GO:0042113,B cell activation,M1,1,0
1,-2.9,GO:0050867,positive regulation of cell activation,M1,1,0
1,-7.2,GO:0045069,regulation of viral genome replication,M1,1,0
1,-4.2,GO:0002832,negative regulation of response to biotic stimulus,M1,1,0
1,-2.2,hsa04060,Cytokine-cytokine receptor interaction,M1,1,0
1,-2.3,GO:0097696,receptor signaling pathway via STAT,M1,1,0
1,-4.2,GO:0051250,negative regulation of lymphocyte activation,M1,1,0
1,-6.4,GO:0050777,negative regulation of immune response,M1,1,0
1,-2.4,GO:0038093,Fc receptor signaling pathway,M1,1,0
1,-2.1,hsa04664,Fc epsilon RI signaling pathway,M1,1,0
1,-3.7,GO:0002281,macrophage activation involved in immune response,M1,1,0
1,-5.8,GO:0019079,viral genome replication,M1,1,0
1,-4.9,GO:0002224,toll-like receptor signaling pathway,M1,1,0
1,-3.5,GO:0044766,multi-organism transport,M1,1,0
1,-2.3,GO:1903131,mononuclear cell differentiation,M1,1,0
1,-2.1,GO:0051701,biological process involved in interaction with host,M1,1,0
1,-2.1,GO:0009611,response to wounding,M1,1,0
1,-15,GO:0140546,defense response to symbiont,M1,1,0
1,-3.4,GO:0031341,regulation of cell killing,M1,1,0
1,-4.1,WP619,Type II interferon signaling (IFNG),M1,1,0
1,-8.7,GO:0045071,negative regulation of viral genome replication,M1,1,0
1,-2.4,GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,M1,1,0
1,-5.8,GO:0034340,response to type I interferon,M1,1,0
1,-2.7,GO:0098586,cellular response to virus,M1,1,0
1,-3.6,GO:0060337,type I interferon signaling pathway,M1,1,0
1,-3.3,GO:0002757,immune response-activating signal transduction,M1,1,0
1,-4.1,GO:0050670,regulation of lymphocyte proliferation,M1,1,0
1,-2.5,GO:0002440,production of molecular mediator of immune response,M1,1,0
1,-2,WP4217,Ebola virus pathway in host,M1,1,0
1,-2.3,GO:0002886,regulation of myeloid leukocyte mediated immunity,M1,1,0
1,-6.9,GO:0050778,positive regulation of immune response,M1,1,0
1,-2.1,R-HSA-373755,Semaphorin interactions,M1,1,0
1,-5.1,GO:0035455,response to interferon-alpha,M1,1,0
1,-3.9,GO:0050868,negative regulation of T cell activation,M1,1,0
1,-3.2,GO:0002698,negative regulation of immune effector process,M1,1,0
1,-2.4,GO:0032760,positive regulation of tumor necrosis factor production,M1,1,0
1,-2.3,GO:0032649,regulation of interferon-gamma production,M1,1,0
1,-3.9,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,M1,1,0
1,-7.1,GO:0031347,regulation of defense response,M1,1,0
1,-3,GO:0001909,leukocyte mediated cytotoxicity,M1,1,0
1,-2.6,GO:0007599,hemostasis,M1,1,0
1,-3.6,GO:0002283,neutrophil activation involved in immune response,M1,1,0
1,-3,R-HSA-1169408,ISG15 antiviral mechanism,M1,1,0
1,-2.8,GO:0046633,alpha-beta T cell proliferation,M1,1,0
1,-9.7,GO:0002366,leukocyte activation involved in immune response,M1,1,0
1,-2.1,GO:0006690,icosanoid metabolic process,M1,1,0
1,-3.5,GO:0032606,type I interferon production,M1,1,0
1,-4.8,GO:0032943,mononuclear cell proliferation,M1,1,0
1,-6.9,GO:0002443,leukocyte mediated immunity,M1,1,0
1,-4.1,GO:0045824,negative regulation of innate immune response,M1,1,0
1,-2.2,GO:0007059,chromosome segregation,M1,1,0
1,-3.8,R-HSA-2172127,DAP12 interactions,M1,1,0
1,-3,GO:0002228,natural killer cell mediated immunity,M1,1,0
1,-2.9,GO:0032102,negative regulation of response to external stimulus,M1,1,0
1,-2.4,GO:0019882,antigen processing and presentation,M1,1,0
1,-8,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,M1,1,0
1,-2,GO:0051051,negative regulation of transport,M1,1,0
1,-3.5,GO:0002279,mast cell activation involved in immune response,M1,1,0
1,-5.8,GO:0002703,regulation of leukocyte mediated immunity,M1,1,0
1,-3.4,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,M1,1,0
