_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-4.4,M11698,M1,1,0,Transcription Factor Targets,16,YY1 Q6,,-4.4,3.4,5.1,28160,251,493,15,3,0.77,2033|7337|8945|9698|9923|23140|23161|23598|29890|54790|55650|55684|55743|57455|80199,EP300|UBE3A|BTRC|PUM1|ZBTB40|ZZEF1|SNX13|PATZ1|RBM15B|TET2|PIGV|RABL6|CHFR|REXO1|FUZ,-1.9,0
1,-4.4,M16396,M1,1,0,Transcription Factor Targets,16,AP2GAMMA 01,,-4.4,3.4,5.1,28160,252,493,15,3,0.77,1059|5971|6774|7917|8861|9040|9064|10155|23049|23152|23466|23528|55809|84033|112939,CENPB|RELB|STAT3|BAG6|LDB1|UBE2M|MAP3K6|TRIM28|SMG1|CIC|CBX6|ZNF281|TRERF1|OBSCN|NACC1,-1.8,0
1,-4.3,M2958,M1,1,0,Transcription Factor Targets,16,GATA1 05,,-4.3,3.2,5,28160,284,493,16,3.2,0.8,5140|6239|7090|7227|7337|10507|10620|22853|23429|25942|29072|51043|55650|55684|79680|115752,PDE3B|RREB1|TLE3|TRPS1|UBE3A|SEMA4D|ARID3B|LMTK2|RYBP|SIN3A|SETD2|ZBTB7B|PIGV|RABL6|RTL10|DIS3L,-1.8,0
1,-4.2,M18044,M1,1,0,Transcription Factor Targets,16,AAGWWRNYGGC UNKNOWN,,-4.2,4.6,5.4,28160,123,493,10,2,0.63,639|2033|5469|7337|23133|23140|23161|51366|57455|146705,PRDM1|EP300|MED1|UBE3A|PHF8|ZZEF1|SNX13|UBR5|REXO1|TEPSIN,-1.7,0
1,-4.2,M4764,M1,1,0,Transcription Factor Targets,16,TGTTTGY HNF3 Q6,,-4.2,2.2,4.5,28160,748,493,29,5.9,1.1,1|2|639|2033|3009|3707|4774|5093|5140|5471|6239|7090|7227|7486|8609|8861|11078|23466|23526|51380|55824|79026|84445|84687|160760|256364|283149|283991|285513,A1BG|A2M|PRDM1|EP300|H1-5|ITPKB|NFIA|PCBP1|PDE3B|PPAT|RREB1|TLE3|TRPS1|WRN|KLF7|LDB1|TRIOBP|CBX6|ARHGAP45|CSAD|PAG1|AHNAK|LZTS2|PPP1R9B|PPTC7|EML3|BCL9L|UBALD2|GPRIN3,-1.7,0
1,-4,M171,M1,1,0,Transcription Factor Targets,16,GCCATNTTG YY1 Q6,,-4,2.6,4.5,28160,437,493,20,4.1,0.89,2033|6197|7337|8897|8945|9698|9862|9923|10137|10484|22828|23095|23161|24149|29945|54790|54954|55650|55684|57455,EP300|RPS6KA3|UBE3A|MTMR3|BTRC|PUM1|MED24|ZBTB40|RBM12|SEC23A|SCAF8|KIF1B|SNX13|ZNF318|ANAPC4|TET2|FAM120C|PIGV|RABL6|REXO1,-1.6,0
1,-3.9,M10836,M1,1,0,Transcription Factor Targets,16,SP3 Q3,,-3.9,3.2,4.7,28160,249,493,14,2.8,0.75,2033|5209|5583|6522|6774|9746|9794|23526|23598|26057|55809|79026|256364|285613,EP300|PFKFB3|PRKCH|SLC4A2|STAT3|CLSTN3|MAML1|ARHGAP45|PATZ1|ANKRD17|TRERF1|AHNAK|EML3|RELL2,-1.5,0
1,-3.8,M3403,M1,1,0,Transcription Factor Targets,16,GTGACGY E4F1 Q6,,-3.8,2.2,4.2,28160,671,493,26,5.3,1,687|1958|4363|4928|5814|5971|6018|6774|7037|7090|9695|9746|9819|10018|10274|22853|23042|23095|23133|23140|26057|29109|51277|51366|55066|80169,KLF9|EGR1|ABCC1|NUP98|PURB|RELB|RLF|STAT3|TFRC|TLE3|EDEM1|CLSTN3|TSC22D2|BCL2L11|STAG1|LMTK2|PDXDC1|KIF1B|PHF8|ZZEF1|ANKRD17|FHOD1|DNAJC27|UBR5|PDPR|CTC1,-1.5,0
1,-3.8,M8549,M1,1,0,Transcription Factor Targets,16,AREB6 04,,-3.8,3.2,4.6,28160,253,493,14,2.8,0.75,639|3902|4928|5140|5814|5829|7227|7486|8609|55809|59269|84687|256364|283149,PRDM1|LAG3|NUP98|PDE3B|PURB|PXN|TRPS1|WRN|KLF7|TRERF1|HIVEP3|PPP1R9B|EML3|BCL9L,-1.4,0
1,-3.7,M11469,M1,1,0,Transcription Factor Targets,16,AP2 Q3,,-3.7,3.1,4.6,28160,255,493,14,2.8,0.75,2308|3985|5814|5971|6197|7423|8805|9064|23049|23125|23598|23625|83607|256364,FOXO1|LIMK2|PURB|RELB|RPS6KA3|VEGFB|TRIM24|MAP3K6|SMG1|CAMTA2|PATZ1|FAM89B|AMMECR1L|EML3,-1.4,0
1,-3.7,M8101,M1,1,0,Transcription Factor Targets,16,NGFIC 01,,-3.7,3.1,4.6,28160,255,493,14,2.8,0.75,1213|1856|1958|5306|5763|5971|6197|7090|8567|25777|25942|79026|79595|83607,CLTC|DVL2|EGR1|PITPNA|PTMS|RELB|RPS6KA3|TLE3|MADD|SUN2|SIN3A|AHNAK|SAP130|AMMECR1L,-1.4,0
1,-3.7,M5667,M1,1,0,Transcription Factor Targets,16,EGR2 01,,-3.7,3.5,4.6,28160,198,493,12,2.4,0.69,1213|1856|1958|5310|8662|22853|23528|25777|25942|79026|284346|285513,CLTC|DVL2|EGR1|PKD1|EIF3B|LMTK2|ZNF281|SUN2|SIN3A|AHNAK|ZNF575|GPRIN3,-1.4,0
1,-3.7,M14402,M1,1,0,Transcription Factor Targets,16,ATF4 Q2,,-3.7,3.1,4.5,28160,260,493,14,2.8,0.75,4026|4928|5971|9746|9819|11260|22853|23133|23140|80169|83607|84807|92558|256364,LPP|NUP98|RELB|CLSTN3|TSC22D2|XPOT|LMTK2|PHF8|ZZEF1|CTC1|AMMECR1L|NFKBID|BICDL1|EML3,-1.4,0
1,-3.7,M30333,M1,1,0,Transcription Factor Targets,16,ZNF507 TARGET GENES,,-3.7,2.2,4.1,28160,648,493,25,5.1,0.99,1856|2799|3916|5971|8398|9904|9922|10564|11180|22847|22853|51540|55610|55697|57609|57617|57724|60558|64783|80700|112812|124989|126526|283991|401541,DVL2|GNS|LAMP1|RELB|PLA2G6|RBM19|IQSEC1|ARFGEF2|WDR6|ZNF507|LMTK2|SCLY|VPS50|VAC14|DIP2B|VPS18|EPG5|GUF1|RBM15|UBXN6|FDX2|EFCAB13|C19orf47|UBALD2|CENPP,-1.4,0
1,-3.6,M29979,M1,1,0,Transcription Factor Targets,16,GLI3 TARGET GENES,,-3.6,2.1,4.1,28160,730,493,27,5.5,1,639|1512|2870|4928|5093|5471|6018|6941|7064|9612|9747|9889|10207|10794|11180|23049|23141|23152|23367|25976|29968|54439|54471|57479|64332|80169|132660,PRDM1|CTSH|GRK6|NUP98|PCBP1|PPAT|RLF|TCF19|THOP1|NCOR2|TCAF1|ZBED4|PATJ|ZNF460|WDR6|SMG1|ANKLE2|CIC|LARP1|TIPARP|PSAT1|RBM27|MIEF1|PRR12|NFKBIZ|CTC1|LIN54,-1.4,0
1,-3.6,M11913,M1,1,0,Transcription Factor Targets,16,COUP 01,,-3.6,3,4.4,28160,265,493,14,2.8,0.75,2011|2289|5140|5763|8189|9923|10564|23152|54471|64398|115752|139818|160760|283234,MARK2|FKBP5|PDE3B|PTMS|SYMPK|ZBTB40|ARFGEF2|CIC|MIEF1|PALS1|DIS3L|DOCK11|PPTC7|CCDC88B,-1.3,0
1,-3.6,M30316,M1,1,0,Transcription Factor Targets,16,ZNF410 TARGET GENES,,-3.6,2.2,4.1,28160,619,493,24,4.9,0.97,104|1856|2799|3783|3916|5209|6533|7090|7917|8439|9612|9904|10564|22847|22853|22894|23152|25885|55610|55697|57724|112812|126526|132660,ADARB1|DVL2|GNS|KCNN4|LAMP1|PFKFB3|SLC6A6|TLE3|BAG6|NSMAF|NCOR2|RBM19|ARFGEF2|ZNF507|LMTK2|DIS3|CIC|POLR1A|VPS50|VAC14|EPG5|FDX2|C19orf47|LIN54,-1.3,0
1,-3.6,M18224,M1,1,0,Transcription Factor Targets,16,MAX 01,,-3.6,3,4.4,28160,266,493,14,2.8,0.75,790|1856|3916|5583|6018|7037|11108|24149|29890|51366|54880|55729|83607|84445,CAD|DVL2|LAMP1|PRKCH|RLF|TFRC|PRDM4|ZNF318|RBM15B|UBR5|BCOR|ATF7IP|AMMECR1L|LZTS2,-1.3,0
1,-3.5,M8280,M1,1,0,Transcription Factor Targets,16,NFAT Q4 01,,-3.5,3,4.4,28160,267,493,14,2.8,0.75,639|3985|4121|5140|6522|7227|10274|51366|55684|55809|80714|84807|92558|219333,PRDM1|LIMK2|MAN1A1|PDE3B|SLC4A2|TRPS1|STAG1|UBR5|RABL6|TRERF1|PBX4|NFKBID|BICDL1|USP12,-1.3,0
1,-3.5,M18461,M1,1,0,Transcription Factor Targets,16,ARNT 01,,-3.5,3,4.3,28160,271,493,14,2.8,0.75,19|1856|3916|5471|6018|7994|11108|51366|55729|57176|57609|80700|83607|84445,ABCA1|DVL2|LAMP1|PPAT|RLF|KAT6A|PRDM4|UBR5|ATF7IP|VARS2|DIP2B|UBXN6|AMMECR1L|LZTS2,-1.3,0
1,-3.5,M15570,M1,1,0,Transcription Factor Targets,16,GGCNNMSMYNTTG UNKNOWN,,-3.5,5.3,5,28160,75,493,7,1.4,0.53,4121|9698|9923|10274|23095|54790|55650,MAN1A1|PUM1|ZBTB40|STAG1|KIF1B|TET2|PIGV,-1.3,0
1,-3.5,M401,M1,1,0,Transcription Factor Targets,16,GCGNNANTTCC UNKNOWN,,-3.5,4.1,4.7,28160,124,493,9,1.8,0.6,7841|7917|8567|25777|25942|27158|51199|54880|80700,MOGS|BAG6|MADD|SUN2|SIN3A|NDOR1|NIN|BCOR|UBXN6,-1.3,0
1,-3.5,M3024,M1,1,0,Transcription Factor Targets,16,MYCMAX 02,,-3.5,2.9,4.3,28160,272,493,14,2.8,0.75,790|2289|5583|6774|9819|11108|23625|26057|54880|55294|55729|84445|84687|283149,CAD|FKBP5|PRKCH|STAT3|TSC22D2|PRDM4|FAM89B|ANKRD17|BCOR|FBXW7|ATF7IP|LZTS2|PPP1R9B|BCL9L,-1.3,0
1,-3.4,M13672,M1,1,0,Transcription Factor Targets,16,HNF4 01,,-3.4,2.9,4.3,28160,273,493,14,2.8,0.75,639|1822|2011|2289|5140|5763|9923|10564|23492|23598|56413|58155|84033|115752,PRDM1|ATN1|MARK2|FKBP5|PDE3B|PTMS|ZBTB40|ARFGEF2|CBX7|PATZ1|LTB4R2|PTBP2|OBSCN|DIS3L,-1.3,0
1,-3.4,M15359,M1,1,0,Transcription Factor Targets,16,CREBP1 01,,-3.4,3.4,4.4,28160,183,493,11,2.2,0.67,687|1454|2033|6197|49854|51366|55294|55684|59269|64398|79026,KLF9|CSNK1E|EP300|RPS6KA3|ZBTB21|UBR5|FBXW7|RABL6|HIVEP3|PALS1|AHNAK,-1.2,0
1,-3.3,M17736,M1,1,0,Transcription Factor Targets,16,E2F1 Q3 01,,-3.3,3,4.2,28160,250,493,13,2.6,0.72,1059|7090|7227|9695|9794|10274|22932|24149|51366|55175|114881|126626|283991,CENPB|TLE3|TRPS1|EDEM1|MAML1|STAG1|POMZP3|ZNF318|UBR5|KLHL11|OSBPL7|GABPB2|UBALD2,-1.2,0
1,-3.2,M15719,M1,1,0,Transcription Factor Targets,16,YYCATTCAWW UNKNOWN,,-3.2,3.3,4.2,28160,192,493,11,2.2,0.67,288|1213|2033|4649|4771|4774|4928|5330|7874|55729|283991,ANK3|CLTC|EP300|MYO9A|NF2|NFIA|NUP98|PLCB2|USP7|ATF7IP|UBALD2,-1.1,0
1,-3.2,M18078,M1,1,0,Transcription Factor Targets,16,E4BP4 01,,-3.2,3.1,4.2,28160,223,493,12,2.4,0.69,1454|2033|3458|6197|49854|51199|51366|55294|55684|59269|64398|79026,CSNK1E|EP300|IFNG|RPS6KA3|ZBTB21|NIN|UBR5|FBXW7|RABL6|HIVEP3|PALS1|AHNAK,-1.1,0
1,-3.2,M8585,M1,1,0,Transcription Factor Targets,16,TFIIA Q6,,-3.2,2.9,4.1,28160,256,493,13,2.6,0.72,19|31|1958|1994|2033|9695|10155|10908|23466|51199|79595|84256|283234,ABCA1|ACACA|EGR1|ELAVL1|EP300|EDEM1|TRIM28|PNPLA6|CBX6|NIN|SAP130|FLYWCH1|CCDC88B,-1.1,0
1,-3.2,M29957,M1,1,0,Transcription Factor Targets,16,EMX1 TARGET GENES,,-3.2,3.1,4.1,28160,224,493,12,2.4,0.69,288|639|8662|9860|25885|26057|51199|55610|55729|132660|152518|401541,ANK3|PRDM1|EIF3B|LRIG2|POLR1A|ANKRD17|NIN|VPS50|ATF7IP|LIN54|NFXL1|CENPP,-1.1,0
1,-3.2,M15675,M1,1,0,Transcription Factor Targets,16,CCCNNGGGAR OLF1 01,,-3.2,2.6,3.9,28160,326,493,15,3,0.77,1958|3985|4026|4771|5450|5763|23161|23466|23598|54880|84807|205327|283149|284098|284346,EGR1|LIMK2|LPP|NF2|POU2AF1|PTMS|SNX13|CBX6|PATZ1|BCOR|NFKBID|C2orf69|BCL9L|PIGW|ZNF575,-1.1,0
1,-3.1,M13012,M1,1,0,Transcription Factor Targets,16,TGCTGAY UNKNOWN,,-3.1,2.2,3.8,28160,547,493,21,4.3,0.91,288|639|3123|5209|6907|7273|7486|8567|8861|9746|9922|11078|23429|26051|29890|51380|55294|55793|59269|112597|114881,ANK3|PRDM1|HLA-DRB1|PFKFB3|TBL1X|TTN|WRN|MADD|LDB1|CLSTN3|IQSEC1|TRIOBP|RYBP|PPP1R16B|RBM15B|CSAD|FBXW7|MINDY1|HIVEP3|CYTOR|OSBPL7,-1.1,0
1,-3.1,M17944,M1,1,0,Transcription Factor Targets,16,MYCMAX 03,,-3.1,2.8,4,28160,264,493,13,2.6,0.72,3916|5971|6018|7994|11108|23466|23526|24149|26057|29890|57609|80700|83607,LAMP1|RELB|RLF|KAT6A|PRDM4|CBX6|ARHGAP45|ZNF318|ANKRD17|RBM15B|DIP2B|UBXN6|AMMECR1L,-1,0
1,-3.1,M3437,M1,1,0,Transcription Factor Targets,16,STAT Q6,,-3.1,2.8,4,28160,264,493,13,2.6,0.72,288|639|867|3662|4774|6197|10525|54790|55294|79677|84687|160851|403313,ANK3|PRDM1|CBL|IRF4|NFIA|RPS6KA3|HYOU1|TET2|FBXW7|SMC6|PPP1R9B|DGKH|PLPP6,-1,0
1,-3.1,M34464,M1,1,0,Transcription Factor Targets,16,PGM3 TARGET GENES,,-3.1,2.8,4,28160,264,493,13,2.6,0.72,6774|7064|7994|9031|9746|11260|23095|23152|23406|79026|90007|283991|727957,STAT3|THOP1|KAT6A|BAZ1B|CLSTN3|XPOT|KIF1B|CIC|COTL1|AHNAK|MIDN|UBALD2|MROH1,-1,0
1,-3,M29944,M1,1,0,Transcription Factor Targets,16,DMRT1 TARGET GENES,,-3,2.4,3.8,28160,406,493,17,3.4,0.82,639|1213|1958|2799|2870|5834|7917|8398|8662|9716|9739|25885|29968|55610|56652|64332|401541,PRDM1|CLTC|EGR1|GNS|GRK6|PYGB|BAG6|PLA2G6|EIF3B|AQR|SETD1A|POLR1A|PSAT1|VPS50|TWNK|NFKBIZ|CENPP,-1,0
1,-3,M18386,M1,1,0,Transcription Factor Targets,16,STAT5A 02,,-3,3.6,4.2,28160,143,493,9,1.8,0.6,687|6720|8189|8945|23598|26051|29072|84033|115509,KLF9|SREBF1|SYMPK|BTRC|PATZ1|PPP1R16B|SETD2|OBSCN|ZNF689,-0.98,0
1,-3,M19129,M1,1,0,Transcription Factor Targets,16,CREB Q2,,-3,2.8,3.9,28160,269,493,13,2.6,0.72,1958|1994|4928|5971|6197|6774|7090|9746|9819|22853|23140|49854|84807,EGR1|ELAVL1|NUP98|RELB|RPS6KA3|STAT3|TLE3|CLSTN3|TSC22D2|LMTK2|ZZEF1|ZBTB21|NFKBID,-0.97,0
1,-3,M16653,M1,1,0,Transcription Factor Targets,16,GATGKMRGCG UNKNOWN,,-3,5.2,4.6,28160,66,493,6,1.2,0.49,2033|5469|23161|23598|51366|57455,EP300|MED1|SNX13|PATZ1|UBR5|REXO1,-0.96,0
1,-3,M15241,M1,1,0,Transcription Factor Targets,16,AML1 01,,-3,2.7,3.8,28160,271,493,13,2.6,0.72,288|867|1822|3458|5140|5829|8567|23095|55650|55729|57584|59269|92558,ANK3|CBL|ATN1|IFNG|PDE3B|PXN|MADD|KIF1B|PIGV|ATF7IP|ARHGAP21|HIVEP3|BICDL1,-0.96,0
1,-3,M6002,M1,1,0,Transcription Factor Targets,16,AML1 Q6,,-3,2.7,3.8,28160,271,493,13,2.6,0.72,288|867|1822|3458|5140|5829|8567|23095|55650|55729|57584|59269|92558,ANK3|CBL|ATN1|IFNG|PDE3B|PXN|MADD|KIF1B|PIGV|ATF7IP|ARHGAP21|HIVEP3|BICDL1,-0.96,0
1,-3,M30159,M1,1,0,Transcription Factor Targets,16,SIX1 TARGET GENES,,-3,2.4,3.7,28160,376,493,16,3.2,0.8,288|1822|3916|4627|5681|6720|10194|23367|23463|55294|55679|79932|84726|219333|440823|728927,ANK3|ATN1|LAMP1|MYH9|PSKH1|SREBF1|TSHZ1|LARP1|ICMT|FBXW7|LIMS2|KIAA0319L|PRRC2B|USP12|MIAT|ZNF736,-0.96,0
1,-2.9,M13237,M1,1,0,Transcription Factor Targets,16,BACH2 01,,-2.9,2.7,3.8,28160,273,493,13,2.6,0.72,639|4026|9064|9695|11260|51719|59269|84687|92558|112597|256364|283149|285613,PRDM1|LPP|MAP3K6|EDEM1|XPOT|CAB39|HIVEP3|PPP1R9B|BICDL1|CYTOR|EML3|BCL9L|RELL2,-0.95,0
1,-2.9,M8720,M1,1,0,Transcription Factor Targets,16,STAT5A 03,,-2.9,2.7,3.8,28160,274,493,13,2.6,0.72,867|2033|5140|6774|7090|7227|7358|23528|55294|55628|55793|57609|317772,CBL|EP300|PDE3B|STAT3|TLE3|TRPS1|UGDH|ZNF281|FBXW7|ZNF407|MINDY1|DIP2B|H2AC21,-0.94,0
1,-2.9,M17318,M1,1,0,Transcription Factor Targets,16,CGTSACG PAX3 B,,-2.9,3.5,4,28160,149,493,9,1.8,0.6,1958|5971|9695|9819|22927|23042|23140|23466|55066,EGR1|RELB|EDEM1|TSC22D2|HABP4|PDXDC1|ZZEF1|CBX6|PDPR,-0.91,0
1,-2.8,M8509,M1,1,0,Transcription Factor Targets,16,NMYC 01,,-2.8,2.7,3.7,28160,280,493,13,2.6,0.72,19|2289|2870|5209|5471|6774|7090|7994|23344|29109|54790|55610|57176,ABCA1|FKBP5|GRK6|PFKFB3|PPAT|STAT3|TLE3|KAT6A|ESYT1|FHOD1|TET2|VPS50|VARS2,-0.89,0
1,-2.8,M30105,M1,1,0,Transcription Factor Targets,16,OVOL3 TARGET GENES,,-2.8,2.2,3.5,28160,501,493,19,3.9,0.87,734|1063|1856|3916|5471|6843|6929|8364|8940|22976|23141|23381|23660|55181|55610|79932|115509|126626|200081,OSGIN2|CENPF|DVL2|LAMP1|PPAT|VAMP1|TCF3|H4C3|TOP3B|PAXIP1|ANKLE2|SMG5|ZKSCAN5|SMG8|VPS50|KIAA0319L|ZNF689|GABPB2|TXLNA,-0.88,0
1,-2.8,M9364,M1,1,0,Transcription Factor Targets,16,SRF Q6,,-2.8,2.8,3.7,28160,248,493,12,2.4,0.69,639|1454|1958|2870|4026|5306|7090|23095|25777|25942|29072|59269,PRDM1|CSNK1E|EGR1|GRK6|LPP|PITPNA|TLE3|KIF1B|SUN2|SIN3A|SETD2|HIVEP3,-0.88,0
1,-2.8,M5320,M1,1,0,Transcription Factor Targets,16,HIF1 Q5,,-2.8,2.8,3.7,28160,249,493,12,2.4,0.69,687|2870|4928|7090|9451|9746|10018|23598|29109|54790|284098|285613,KLF9|GRK6|NUP98|TLE3|EIF2AK3|CLSTN3|BCL2L11|PATZ1|FHOD1|TET2|PIGW|RELL2,-0.87,0
1,-2.8,M30246,M1,1,0,Transcription Factor Targets,16,ZFP3 TARGET GENES,,-2.8,2.4,3.6,28160,354,493,15,3,0.77,790|1889|3566|3996|5452|6522|6929|23095|23526|54471|55201|55697|84445|93589|254065,CAD|ECE1|IL4R|LLGL1|POU2F2|SLC4A2|TCF3|KIF1B|ARHGAP45|MIEF1|MAP1S|VAC14|LZTS2|CACNA2D4|BRWD3,-0.87,0
1,-2.8,M5987,M1,1,0,Transcription Factor Targets,16,ATF6 01,,-2.8,3.6,3.9,28160,126,493,8,1.6,0.57,687|1958|6774|7090|8567|10274|10484|23258,KLF9|EGR1|STAT3|TLE3|MADD|STAG1|SEC23A|DENND5A,-0.84,0
1,-2.7,M2146,M1,1,0,Transcription Factor Targets,16,STAT1 03,,-2.7,2.7,3.6,28160,253,493,12,2.4,0.69,2033|5330|8189|25942|51719|54838|55527|57609|59269|64332|84687|148266,EP300|PLCB2|SYMPK|SIN3A|CAB39|WBP1L|FEM1A|DIP2B|HIVEP3|NFKBIZ|PPP1R9B|ZNF569,-0.83,0
1,-2.7,M30042,M1,1,0,Transcription Factor Targets,16,KMT2D TARGET GENES,,-2.7,1.9,3.3,28160,793,493,26,5.3,1,734|1454|4026|4627|5583|6907|7994|8439|9695|9862|10207|11078|23326|23406|23463|25976|51380|55697|55793|57176|64398|80149|80232|84445|90007|152002,OSGIN2|CSNK1E|LPP|MYH9|PRKCH|TBL1X|KAT6A|NSMAF|EDEM1|MED24|PATJ|TRIOBP|USP22|COTL1|ICMT|TIPARP|CSAD|VAC14|MINDY1|VARS2|PALS1|ZC3H12A|WDR26|LZTS2|MIDN|XXYLT1,-0.83,0
