Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0016032,viral process,19_GO:0016032 viral process,-17,7.6,13,28160,416,258,29,11,2,684|950|2838|2934|3434|3665|3669|3965|4061|4599|4734|4938|4940|5359|5610|6483|6993|8519|8638|9636|10346|10410|10581|24138|27074|27090|28985|51510|91543,BST2|SCARB2|GPR15|GSN|IFIT1|IRF7|ISG20|LGALS9|LY6E|MX1|NEDD4|OAS1|OAS3|PLSCR1|EIF2AK2|ST3GAL2|DYNLT1|IFITM1|OASL|ISG15|TRIM22|IFITM3|IFITM2|IFIT5|LAMP3|ST6GALNAC4|MCTS1|CHMP5|RSAD2,-14
MyList,GO Biological Processes,19,GO:0045088,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-16,11,14,28160,218,258,22,8.5,1.7,2|3430|3665|3822|3965|4938|4940|5336|5359|6773|6850|7305|8807|9111|9636|11274|11277|22914|56339|79132|81030|117157,A2M|IFI35|IRF7|KLRC2|LGALS9|OAS1|OAS3|PLCG2|PLSCR1|STAT2|SYK|TYROBP|IL18RAP|NMI|ISG15|USP18|TREX1|KLRK1|METTL3|DHX58|ZBP1|SH2D1B,-13
MyList,GO Biological Processes,19,GO:0034340,response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-16,26,19,28160,58,258,14,5.4,1.4,3434|3665|4599|4938|4940|6773|8519|9636|10410|10581|11274|11277|56339|81030,IFIT1|IRF7|MX1|OAS1|OAS3|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-13
MyList,GO Biological Processes,19,GO:0019058,viral life cycle,19_GO:0016032 viral process,-16,8.6,13,28160,318,258,25,9.7,1.8,684|950|2838|2934|3434|3669|3965|4061|4599|4734|4938|4940|5359|5610|6993|8519|8638|9636|10346|10410|10581|24138|27074|51510|91543,BST2|SCARB2|GPR15|GSN|IFIT1|ISG20|LGALS9|LY6E|MX1|NEDD4|OAS1|OAS3|PLSCR1|EIF2AK2|DYNLT1|IFITM1|OASL|ISG15|TRIM22|IFITM3|IFITM2|IFIT5|LAMP3|CHMP5|RSAD2,-13
MyList,GO Biological Processes,19,GO:0002831,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-15,8.3,13,28160,327,258,25,9.7,1.8,2|3430|3434|3665|3822|3965|4938|4940|5336|5359|6773|6850|7305|8638|8807|9111|9636|11274|11277|22914|51191|56339|79132|81030|117157,A2M|IFI35|IFIT1|IRF7|KLRC2|LGALS9|OAS1|OAS3|PLCG2|PLSCR1|STAT2|SYK|TYROBP|OASL|IL18RAP|NMI|ISG15|USP18|TREX1|KLRK1|HERC5|METTL3|DHX58|ZBP1|SH2D1B,-13
MyList,GO Biological Processes,19,GO:0071357,cellular response to type I interferon,19_GO:0044419 biological process involved in interspecies interaction between organisms,-15,27,18,28160,52,258,13,5,1.4,3434|3665|4938|4940|6773|8519|9636|10410|10581|11274|11277|56339|81030,IFIT1|IRF7|OAS1|OAS3|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-12
MyList,GO Biological Processes,19,GO:0045069,regulation of viral genome replication,19_GO:0016032 viral process,-15,19,16,28160,85,258,15,5.8,1.5,684|3434|3669|4599|4938|4940|5359|5610|8519|8638|9636|10410|10581|24138|91543,BST2|IFIT1|ISG20|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|ISG15|IFITM3|IFITM2|IFIT5|RSAD2,-12
MyList,GO Biological Processes,19,GO:0060337,type I interferon signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-14,26,17,28160,50,258,12,4.7,1.3,3665|4938|4940|6773|8519|9636|10410|10581|11274|11277|56339|81030,IRF7|OAS1|OAS3|STAT2|IFITM1|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1,-11
MyList,GO Biological Processes,19,GO:0031347,regulation of defense response,19_GO:0050896 response to stimulus,-14,5.4,11,28160,625,258,31,12,2,2|3430|3434|3665|3822|3848|3965|4049|4258|4938|4940|5336|5359|6375|6773|6850|7305|8807|9111|9636|11274|11277|22914|51191|56339|79132|81030|117157|118788|131450|729230,A2M|IFI35|IFIT1|IRF7|KLRC2|KRT1|LGALS9|LTA|MGST2|OAS1|OAS3|PLCG2|PLSCR1|XCL1|STAT2|SYK|TYROBP|IL18RAP|NMI|ISG15|USP18|TREX1|KLRK1|HERC5|METTL3|DHX58|ZBP1|SH2D1B|PIK3AP1|CD200R1|CCR2,-11
MyList,GO Biological Processes,19,GO:0035455,response to interferon-alpha,19_GO:0050896 response to stimulus,-13,47,20,28160,21,258,9,3.5,1.1,684|3433|3437|4600|5610|8519|10410|10581|27074,BST2|IFIT2|IFIT3|MX2|EIF2AK2|IFITM1|IFITM3|IFITM2|LAMP3,-10
MyList,GO Biological Processes,19,GO:0002252,immune effector process,19_GO:0002376 immune system process,-12,5,9.9,28160,656,258,30,12,2,2|326|684|1191|2207|3430|3665|3684|3811|3822|3848|3965|4049|5336|5729|5730|6375|6850|7305|7462|8807|9025|9111|11277|22914|51744|79132|91543|117157|729230,A2M|AIRE|BST2|CLU|FCER1G|IFI35|IRF7|ITGAM|KIR3DL1|KLRC2|KRT1|LGALS9|LTA|PLCG2|PTGDR|PTGDS|XCL1|SYK|TYROBP|LAT2|IL18RAP|RNF8|NMI|TREX1|KLRK1|CD244|DHX58|RSAD2|SH2D1B|CCR2,-9.8
MyList,GO Biological Processes,19,GO:0019079,viral genome replication,19_GO:0016032 viral process,-12,12,13,28160,131,258,15,5.8,1.5,684|3434|3669|4599|4938|4940|5359|5610|8519|8638|9636|10410|10581|24138|91543,BST2|IFIT1|ISG20|MX1|OAS1|OAS3|PLSCR1|EIF2AK2|IFITM1|OASL|ISG15|IFITM3|IFITM2|IFIT5|RSAD2,-9.4
MyList,GO Biological Processes,19,GO:0002275,myeloid cell activation involved in immune response,19_GO:0002376 immune system process,-11,15,13,28160,93,258,13,5,1.4,2207|3430|3684|3965|5336|5729|5730|6850|7305|7462|9111|11277|729230,FCER1G|IFI35|ITGAM|LGALS9|PLCG2|PTGDR|PTGDS|SYK|TYROBP|LAT2|NMI|TREX1|CCR2,-9.1
MyList,GO Biological Processes,19,GO:0002443,leukocyte mediated immunity,19_GO:0002376 immune system process,-11,5.9,10,28160,442,258,24,9.3,1.8,326|684|1191|2207|3665|3684|3811|3822|3965|4049|5336|5729|5730|6375|6850|7305|7462|8807|9025|11277|22914|91543|117157|729230,AIRE|BST2|CLU|FCER1G|IRF7|ITGAM|KIR3DL1|KLRC2|LGALS9|LTA|PLCG2|PTGDR|PTGDS|XCL1|SYK|TYROBP|LAT2|IL18RAP|RNF8|TREX1|KLRK1|RSAD2|SH2D1B|CCR2,-9
MyList,GO Biological Processes,19,GO:0050778,positive regulation of immune response,19_GO:0002376 immune system process,-11,5.1,9.6,28160,576,258,27,10,1.9,2|1191|2207|3430|3665|3684|3822|3848|3965|4049|5336|5359|6375|6850|7006|7305|7462|8807|9111|10385|11277|22914|81030|91543|117157|257144|729230,A2M|CLU|FCER1G|IFI35|IRF7|ITGAM|KLRC2|KRT1|LGALS9|LTA|PLCG2|PLSCR1|XCL1|SYK|TEC|TYROBP|LAT2|IL18RAP|NMI|BTN2A2|TREX1|KLRK1|ZBP1|RSAD2|SH2D1B|GCSAM|CCR2,-8.9
MyList,GO Biological Processes,19,GO:0035456,response to interferon-beta,19_GO:0050896 response to stimulus,-11,31,16,28160,32,258,9,3.5,1.1,684|4938|5359|8519|10410|10581|11277|51079|54739,BST2|OAS1|PLSCR1|IFITM1|IFITM3|IFITM2|TREX1|NDUFA13|XAF1,-8.7
MyList,Reactome Gene Sets,6,R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,,-11,16,13,28160,80,258,12,4.7,1.3,3434|4599|4600|4734|4938|4940|5610|8638|9246|9636|11274|51191,IFIT1|MX1|MX2|NEDD4|OAS1|OAS3|EIF2AK2|OASL|UBE2L6|ISG15|USP18|HERC5,-8.6
MyList,GO Biological Processes,19,GO:0019221,cytokine-mediated signaling pathway,19_GO:0023052 signaling,-11,5.5,9.6,28160,472,258,24,9.3,1.8,1460|2207|3663|3665|4599|4938|4940|5473|6375|6773|6846|6850|8519|8638|8807|9111|9636|10410|10581|11274|11277|56339|81030|729230,CSNK2B|FCER1G|IRF5|IRF7|MX1|OAS1|OAS3|PPBP|XCL1|STAT2|XCL2|SYK|IFITM1|OASL|IL18RAP|NMI|ISG15|IFITM3|IFITM2|USP18|TREX1|METTL3|ZBP1|CCR2,-8.5
MyList,WikiPathways,27,WP4197,Immune response to tuberculosis,,-11,38,17,28160,23,258,8,3.1,1.1,3430|3434|3437|4599|4938|6773|8519|10379,IFI35|IFIT1|IFIT3|MX1|OAS1|STAT2|IFITM1|IRF9,-8.4
MyList,KEGG Pathway,24,hsa04650,Natural killer cell mediated cytotoxicity ,,-11,11,12,28160,133,258,14,5.4,1.4,2207|3384|3804|3811|3812|3822|3823|5336|5605|6850|7305|22914|51744|117157,FCER1G|ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|PLCG2|MAP2K2|SYK|TYROBP|KLRK1|CD244|SH2D1B,-8.3
MyList,KEGG Pathway,24,ko04650,Natural killer cell mediated cytotoxicity,,-11,11,12,28160,133,258,14,5.4,1.4,2207|3384|3804|3811|3812|3822|3823|5336|5605|6850|7305|22914|51744|117157,FCER1G|ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|KLRC2|KLRC3|PLCG2|MAP2K2|SYK|TYROBP|KLRK1|CD244|SH2D1B,-8.3
MyList,GO Biological Processes,19,GO:0060338,regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-11,27,15,28160,36,258,9,3.5,1.1,3665|4938|4940|6773|9636|11274|11277|56339|81030,IRF7|OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3|ZBP1,-8.2
MyList,GO Biological Processes,19,GO:0045824,negative regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-10,17,13,28160,71,258,11,4.3,1.3,2|3965|4938|4940|6773|9111|9636|11274|11277|56339|79132,A2M|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|USP18|TREX1|METTL3|DHX58,-8
MyList,GO Biological Processes,19,GO:0002764,immune response-regulating signaling pathway,19_GO:0002376 immune system process,-10,5.3,9.1,28160,472,258,23,8.9,1.8,2207|3430|3665|3822|3965|4938|4940|5336|5359|6850|7006|7305|7462|8638|9111|10385|23098|79132|81622|91543|118788|131450|257144,FCER1G|IFI35|IRF7|KLRC2|LGALS9|OAS1|OAS3|PLCG2|PLSCR1|SYK|TEC|TYROBP|LAT2|OASL|NMI|BTN2A2|SARM1|DHX58|UNC93B1|RSAD2|PIK3AP1|CD200R1|GCSAM,-7.8
MyList,GO Biological Processes,19,GO:0002683,negative regulation of immune system process,19_GO:0002376 immune system process,-10,5.5,9.2,28160,433,258,22,8.5,1.7,2|684|2841|3965|4938|4940|6375|6773|6850|7305|8379|9111|9636|10385|11274|11277|22914|56339|79132|131450|257144|729230,A2M|BST2|GPR18|LGALS9|OAS1|OAS3|XCL1|STAT2|SYK|TYROBP|MAD1L1|NMI|ISG15|BTN2A2|USP18|TREX1|KLRK1|METTL3|DHX58|CD200R1|GCSAM|CCR2,-7.7
MyList,GO Biological Processes,19,GO:0002274,myeloid leukocyte activation,19_GO:0002376 immune system process,-9.5,7.8,9.8,28160,225,258,16,6.2,1.5,1191|2207|3430|3684|3965|5336|5359|5729|5730|6850|7305|7462|8807|9111|11277|729230,CLU|FCER1G|IFI35|ITGAM|LGALS9|PLCG2|PLSCR1|PTGDR|PTGDS|SYK|TYROBP|LAT2|IL18RAP|NMI|TREX1|CCR2,-7.3
MyList,GO Biological Processes,19,GO:0060339,negative regulation of type I interferon-mediated signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-9.5,38,16,28160,20,258,7,2.7,1,4938|4940|6773|9636|11274|11277|56339,OAS1|OAS3|STAT2|ISG15|USP18|TREX1|METTL3,-7.2
MyList,GO Biological Processes,19,GO:0002833,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-9.3,9.2,10,28160,167,258,14,5.4,1.4,3430|3665|3822|5336|5359|6850|7305|8638|8807|9111|22914|79132|81030|117157,IFI35|IRF7|KLRC2|PLCG2|PLSCR1|SYK|TYROBP|OASL|IL18RAP|NMI|KLRK1|DHX58|ZBP1|SH2D1B,-7.1
MyList,GO Biological Processes,19,GO:0032103,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-9.3,5.4,8.7,28160,427,258,21,8.1,1.7,3315|3430|3665|3822|3965|4049|4258|5336|5359|6375|6846|6850|7305|8638|8807|9111|22914|79132|81030|117157|729230,HSPB1|IFI35|IRF7|KLRC2|LGALS9|LTA|MGST2|PLCG2|PLSCR1|XCL1|XCL2|SYK|TYROBP|OASL|IL18RAP|NMI|KLRK1|DHX58|ZBP1|SH2D1B|CCR2,-7.1
MyList,GO Biological Processes,19,GO:0002366,leukocyte activation involved in immune response,19_GO:0002376 immune system process,-9.1,6.7,9.2,28160,276,258,17,6.6,1.5,2207|3430|3684|3822|3965|5336|5729|5730|6850|7305|7462|9025|9111|11277|51744|117157|729230,FCER1G|IFI35|ITGAM|KLRC2|LGALS9|PLCG2|PTGDR|PTGDS|SYK|TYROBP|LAT2|RNF8|NMI|TREX1|CD244|SH2D1B|CCR2,-6.9
MyList,GO Biological Processes,19,GO:0002263,cell activation involved in immune response,19_GO:0002376 immune system process,-9,6.6,9.1,28160,280,258,17,6.6,1.5,2207|3430|3684|3822|3965|5336|5729|5730|6850|7305|7462|9025|9111|11277|51744|117157|729230,FCER1G|IFI35|ITGAM|KLRC2|LGALS9|PLCG2|PTGDR|PTGDS|SYK|TYROBP|LAT2|RNF8|NMI|TREX1|CD244|SH2D1B|CCR2,-6.8
MyList,GO Biological Processes,19,GO:0001817,regulation of cytokine production,19_GO:0032501 multicellular organismal process,-8.8,3.8,7.8,28160,799,258,28,11,1.9,326|684|1191|2207|2841|3315|3663|3665|3965|4049|4050|4938|4940|5336|5610|6375|6850|7305|9111|9636|10385|11277|51744|55353|79132|91543|131450|729230,AIRE|BST2|CLU|FCER1G|GPR18|HSPB1|IRF5|IRF7|LGALS9|LTA|LTB|OAS1|OAS3|PLCG2|EIF2AK2|XCL1|SYK|TYROBP|NMI|ISG15|BTN2A2|TREX1|CD244|LAPTM4B|DHX58|RSAD2|CD200R1|CCR2,-6.7
MyList,GO Biological Processes,19,GO:0001819,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-8.6,4.9,8.2,28160,467,258,21,8.1,1.7,326|1191|2207|3315|3663|3665|3965|4049|4050|4938|4940|5336|5610|6375|6850|7305|9636|51744|79132|91543|729230,AIRE|CLU|FCER1G|HSPB1|IRF5|IRF7|LGALS9|LTA|LTB|OAS1|OAS3|PLCG2|EIF2AK2|XCL1|SYK|TYROBP|ISG15|CD244|DHX58|RSAD2|CCR2,-6.5
MyList,GO Biological Processes,19,GO:0045089,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-8.5,10,10,28160,130,258,12,4.7,1.3,3430|3665|3822|5336|5359|6850|7305|8807|9111|22914|81030|117157,IFI35|IRF7|KLRC2|PLCG2|PLSCR1|SYK|TYROBP|IL18RAP|NMI|KLRK1|ZBP1|SH2D1B,-6.4
MyList,GO Biological Processes,19,GO:0002697,regulation of immune effector process,19_GO:0002376 immune system process,-8.5,5.8,8.5,28160,341,258,18,7,1.6,2|684|3684|3822|3965|4049|5336|6375|6850|7305|8807|11277|22914|51744|79132|91543|117157|729230,A2M|BST2|ITGAM|KLRC2|LGALS9|LTA|PLCG2|XCL1|SYK|TYROBP|IL18RAP|TREX1|KLRK1|CD244|DHX58|RSAD2|SH2D1B|CCR2,-6.4
MyList,GO Biological Processes,19,GO:0050777,negative regulation of immune response,19_GO:0002376 immune system process,-8.4,7.9,9.2,28160,194,258,14,5.4,1.4,2|3965|4938|4940|6375|6773|6850|9111|9636|11274|11277|56339|79132|729230,A2M|LGALS9|OAS1|OAS3|XCL1|STAT2|SYK|NMI|ISG15|USP18|TREX1|METTL3|DHX58|CCR2,-6.4
MyList,GO Biological Processes,19,GO:0002832,negative regulation of response to biotic stimulus,19_GO:0048519 negative regulation of biological process,-8.3,11,10,28160,108,258,11,4.3,1.3,2|3965|4938|4940|6773|9111|9636|11274|11277|56339|79132,A2M|LGALS9|OAS1|OAS3|STAT2|NMI|ISG15|USP18|TREX1|METTL3|DHX58,-6.3
MyList,GO Biological Processes,19,GO:0002699,positive regulation of immune effector process,19_GO:0002376 immune system process,-8.2,6.9,8.8,28160,237,258,15,5.8,1.5,3684|3822|3965|4049|5336|6375|6850|7305|8807|22914|51744|79132|91543|117157|729230,ITGAM|KLRC2|LGALS9|LTA|PLCG2|XCL1|SYK|TYROBP|IL18RAP|KLRK1|CD244|DHX58|RSAD2|SH2D1B|CCR2,-6.2
MyList,GO Biological Processes,19,GO:0002221,pattern recognition receptor signaling pathway,19_GO:0002376 immune system process,-8,8.1,9,28160,176,258,13,5,1.4,3430|3665|3965|4938|4940|5336|8638|9111|23098|79132|81622|91543|118788,IFI35|IRF7|LGALS9|OAS1|OAS3|PLCG2|OASL|NMI|SARM1|DHX58|UNC93B1|RSAD2|PIK3AP1,-6
MyList,GO Biological Processes,19,GO:0046718,viral entry into host cell,19_GO:0016032 viral process,-8,9,9.3,28160,145,258,12,4.7,1.3,950|2838|2934|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|GPR15|GSN|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-6
MyList,Reactome Gene Sets,6,R-HSA-1280218,Adaptive Immune System,,-8,3.7,7.3,28160,763,258,26,10,1.9,3384|3804|3811|3812|4734|5336|5683|6502|6850|7305|8519|9246|10385|10437|22914|27338|51191|51348|57531|84727|114876|117157|118788|131450|140691|140735,ICAM2|KIR2DL3|KIR3DL1|KIR3DL2|NEDD4|PLCG2|PSMA2|SKP2|SYK|TYROBP|IFITM1|UBE2L6|BTN2A2|IFI30|KLRK1|UBE2S|HERC5|KLRF1|HACE1|SPSB2|OSBPL1A|SH2D1B|PIK3AP1|CD200R1|TRIM69|DYNLL2,-6
MyList,GO Biological Processes,19,GO:0002281,macrophage activation involved in immune response,19_GO:0002376 immune system process,-7.9,34,14,28160,19,258,6,2.3,0.94,3430|5336|6850|7305|9111|11277,IFI35|PLCG2|SYK|TYROBP|NMI|TREX1,-5.9
MyList,GO Biological Processes,19,GO:0044409,entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-7.8,8.6,9.1,28160,152,258,12,4.7,1.3,950|2838|2934|3965|4061|5359|6993|8519|10346|10410|10581|27074,SCARB2|GPR15|GSN|LGALS9|LY6E|PLSCR1|DYNLT1|IFITM1|TRIM22|IFITM3|IFITM2|LAMP3,-5.8
MyList,GO Biological Processes,19,GO:0032606,type I interferon production,19_GO:0032501 multicellular organismal process,-7.7,11,9.8,28160,95,258,10,3.9,1.2,3663|3665|4938|4940|5336|6850|9111|9636|11277|79132,IRF5|IRF7|OAS1|OAS3|PLCG2|SYK|NMI|ISG15|TREX1|DHX58,-5.8
MyList,GO Biological Processes,19,GO:0032479,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-7.7,11,9.8,28160,95,258,10,3.9,1.2,3663|3665|4938|4940|5336|6850|9111|9636|11277|79132,IRF5|IRF7|OAS1|OAS3|PLCG2|SYK|NMI|ISG15|TREX1|DHX58,-5.8
MyList,KEGG Pathway,24,hsa05169,Epstein-Barr virus infection,,-7.7,5.8,8.1,28160,299,258,16,6.2,1.5,1026|1460|3315|3665|4734|4938|4940|5336|5610|6502|6773|6850|9636|10379|51728|548644,CDKN1A|CSNK2B|HSPB1|IRF7|NEDD4|OAS1|OAS3|PLCG2|EIF2AK2|SKP2|STAT2|SYK|ISG15|IRF9|POLR3K|POLR2J3,-5.7
MyList,Reactome Gene Sets,6,R-HSA-1169408,ISG15 antiviral mechanism,,-7.7,14,10,28160,72,258,9,3.5,1.1,3434|4599|4600|4734|5610|9246|9636|11274|51191,IFIT1|MX1|MX2|NEDD4|EIF2AK2|UBE2L6|ISG15|USP18|HERC5,-5.7
MyList,GO Biological Processes,19,GO:0002703,regulation of leukocyte mediated immunity,19_GO:0002376 immune system process,-7.6,6.7,8.3,28160,227,258,14,5.4,1.4,684|3684|3822|3965|4049|5336|6375|6850|7305|8807|22914|91543|117157|729230,BST2|ITGAM|KLRC2|LGALS9|LTA|PLCG2|XCL1|SYK|TYROBP|IL18RAP|KLRK1|RSAD2|SH2D1B|CCR2,-5.6
MyList,WikiPathways,27,WP619,Type II interferon signaling (IFNG),,-7.4,21,12,28160,37,258,7,2.7,1,2537|3433|4938|5610|6773|9636|10379,IFI6|IFIT2|OAS1|EIF2AK2|STAT2|ISG15|IRF9,-5.5
