_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-2.7,M15966,M1,1,0,Transcription Factor Targets,16,TTTNNANAGCYR UNKNOWN,,-2.7,5.7,4.4,28160,133,186,5,2.7,1.2,8329|8335|8340|56660|374655,H2AC13|H2AC4|H2BC13|KCNK12|ZNF710,0,0
1,-2.6,M30371,M1,1,0,Transcription Factor Targets,16,ZNF660 TARGET GENES,,-2.6,2.5,3.5,28160,787,186,13,7,1.9,8535|9187|23365|23457|23513|26173|55703|57176|57787|83444|206358|338811|375449,CBX4|SLC24A1|ARHGEF12|ABCB9|SCRIB|INTS1|POLR3B|VARS2|MARK4|INO80B|SLC36A1|TAFA2|MAST4,0,0
1,-2.5,M30250,M1,1,0,Transcription Factor Targets,16,ZFP82 TARGET GENES,,-2.5,11,5.1,28160,43,186,3,1.6,0.92,1870|9187|727957,E2F2|SLC24A1|MROH1,0,0
1,-2.5,M29953,M1,1,0,Transcription Factor Targets,16,EBNA1BP2 TARGET GENES,,-2.5,3.3,3.6,28160,372,186,8,4.3,1.5,4363|9603|9862|10612|11108|23457|81037|286527,ABCC1|NFE2L3|MED24|TRIM3|PRDM4|ABCB9|CLPTM1L|TMSB15B,0,0
1,-2.4,M30176,M1,1,0,Transcription Factor Targets,16,SOX3 TARGET GENES,,-2.4,2.8,3.4,28160,548,186,10,5.4,1.7,5814|6720|7088|7975|9862|23252|24145|26051|54842|80199,PURB|SREBF1|TLE1|MAFK|MED24|OTUD3|PANX1|PPP1R16B|MFSD6|FUZ,0,0
1,-2.3,M11289,M1,1,0,Transcription Factor Targets,16,AACYNNNNTTCCS UNKNOWN,,-2.3,6,4.1,28160,101,186,4,2.2,1.1,6720|9322|9862|10908,SREBF1|TRIP10|MED24|PNPLA6,0,0
1,-2.2,M5000,M1,1,0,Transcription Factor Targets,16,E2F1 Q4,,-2.2,3.6,3.4,28160,249,186,6,3.2,1.3,3672|8535|10612|84687|84937|150763,ITGA1|CBX4|TRIM3|PPP1R9B|ZNRF1|GPAT2,0,0
1,-2.1,M5067,M1,1,0,Transcription Factor Targets,16,E47 01,,-2.1,3.6,3.4,28160,255,186,6,3.2,1.3,3672|9322|25956|56660|84687|124359,ITGA1|TRIP10|SEC31B|KCNK12|PPP1R9B|CDYL2,0,0
1,-2.1,M2814,M1,1,0,Transcription Factor Targets,16,SREBP Q3,,-2.1,3.5,3.3,28160,258,186,6,3.2,1.3,7804|9603|51265|55852|374655|375341,LRP8|NFE2L3|CDKL3|TEX2|ZNF710|C3orf62,0,0
1,-2.1,M11370,M1,1,0,Transcription Factor Targets,16,CREBP1 Q2,,-2.1,3.5,3.3,28160,260,186,6,3.2,1.3,1958|9929|10743|51277|79723|116840,EGR1|JOSD1|RAI1|DNAJC27|SUV39H2|CNTROB,0,0
1,-2.1,M11597,M1,1,0,Transcription Factor Targets,16,GGAMTNNNNNTCCY UNKNOWN,,-2.1,5.1,3.6,28160,119,186,4,2.2,1.1,10908|79443|160418|338811,PNPLA6|FYCO1|TMTC3|TAFA2,0,0
1,-2.1,M16699,M1,1,0,Transcription Factor Targets,16,CREBP1CJUN 01,,-2.1,3.4,3.2,28160,264,186,6,3.2,1.3,1958|10743|51277|59345|79723|84614,EGR1|RAI1|DNAJC27|GNB4|SUV39H2|ZBTB37,0,0
1,-2.1,M15183,M1,1,0,Transcription Factor Targets,16,E12 Q6,,-2.1,3.4,3.2,28160,265,186,6,3.2,1.3,23365|25956|56660|84687|338811|374655,ARHGEF12|SEC31B|KCNK12|PPP1R9B|TAFA2|ZNF710,0,0
1,-2.1,M13332,M1,1,0,Transcription Factor Targets,16,HNF4 DR1 Q3,,-2.1,3.4,3.2,28160,267,186,6,3.2,1.3,3672|6239|7088|23365|51776|219333,ITGA1|RREB1|TLE1|ARHGEF12|MAP3K20|USP12,0,0
1,-2,M17180,M1,1,0,Transcription Factor Targets,16,CREB 01,,-2,3.4,3.2,28160,268,186,6,3.2,1.3,10743|51277|59345|79723|84614|116840,RAI1|DNAJC27|GNB4|SUV39H2|ZBTB37|CNTROB,0,0
1,-2,M8004,M1,1,0,Transcription Factor Targets,16,TGASTMAGC NFE2 01,,-2,3.9,3.3,28160,195,186,5,2.7,1.2,5358|8975|27033|65244|84687,PLS3|USP13|ZBTB32|SPATS2|PPP1R9B,0,0
1,-2,M16805,M1,1,0,Transcription Factor Targets,16,AR Q2,,-2,4.8,3.5,28160,126,186,4,2.2,1.1,6239|22911|56660|149986,RREB1|WDR47|KCNK12|LSM14B,0,0
