_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.1,M6002,M1,1,0,Transcription Factor Targets,16,AML1 Q6,,-3.1,2.9,4,28160,271,472,13,2.8,0.75,1390|2207|3399|4704|5996|6375|6773|6846|7168|8891|28977|55017|79096,CREM|FCER1G|ID3|NDUFA9|RGS1|XCL1|STAT2|XCL2|TPM1|EIF2B3|MRPL42|C14orf119|C11orf49,-0.84,0
1,-3.1,M29900,M1,1,0,Transcription Factor Targets,16,BANP TARGET GENES,,-3.1,2,3.7,28160,739,472,25,5.3,1,567|1163|4085|4701|5359|5564|5605|5985|6748|8379|8815|11080|26035|26275|26515|51023|53938|54962|55957|84330|91351|284114|348645|100128782|100507297,B2M|CKS1B|MAD2L1|NDUFA7|PLSCR1|PRKAB1|MAP2K2|RFC5|SSR4|MAD1L1|BANF1|DNAJB4|GLCE|HIBCH|TIMM10B|MRPS18C|PPIL3|TIPIN|LIN37|ZNF414|DDX60L|TMEM102|MIR3667HG|LINC00476|TMEM44-AS1,-0.81,0
1,-3,M30020,M1,1,0,Transcription Factor Targets,16,HSF2 TARGET GENES,,-3,2.9,3.9,28160,245,472,12,2.5,0.72,684|1163|3315|3399|6773|11080|23586|25764|29074|29843|171586|105221694,BST2|CKS1B|HSPB1|ID3|STAT2|DNAJB4|DDX58|HYPK|MRPL18|SENP1|ABHD3|BISPR,-0.74,0
1,-2.9,M17342,M1,1,0,Transcription Factor Targets,16,YGCGYRCGC UNKNOWN,,-2.9,2.6,3.7,28160,326,472,14,3,0.78,3399|6502|7182|8971|9363|10393|11165|27338|51079|55151|63891|85465|144577|283237,ID3|SKP2|NR2C2|H1-10|RAB33A|ANAPC10|NUDT3|UBE2S|NDUFA13|TMEM38B|RNF123|SELENOI|KICS2|TTC9C,-0.63,0
1,-2.9,M30353,M1,1,0,Transcription Factor Targets,16,ZNF577 TARGET GENES,,-2.9,2.2,3.5,28160,520,472,19,4,0.9,2896|5525|6773|8815|9324|9412|10589|10964|11126|22914|23421|26010|51191|51650|54826|55845|84759|91272|93323,GRN|PPP2R5A|STAT2|BANF1|HMGN3|MED21|DRAP1|IFI44L|CD160|KLRK1|ITGB3BP|SPATS2L|HERC5|MRPS33|GIN1|BRK1|PCGF1|BOD1|HAUS8,-0.61,0
1,-2.8,M30190,M1,1,0,Transcription Factor Targets,16,TAF9B TARGET GENES,,-2.8,2.1,3.5,28160,562,472,20,4.2,0.93,2595|3212|4701|4718|6303|6772|7050|8815|9978|11080|23483|28977|54819|57661|64860|79568|84223|90379|93323|123811,GANC|HOXB2|NDUFA7|NDUFC2|SAT1|STAT1|TGIF1|BANF1|RBX1|DNAJB4|TGDS|MRPL42|ZCCHC10|PHRF1|ARMCX5|MAIP1|IQCG|DCAF15|HAUS8|CEP20,-0.6,0
1,-2.8,M29979,M1,1,0,Transcription Factor Targets,16,GLI3 TARGET GENES,,-2.8,2,3.4,28160,730,472,24,5.1,1,2595|6773|6883|8818|9111|22897|26010|26275|29104|51010|51300|51650|55847|56913|79145|79568|80025|84223|91057|115123|123688|440836|100128782|100131089,GANC|STAT2|TAF12|DPM2|NMI|CEP164|SPATS2L|HIBCH|N6AMT1|EXOSC3|TIMMDC1|MRPS33|CISD1|C1GALT1|CHCHD7|MAIP1|PANK2|IQCG|CCDC34|MARCHF3|HYKK|ODF3B|LINC00476|SRP14-DT,-0.6,0
1,-2.6,M30339,M1,1,0,Transcription Factor Targets,16,ZNF524 TARGET GENES,,-2.6,2.4,3.4,28160,352,472,14,3,0.78,2063|2595|4718|7182|8269|9397|10219|10589|23421|79096|79629|84336|150381|267002,NR2F6|GANC|NDUFC2|NR2C2|TMEM187|NMT2|KLRG1|DRAP1|ITGB3BP|C11orf49|OCEL1|TMEM101|PRR34-AS1|PGBD2,-0.41,0
1,-2.4,M30211,M1,1,0,Transcription Factor Targets,16,TOP2B TARGET GENES,,-2.4,1.9,3.1,28160,612,472,20,4.2,0.93,901|1528|2595|4718|5599|7168|8334|8891|9249|9324|51010|79096|79777|83719|84336|93323|147007|267002|751071|102288414,CCNG2|CYB5A|GANC|NDUFC2|MAPK8|TPM1|H2AC6|EIF2B3|DHRS3|HMGN3|EXOSC3|C11orf49|ACBD4|YPEL3|TMEM101|HAUS8|TMEM199|PGBD2|CSKMT|C11orf98,-0.3,0
1,-2.4,M30200,M1,1,0,Transcription Factor Targets,16,TERF1 TARGET GENES,,-2.4,2.4,3.2,28160,293,472,12,2.5,0.72,3105|3669|5996|6009|6894|8743|9397|10346|55573|79839|152926|100885789,HLA-A|ISG20|RGS1|RHEB|TARBP1|TNFSF10|NMT2|TRIM22|CDV3|CCDC102B|PPM1K|IFNG-AS1,-0.27,0
1,-2.4,M30142,M1,1,0,Transcription Factor Targets,16,RFX7 TARGET GENES,,-2.4,2.1,3.1,28160,492,472,17,3.6,0.86,1163|1528|2595|6811|9741|10219|23421|29843|51251|51601|51650|84298|84759|91272|93323|285540|389289,CKS1B|CYB5A|GANC|STX5|LAPTM4A|KLRG1|ITGB3BP|SENP1|NT5C3A|LIPT1|MRPS33|LLPH|PCGF1|BOD1|HAUS8|SEPSECS-AS1|ANXA2R,-0.26,0
1,-2.3,M30225,M1,1,0,Transcription Factor Targets,16,CASP8AP2 TARGET GENES,,-2.3,2.3,3.2,28160,335,472,13,2.8,0.75,4718|6772|7050|8334|29104|51010|51023|51251|54962|55776|56913|64951|84336,NDUFC2|STAT1|TGIF1|H2AC6|N6AMT1|EXOSC3|MRPS18C|NT5C3A|TIPIN|SAYSD1|C1GALT1|MRPS24|TMEM101,-0.24,0
1,-2.3,M29890,M1,1,0,Transcription Factor Targets,16,ARNT2 TARGET GENES,,-2.3,1.9,3,28160,668,472,21,4.4,0.95,2517|9246|22897|26292|29074|51023|53917|55017|55573|55840|57639|79629|83460|85028|93323|123688|162966|284114|285266|400073|644096,FUCA1|UBE2L6|CEP164|MYCBP|MRPL18|MRPS18C|RAB24|C14orf119|CDV3|EAF2|CCDC146|OCEL1|EMC6|SNHG12|HAUS8|HYKK|ZNF600|TMEM102|ENTPD3-AS1|C12orf76|SDHAF1,-0.24,0
1,-2.3,M30144,M1,1,0,Transcription Factor Targets,16,RORA TARGET GENES,,-2.3,2.5,3.2,28160,262,472,11,2.3,0.69,1798|2475|2595|3151|4718|8815|29843|54826|79096|84336|400073,DPAGT1|MTOR|GANC|HMGN2|NDUFC2|BANF1|SENP1|GIN1|C11orf49|TMEM101|C12orf76,-0.23,0
1,-2.3,M30011,M1,1,0,Transcription Factor Targets,16,HOXB6 TARGET GENES,,-2.3,1.9,3,28160,628,472,20,4.2,0.93,684|2595|6282|6773|6993|9419|11080|23635|26292|29104|54962|55017|80746|84287|84759|91057|115123|144577|285266|105221694,BST2|GANC|S100A11|STAT2|DYNLT1|CRIPT|DNAJB4|SSBP2|MYCBP|N6AMT1|TIPIN|C14orf119|TSEN2|ZDHHC16|PCGF1|CCDC34|MARCHF3|KICS2|ENTPD3-AS1|BISPR,-0.23,0
1,-2.2,M29976,M1,1,0,Transcription Factor Targets,16,FOXR2 TARGET GENES,,-2.2,2.6,3.2,28160,231,472,10,2.1,0.66,6883|8815|8818|10219|23583|26515|51300|79142|129401|221078,TAF12|BANF1|DPM2|KLRG1|SMUG1|TIMM10B|TIMMDC1|PHF23|NUP35|NSUN6,-0.18,0
1,-2.2,M29885,M1,1,0,Transcription Factor Targets,16,ALKBH3 TARGET GENES,,-2.2,2.1,2.9,28160,433,472,15,3.2,0.81,1798|4718|5564|8815|23421|26094|29843|51010|51023|51030|54826|79096|84330|84336|342926,DPAGT1|NDUFC2|PRKAB1|BANF1|ITGB3BP|DCAF4|SENP1|EXOSC3|MRPS18C|TVP23B|GIN1|C11orf49|ZNF414|TMEM101|ZNF677,-0.13,0
1,-2.2,M14686,M1,1,0,Transcription Factor Targets,16,ELK1 01,,-2.2,2.4,3,28160,275,472,11,2.3,0.69,1163|5564|6811|23641|28985|51300|51647|55017|57804|85441|121355,CKS1B|PRKAB1|STX5|LDOC1|MCTS1|TIMMDC1|CIAO2B|C14orf119|POLD4|HELZ2|GTSF1,-0.12,0
1,-2,M9902,M1,1,0,Transcription Factor Targets,16,ELF1 Q6,,-2,2.4,2.9,28160,249,472,10,2.1,0.66,241|1293|2207|6303|6811|7182|7305|10516|55204|285195,ALOX5AP|COL6A3|FCER1G|SAT1|STX5|NR2C2|TYROBP|FBLN5|GOLPH3L|SLC9A9,-0.041,0
