_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-12,COVID048,M1,1,0,COVID,200,RNA_Wyler_Calu-3_12h_Up,,-12,9.7,12,28160,300,174,18,10,2.3,3430|3433|3434|3437|4502|4599|4938|4940|5359|9636|10964|11080|11274|54809|64108|79132|81622|91543,IFI35|IFIT2|IFIT1|IFIT3|MT2A|MX1|OAS1|OAS3|PLSCR1|ISG15|IFI44L|DNAJB4|USP18|SAMD9|RTP4|DHX58|UNC93B1|RSAD2,-9,0
1,-12,COVID252,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C4_Up,,-12,23,15,28160,78,174,11,6.3,1.8,2537|3434|3437|4599|4938|4940|5359|9636|10964|54809|91543,IFI6|IFIT1|IFIT3|MX1|OAS1|OAS3|PLSCR1|ISG15|IFI44L|SAMD9|RSAD2,-8.5,0
1,-12,COVID028,M1,1,0,COVID,200,RNA_Lamers_intestinal-organoid_expansion_Up,,-12,14,13,28160,167,174,14,8,2.1,2537|3430|3433|3434|3437|4599|4938|4940|5359|9636|10436|10964|54809|91543,IFI6|IFI35|IFIT2|IFIT1|IFIT3|MX1|OAS1|OAS3|PLSCR1|ISG15|EMG1|IFI44L|SAMD9|RSAD2,-8.4,0
1,-11,COVID016,M1,1,0,COVID,200,RNA_Blanco-Melo_Calu-3_Up,,-11,9.2,11,28160,300,174,17,9.8,2.3,3430|3433|3434|3437|4502|4599|4938|4940|5359|9636|10964|11274|54809|64108|79132|91543|282618,IFI35|IFIT2|IFIT1|IFIT3|MT2A|MX1|OAS1|OAS3|PLSCR1|ISG15|IFI44L|USP18|SAMD9|RTP4|DHX58|RSAD2|IFNL1,-8,0
1,-11,COVID299,M1,1,0,COVID,200,RNA_Wilk_NK-cells_patient-C6_Up,,-11,43,18,28160,30,174,8,4.6,1.6,2537|3437|4599|4940|9636|10964|54809|91543,IFI6|IFIT3|MX1|OAS3|ISG15|IFI44L|SAMD9|RSAD2,-7.9,0
1,-11,COVID256,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C6_Up,,-11,14,12,28160,154,174,13,7.5,2,2537|3433|3434|3437|4061|4599|4938|4940|5359|9636|10964|54809|91543,IFI6|IFIT2|IFIT1|IFIT3|LY6E|MX1|OAS1|OAS3|PLSCR1|ISG15|IFI44L|SAMD9|RSAD2,-7.7,0
1,-10,COVID260,M1,1,0,COVID,200,RNA_Wilk_CD16+Monocytes_patient-C1A-mild_Up,,-10,22,14,28160,74,174,10,5.7,1.8,2537|3434|3437|4502|4599|4940|5359|9636|10964|91543,IFI6|IFIT1|IFIT3|MT2A|MX1|OAS3|PLSCR1|ISG15|IFI44L|RSAD2,-7.4,0
1,-10,COVID268,M1,1,0,COVID,200,RNA_Wilk_CD16+Monocytes_patient-C5_Up,,-10,18,13,28160,100,174,11,6.3,1.8,1601|2537|3434|3437|4502|4599|4940|5359|9636|10964|91543,DAB2|IFI6|IFIT1|IFIT3|MT2A|MX1|OAS3|PLSCR1|ISG15|IFI44L|RSAD2,-7.4,0
1,-10,COVID266,M1,1,0,COVID,200,RNA_Wilk_CD16+Monocytes_patient-C4_Up,,-10,21,14,28160,77,174,10,5.7,1.8,2537|3434|3437|4599|4940|9636|10964|54809|55332|91543,IFI6|IFIT1|IFIT3|MX1|OAS3|ISG15|IFI44L|SAMD9|DRAM1|RSAD2,-7.2,0
1,-10,COVID295,M1,1,0,COVID,200,RNA_Wilk_NK-cells_patient-C4_Up,,-10,47,18,28160,24,174,7,4,1.5,3437|4599|4938|4940|9636|10964|91543,IFIT3|MX1|OAS1|OAS3|ISG15|IFI44L|RSAD2,-6.9,0
1,-9.8,COVID239,M1,1,0,COVID,200,RNA_Lieberman_Nasopharynx_Infected_vs_Neg_Up,,-9.8,32,15,28160,41,174,8,4.6,1.6,3433|3434|3437|4599|4938|4940|10964|91543,IFIT2|IFIT1|IFIT3|MX1|OAS1|OAS3|IFI44L|RSAD2,-6.8,0
1,-8.9,COVID303,M1,1,0,COVID,200,RNA_Wilk_CD8+T-cells_patient-C1A-mild_Up,,-8.9,51,17,28160,19,174,6,3.4,1.4,2537|3437|4599|4940|9636|10964,IFI6|IFIT3|MX1|OAS3|ISG15|IFI44L,-5.9,0
1,-8.8,COVID287,M1,1,0,COVID,200,RNA_Wilk_NK-cells_patient-C1A-mild_Up,,-8.8,33,15,28160,34,174,7,4,1.5,2537|3437|4599|4940|9636|10964|54809,IFI6|IFIT3|MX1|OAS3|ISG15|IFI44L|SAMD9,-5.8,0
1,-8.5,COVID345,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C5_Up,,-8.5,14,11,28160,116,174,10,5.7,1.8,2537|3434|3437|3512|4599|4938|4940|9636|10964|91543,IFI6|IFIT1|IFIT3|JCHAIN|MX1|OAS1|OAS3|ISG15|IFI44L|RSAD2,-5.5,0
1,-8.3,COVID042,M1,1,0,COVID,200,RNA_Sun_Calu-3_7h_Up,,-8.3,21,12,28160,63,174,8,4.6,1.6,3434|3437|4599|4940|9636|10964|11274|91543,IFIT1|IFIT3|MX1|OAS3|ISG15|IFI44L|USP18|RSAD2,-5.3,0
1,-8.2,COVID038,M1,1,0,COVID,200,RNA_Sun_Calu-3_12h_Up,,-8.2,7.6,9,28160,300,174,14,8,2.1,2669|3433|3434|3437|4599|4938|4940|5359|10964|11080|11274|54809|64108|91543,GEM|IFIT2|IFIT1|IFIT3|MX1|OAS1|OAS3|PLSCR1|IFI44L|DNAJB4|USP18|SAMD9|RTP4|RSAD2,-5.2,0
1,-8.1,COVID280,M1,1,0,COVID,200,RNA_Wilk_Dendritic-cells_patient-C4_Up,,-8.1,39,15,28160,25,174,6,3.4,1.4,2537|3437|4599|4940|10964|91543,IFI6|IFIT3|MX1|OAS3|IFI44L|RSAD2,-5.1,0
1,-7.6,COVID237,M1,1,0,COVID,200,Proteome_Klann_Caco-2_24h_Up,,-7.6,17,11,28160,76,174,8,4.6,1.6,2537|3433|3434|3437|4938|4940|5359|9636,IFI6|IFIT2|IFIT1|IFIT3|OAS1|OAS3|PLSCR1|ISG15,-4.7,0
1,-7.5,COVID284,M1,1,0,COVID,200,RNA_Wilk_Dendritic-cells_patient-C6_Up,,-7.5,51,16,28160,16,174,5,2.9,1.3,3434|4599|9636|10964|91543,IFIT1|MX1|ISG15|IFI44L|RSAD2,-4.5,0
1,-6.9,COVID335,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C1A-mild_Up,,-6.9,18,11,28160,63,174,7,4,1.5,2537|3437|3512|4599|4940|9636|10964,IFI6|IFIT3|JCHAIN|MX1|OAS3|ISG15|IFI44L,-4,0
1,-6.8,COVID319,M1,1,0,COVID,200,RNA_Wilk_CD4+T-cells_patient-C1A-mild_Up,,-6.8,24,12,28160,40,174,6,3.4,1.4,2537|3437|4599|4940|9636|10964,IFI6|IFIT3|MX1|OAS3|ISG15|IFI44L,-3.9,0
1,-6.2,COVID357,M1,1,0,COVID,200,RNA_Zhang_T-cells_severe-only_Up,,-6.2,14,9.4,28160,79,174,7,4,1.5,1471|2207|3433|3512|7305|11314|445815,CST3|FCER1G|IFIT2|JCHAIN|TYROBP|CD300A|PALM2AKAP2,-3.4,0
1,-5.6,COVID026,M1,1,0,COVID,200,RNA_Lamers_intestinal-organoid_differentiated_Up,,-5.6,22,10,28160,36,174,5,2.9,1.3,2537|3437|4502|4599|9636,IFI6|IFIT3|MT2A|MX1|ISG15,-2.7,0
1,-5.5,COVID040,M1,1,0,COVID,200,RNA_Sun_Calu-3_24h_Up,,-5.5,5.9,6.8,28160,300,174,11,6.3,1.8,2669|3017|3433|3434|3437|4599|4940|10964|11080|54809|91543,GEM|H2BC5|IFIT2|IFIT1|IFIT3|MX1|OAS3|IFI44L|DNAJB4|SAMD9|RSAD2,-2.7,0
1,-5.3,COVID315,M1,1,0,COVID,200,RNA_Wilk_CD8+T-cells_patient-C6_Up,,-5.3,20,9.5,28160,41,174,5,2.9,1.3,2537|3437|4599|9636|10964,IFI6|IFIT3|MX1|ISG15|IFI44L,-2.5,0
1,-5.1,COVID354,M1,1,0,COVID,200,RNA_Zhang_NK-cells_severe-only_Up,,-5.1,18,9,28160,45,174,5,2.9,1.3,1471|2207|3433|3490|445815,CST3|FCER1G|IFIT2|IGFBP7|PALM2AKAP2,-2.3,0
1,-4.9,COVID262,M1,1,0,COVID,200,RNA_Wilk_CD16+Monocytes_patient-C1B-severe_Up,,-4.9,17,8.6,28160,49,174,5,2.9,1.3,2537|4599|4940|5359|10964,IFI6|MX1|OAS3|PLSCR1|IFI44L,-2.1,0
1,-4.7,COVID030,M1,1,0,COVID,200,RNA_Liao_BALF-mild_Up,,-4.7,5.4,6,28160,300,174,10,5.7,1.8,2848|3490|3823|4509|4599|11274|53840|91543|134285|445815,GPR25|IGFBP7|KLRC3|ATP8|MX1|USP18|TRIM34|RSAD2|TMEM171|PALM2AKAP2,-2,0
1,-4.7,COVID243,M1,1,0,COVID,200,RNA_Riva_Vero-E6_24h_Up,,-4.7,5.4,6,28160,300,174,10,5.7,1.8,2537|2669|3433|3434|3437|8013|9636|79132|91543|445815,IFI6|GEM|IFIT2|IFIT1|IFIT3|NR4A3|ISG15|DHX58|RSAD2|PALM2AKAP2,-2,0
1,-4.1,COVID331,M1,1,0,COVID,200,RNA_Wilk_CD4+T-cells_patient-C6_Up,,-4.1,17,7.8,28160,38,174,4,2.3,1.1,3437|4599|9636|10964,IFIT3|MX1|ISG15|IFI44L,-1.4,0
1,-4,COVID275,M1,1,0,COVID,200,RNA_Wilk_Dendritic-cells_patient-C1B-severe_Up,,-4,32,9.6,28160,15,174,3,1.7,0.99,2537|4599|10964,IFI6|MX1|IFI44L,-1.4,0
1,-3.7,COVID020,M1,1,0,COVID,200,RNA_Blanco-Melo_NHBE_Up,,-3.7,9.5,6.2,28160,85,174,5,2.9,1.3,684|2537|4599|4938|4940,BST2|IFI6|MX1|OAS1|OAS3,-1.2,0
1,-3.5,COVID311,M1,1,0,COVID,200,RNA_Wilk_CD8+T-cells_patient-C4_Up,,-3.5,22,7.8,28160,22,174,3,1.7,0.99,4599|4940|10964,MX1|OAS3|IFI44L,-0.96,0
1,-3.2,COVID347,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C6_Up,,-3.2,7.4,5.3,28160,110,174,5,2.9,1.3,241|2537|4599|9636|10964,ALOX5AP|IFI6|MX1|ISG15|IFI44L,-0.74,0
1,-3,COVID343,M1,1,0,COVID,200,RNA_Wilk_B-cells_patient-C4_Up,,-3,6.7,4.9,28160,121,174,5,2.9,1.3,2537|3512|4599|9636|10964,IFI6|JCHAIN|MX1|ISG15|IFI44L,-0.6,0
1,-2.9,COVID246,M1,1,0,COVID,200,RNA_Wilk_CD14+Monocytes_patient-C1B-severe_Up,,-2.9,8.4,5.1,28160,77,174,4,2.3,1.1,2537|4599|4940|10964,IFI6|MX1|OAS3|IFI44L,-0.49,0
1,-2.8,COVID365,M1,1,0,COVID,200,Interactome_Laurent_HEK293_24h_N,,-2.8,8.2,5,28160,79,174,4,2.3,1.1,857|3433|3434|3437,CAV1|IFIT2|IFIT1|IFIT3,-0.45,0
1,-2.6,COVID032,M1,1,0,COVID,200,RNA_Liao_BALF-severe_Up,,-2.6,3.8,3.8,28160,300,174,7,4,1.5,857|4599|11274|54979|91543|389289|445815,CAV1|MX1|USP18|PLAAT2|RSAD2|ANXA2R|PALM2AKAP2,-0.25,0
1,-2,COVID009,M1,1,0,COVID,200,RNA_Blanco-Melo_A549-ACE2_Down,,-2,3.9,3.3,28160,207,174,5,2.9,1.3,857|968|3017|3490|84626,CAV1|CD68|H2BC5|IGFBP7|KRBA1,0,0
