Gene,TotalEvidenceCounts,EvidenceHit:MyList,EvidenceGO:MyList,EvidencePPI:MyList
53637,2.0,1,0,1
79735,2.0,1,0,1
144404,2.0,1,0,1
252839,2.0,1,0,1
10904,2.0,1,0,1
83734,2.0,1,1,0
84445,2.0,1,0,1
79862,2.0,1,0,1
80705,2.0,1,0,1
63915,2.0,1,0,1
100506311,2.0,1,0,1
4758,2.0,1,0,1
51177,2.0,1,0,1
93210,2.0,1,1,0
10175,2.0,1,0,1
51646,2.0,1,0,1
400073,2.0,1,0,1
64219,2.0,1,0,1
55501,2.0,1,0,1
10868,2.0,1,0,1
27348,2.0,1,0,1
25796,2.0,1,0,1
84267,2.0,1,0,1
221002,2.0,1,1,0
64598,2.0,1,0,1
10962,2.0,1,0,1
64174,2.0,1,0,1
27235,2.0,1,0,1
9694,2.0,1,0,1
6879,2.0,1,0,1
55245,2.0,1,0,1
2057,2.0,1,0,1
55676,2.0,1,0,1
51147,2.0,1,0,1
11098,2.0,1,0,1
8269,2.0,1,0,1
9380,2.0,1,0,1
79745,2.0,1,0,1
201633,2.0,1,1,0
694,2.0,1,1,0
54442,2.0,1,0,1
56253,2.0,1,1,0
6303,2.0,1,0,1
84186,2.0,1,0,1
8277,2.0,1,0,1
150684,2.0,1,0,1
10043,2.0,1,0,1
55181,2.0,1,0,1
91252,2.0,1,0,1
51528,2.0,1,0,1
2275,2.0,1,0,1
26689,2.0,1,0,1
7050,2.0,1,0,1
53347,2.0,1,0,1
969,2.0,1,0,1
140460,2.0,1,0,1
8334,2.0,1,0,1
64840,2.0,1,1,0
10077,2.0,1,1,0
27343,2.0,1,0,1
127703,2.0,1,0,1
440515,2.0,1,0,1
5269,2.0,1,0,1
128272,2.0,1,0,1
241,2.0,1,0,1
85025,2.0,1,0,1
285386,2.0,1,0,1
10044,2.0,1,0,1
8848,2.0,1,0,1
79156,2.0,1,0,1
4603,2.0,1,0,1
54785,2.0,1,0,1
84669,2.0,1,0,1
55603,2.0,1,0,1
162962,2.0,1,0,1
1154,2.0,1,0,1
8835,2.0,1,0,1
55343,2.0,1,0,1
79596,2.0,1,0,1
104909134,2.0,1,0,1
1020,2.0,1,0,1
79609,2.0,1,0,1
120425,2.0,1,1,0
9310,2.0,1,0,1
26053,2.0,1,1,0
5348,2.0,1,0,1
474343,2.0,1,0,1
1843,2.0,1,1,0
55039,2.0,1,0,1
4482,2.0,1,0,1
84971,2.0,1,0,1
29990,2.0,1,0,1
10370,2.0,1,1,0
10875,2.0,1,1,0
51106,2.0,1,0,1
130617,2.0,1,0,1
64215,2.0,1,0,1
26511,2.0,1,0,1
54809,2.0,1,0,1
8459,2.0,1,0,1
1,2.0,1,0,1
51251,2.0,1,1,0
2960,2.0,1,0,1
221264,2.0,1,0,1
23708,2.0,1,0,1
8507,2.0,1,0,1
549,2.0,1,0,1
3820,2.0,1,0,1
54800,2.0,1,0,1
4509,2.0,1,0,1
10140,2.0,1,0,1
57213,2.0,1,0,1
51292,2.0,1,0,1
220869,2.0,1,0,1
51538,2.0,1,0,1
28986,2.0,1,0,1
27128,2.0,1,0,1
23338,2.0,1,0,1
56950,2.0,1,0,1
93611,2.0,1,0,1
79090,2.0,1,0,1
124936,2.0,1,0,1
60686,2.0,1,0,1
7553,2.0,1,0,1
28684,1.0,1,0,0
64418,1.0,1,0,0
30851,1.0,1,0,0
10998,1.0,1,0,0
3982,1.0,1,0,0
51523,1.0,1,0,0
6978,1.0,1,0,0
23181,1.0,1,0,0
7767,1.0,1,0,0
83480,1.0,1,0,0
79087,1.0,1,0,0
59084,1.0,1,0,0
283130,1.0,1,0,0
56986,1.0,1,0,0
94240,1.0,1,0,0
28683,1.0,1,0,0
112840,1.0,1,0,0
10081,1.0,1,0,0
100996286,1.0,1,0,0
3384,1.0,1,0,0
54784,1.0,1,0,0
64172,1.0,1,0,0
65065,1.0,1,0,0
83930,1.0,1,0,0
6982,1.0,1,0,0
147184,1.0,1,0,0
54807,1.0,1,0,0
8530,1.0,1,0,0
440498,1.0,1,0,0
132321,1.0,1,0,0
100507463,1.0,1,0,0
79692,1.0,1,0,0
5920,1.0,1,0,0
10636,1.0,1,0,0
85012,1.0,1,0,0
23209,1.0,1,0,0
26269,1.0,1,0,0
440567,1.0,1,0,0
27433,1.0,1,0,0
9149,1.0,1,0,0
445815,1.0,1,0,0
29125,1.0,1,0,0
28692,1.0,1,0,0
201895,1.0,1,0,0
28669,1.0,1,0,0
100128782,1.0,1,0,0
56605,1.0,1,0,0
101410538,1.0,1,0,0
83707,1.0,1,0,0
114984,1.0,1,0,0
28667,1.0,1,0,0
105371743,1.0,1,0,0
152100,1.0,1,0,0
55007,1.0,1,0,0
112849,1.0,1,0,0
51439,1.0,1,0,0
28664,1.0,1,0,0
100130231,1.0,1,0,0
90580,1.0,1,0,0
25901,1.0,1,0,0
26030,1.0,1,0,0
28682,1.0,1,0,0
256586,1.0,1,0,0
28971,1.0,1,0,0
54828,1.0,1,0,0
83888,1.0,1,0,0
158248,1.0,1,0,0
127687,1.0,1,0,0
9086,1.0,1,0,0
57677,1.0,1,0,0
645212,1.0,1,0,0
78987,1.0,1,0,0
100506713,1.0,1,0,0
8284,1.0,1,0,0
11147,1.0,1,0,0
1521,1.0,1,0,0
400673,1.0,1,0,0
27018,1.0,1,0,0
114915,1.0,1,0,0
222194,1.0,1,0,0
118672,1.0,1,0,0
6984,1.0,1,0,0
375757,1.0,1,0,0
28646,1.0,1,0,0
6451,1.0,1,0,0
100505894,1.0,1,0,0
85028,1.0,1,0,0
27030,1.0,1,0,0
10553,1.0,1,0,0
389289,1.0,1,0,0
9473,1.0,1,0,0
115817,1.0,1,0,0
55179,1.0,1,0,0
1519,1.0,1,0,0
11020,1.0,1,0,0
6668,1.0,1,0,0
55217,1.0,1,0,0
252969,1.0,1,0,0
10229,1.0,1,0,0
283551,1.0,1,0,0
9175,1.0,1,0,0
51540,1.0,1,0,0
91351,1.0,1,0,0
101927204,1.0,1,0,0
728855,1.0,1,0,0
8510,1.0,1,0,0
1117,1.0,1,0,0
4818,1.0,1,0,0
7556,1.0,1,0,0
79038,1.0,1,0,0
51015,1.0,1,0,0
10561,1.0,1,0,0
28663,1.0,1,0,0
388403,1.0,1,0,0
28662,1.0,1,0,0
55020,1.0,1,0,0
267002,1.0,1,0,0
3,1.0,1,0,0
83608,1.0,1,0,0
5274,1.0,1,0,0
101927275,1.0,1,0,0
28693,1.0,1,0,0
116211,1.0,1,0,0
6512,1.0,1,0,0
339804,1.0,1,0,0
148423,1.0,1,0,0
84795,1.0,1,0,0
927,1.0,1,0,0
54438,1.0,1,0,0
10781,1.0,1,0,0
9465,1.0,1,0,0
83941,1.0,1,0,0
120534,1.0,1,0,0
100306951,1.0,1,0,0
649446,1.0,1,0,0
147965,1.0,1,0,0
2999,1.0,1,0,0
90634,1.0,1,0,0
55974,1.0,1,0,0
339123,1.0,1,0,0
124402,1.0,1,0,0
375190,1.0,1,0,0
387723,1.0,1,0,0
166793,1.0,1,0,0
339988,1.0,1,0,0
81553,1.0,1,0,0
64417,1.0,1,0,0
9528,1.0,1,0,0
102724827,1.0,1,0,0
203260,1.0,1,0,0
284004,1.0,1,0,0
100131733,1.0,1,0,0
5498,1.0,1,0,0
401207,1.0,1,0,0
28657,1.0,1,0,0
28689,1.0,1,0,0
100507398,1.0,1,0,0
221895,1.0,1,0,0
55101,1.0,1,0,0
100996255,1.0,1,0,0
10602,1.0,1,0,0
51348,1.0,1,0,0
339318,1.0,1,0,0
51148,1.0,1,0,0
105377006,1.0,1,0,0
10004,1.0,1,0,0
387895,1.0,1,0,0
100996246,1.0,1,0,0
51566,1.0,1,0,0
5973,1.0,1,0,0
127943,1.0,1,0,0
