Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,GO Biological Processes,19,GO:0030098,lymphocyte differentiation,19_GO:0002376 immune system process,-10,4.7,9,28160,373,436,27,6.2,1.2,639|864|865|1958|2033|3071|3123|3566|3570|3635|3707|3718|3902|5971|6774|6868|7248|8943|10320|23240|29102|30009|64332|80149|139818|149041|359948,PRDM1|RUNX3|CBFB|EGR1|EP300|NCKAP1L|HLA-DRB1|IL4R|IL6R|INPP5D|ITPKB|JAK3|LAG3|RELB|STAT3|ADAM17|TSC1|AP3D1|IKZF1|TMEM131L|DROSHA|TBX21|NFKBIZ|ZC3H12A|DOCK11|RC3H1|IRF2BP2,-7.5
MyList,GO Biological Processes,19,GO:0018205,peptidyl-lysine modification,19_GO:0008152 metabolic process,-10,4.6,8.8,28160,380,436,27,6.2,1.2,405|1387|1958|2033|3009|3054|5929|6018|7917|7994|8295|8850|8888|9189|10155|11091|23067|23326|25942|26036|29072|51564|55209|57609|57634|83475|339287,ARNT|CREBBP|EGR1|EP300|H1-5|HCFC1|RBBP5|RLF|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|ZBED1|TRIM28|WDR5|SETD1B|USP22|SIN3A|ZNF451|SETD2|HDAC7|SETD5|DIP2B|EP400|DOHH|MSL1,-7.3
MyList,GO Biological Processes,19,GO:0030217,T cell differentiation,19_GO:0002376 immune system process,-10,5.6,9.2,28160,256,436,22,5,1,639|864|865|1958|3071|3123|3566|3570|3707|3718|3902|5971|6774|6868|7248|8943|23240|29102|30009|64332|80149|149041,PRDM1|RUNX3|CBFB|EGR1|NCKAP1L|HLA-DRB1|IL4R|IL6R|ITPKB|JAK3|LAG3|RELB|STAT3|ADAM17|TSC1|AP3D1|TMEM131L|DROSHA|TBX21|NFKBIZ|ZC3H12A|RC3H1,-7.1
MyList,GO Biological Processes,19,GO:0042110,T cell activation,19_GO:0002376 immune system process,-9.8,4,8.4,28160,484,436,30,6.9,1.2,639|864|865|923|1958|3071|3123|3566|3570|3572|3707|3718|3902|4627|5290|5294|5971|6774|6868|7133|7248|8440|8943|23240|29102|30009|55824|64332|80149|149041,PRDM1|RUNX3|CBFB|CD6|EGR1|NCKAP1L|HLA-DRB1|IL4R|IL6R|IL6ST|ITPKB|JAK3|LAG3|MYH9|PIK3CA|PIK3CG|RELB|STAT3|ADAM17|TNFRSF1B|TSC1|NCK2|AP3D1|TMEM131L|DROSHA|TBX21|PAG1|NFKBIZ|ZC3H12A|RC3H1,-7
MyList,GO Biological Processes,19,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-9.4,10,11,28160,82,436,13,3,0.81,864|865|3071|3123|3566|3570|3718|5971|6774|30009|64332|80149|149041,RUNX3|CBFB|NCKAP1L|HLA-DRB1|IL4R|IL6R|JAK3|RELB|STAT3|TBX21|NFKBIZ|ZC3H12A|RC3H1,-6.6
MyList,GO Biological Processes,19,GO:0002521,leukocyte differentiation,19_GO:0002376 immune system process,-9.3,3.7,7.9,28160,542,436,31,7.1,1.2,639|864|865|1021|1958|2033|3071|3123|3566|3570|3635|3707|3718|3902|4627|5469|5971|6774|6868|7248|8943|10320|23240|29102|30009|55294|64332|80149|139818|149041|359948,PRDM1|RUNX3|CBFB|CDK6|EGR1|EP300|NCKAP1L|HLA-DRB1|IL4R|IL6R|INPP5D|ITPKB|JAK3|LAG3|MYH9|MED1|RELB|STAT3|ADAM17|TSC1|AP3D1|IKZF1|TMEM131L|DROSHA|TBX21|FBXW7|NFKBIZ|ZC3H12A|DOCK11|RC3H1|IRF2BP2,-6.5
MyList,GO Biological Processes,19,GO:1903706,regulation of hemopoiesis,19_GO:0002376 immune system process,-9,4.4,8.2,28160,370,436,25,5.7,1.1,405|639|864|865|1021|3071|3123|3566|3635|3707|3718|3902|5469|6774|8364|8943|23240|29102|30009|55294|64332|64783|80149|116151|149041,ARNT|PRDM1|RUNX3|CBFB|CDK6|NCKAP1L|HLA-DRB1|IL4R|INPP5D|ITPKB|JAK3|LAG3|MED1|STAT3|H4C3|AP3D1|TMEM131L|DROSHA|TBX21|FBXW7|NFKBIZ|RBM15|ZC3H12A|FAM210B|RC3H1,-6.4
MyList,GO Biological Processes,19,GO:0034504,protein localization to nucleus,19_GO:0051179 localization,-9,4.9,8.4,28160,289,436,22,5,1,1994|2316|3836|3843|3985|4928|5469|6774|9113|9258|9883|10155|11261|25777|25942|26953|51366|55705|55746|80149|84445|100101267,ELAVL1|FLNA|KPNA1|IPO5|LIMK2|NUP98|MED1|STAT3|LATS1|MFHAS1|POM121|TRIM28|CHP1|SUN2|SIN3A|RANBP6|UBR5|IPO9|NUP133|ZC3H12A|LZTS2|POM121C,-6.3
MyList,GO Biological Processes,19,GO:0045580,regulation of T cell differentiation,19_GO:0002376 immune system process,-8.9,7.1,9.2,28160,146,436,16,3.7,0.9,639|864|865|3071|3123|3566|3707|3718|3902|8943|23240|29102|30009|64332|80149|149041,PRDM1|RUNX3|CBFB|NCKAP1L|HLA-DRB1|IL4R|ITPKB|JAK3|LAG3|AP3D1|TMEM131L|DROSHA|TBX21|NFKBIZ|ZC3H12A|RC3H1,-6.3
MyList,GO Biological Processes,19,GO:0061919,process utilizing autophagic mechanism,19_GO:0009987 cellular process,-8.9,3.7,7.8,28160,528,436,30,6.9,1.2,738|1213|1263|1981|2011|2033|2308|3064|4170|4943|5286|5290|6774|7248|8897|9146|9373|9919|10018|10075|11180|22878|22926|23049|23367|55201|55294|80149|80700|143686,VPS51|CLTC|PLK3|EIF4G1|MARK2|EP300|FOXO1|HTT|MCL1|TBC1D25|PIK3C2A|PIK3CA|STAT3|TSC1|MTMR3|HGS|PLAA|SEC16A|BCL2L11|HUWE1|WDR6|TRAPPC8|ATF6|SMG1|LARP1|MAP1S|FBXW7|ZC3H12A|UBXN6|SESN3,-6.3
MyList,GO Biological Processes,19,GO:0006914,autophagy,19_GO:0008152 metabolic process,-8.9,3.7,7.8,28160,528,436,30,6.9,1.2,738|1213|1263|1981|2011|2033|2308|3064|4170|4943|5286|5290|6774|7248|8897|9146|9373|9919|10018|10075|11180|22878|22926|23049|23367|55201|55294|80149|80700|143686,VPS51|CLTC|PLK3|EIF4G1|MARK2|EP300|FOXO1|HTT|MCL1|TBC1D25|PIK3C2A|PIK3CA|STAT3|TSC1|MTMR3|HGS|PLAA|SEC16A|BCL2L11|HUWE1|WDR6|TRAPPC8|ATF6|SMG1|LARP1|MAP1S|FBXW7|ZC3H12A|UBXN6|SESN3,-6.3
MyList,GO Biological Processes,19,GO:0045619,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-8.7,6.3,8.8,28160,174,436,17,3.9,0.93,639|864|865|3071|3123|3566|3635|3707|3718|3902|8943|23240|29102|30009|64332|80149|149041,PRDM1|RUNX3|CBFB|NCKAP1L|HLA-DRB1|IL4R|INPP5D|ITPKB|JAK3|LAG3|AP3D1|TMEM131L|DROSHA|TBX21|NFKBIZ|ZC3H12A|RC3H1,-6.1
MyList,GO Biological Processes,19,GO:0006606,protein import into nucleus,19_GO:0051179 localization,-8.6,6.7,8.9,28160,154,436,16,3.7,0.9,1994|2316|3836|3843|4928|5469|6774|9883|10155|11261|26953|51366|55705|55746|80149|100101267,ELAVL1|FLNA|KPNA1|IPO5|NUP98|MED1|STAT3|POM121|TRIM28|CHP1|RANBP6|UBR5|IPO9|NUP133|ZC3H12A|POM121C,-6
MyList,GO Biological Processes,19,GO:0046631,alpha-beta T cell activation,19_GO:0002376 immune system process,-8.6,6.7,8.9,28160,155,436,16,3.7,0.9,639|864|865|3071|3123|3566|3570|3707|3718|5971|6774|8943|30009|64332|80149|149041,PRDM1|RUNX3|CBFB|NCKAP1L|HLA-DRB1|IL4R|IL6R|ITPKB|JAK3|RELB|STAT3|AP3D1|TBX21|NFKBIZ|ZC3H12A|RC3H1,-6
MyList,GO Biological Processes,19,GO:0006650,glycerophospholipid metabolic process,19_GO:0008152 metabolic process,-8.5,4.6,8,28160,306,436,22,5,1,3635|3707|5286|5290|5294|5297|5330|5333|8897|8898|9021|9807|10908|23049|51099|55627|55697|79888|94005|114884|122809|283871,INPP5D|ITPKB|PIK3C2A|PIK3CA|PIK3CG|PI4KA|PLCB2|PLCD1|MTMR3|MTMR2|SOCS3|IP6K1|PNPLA6|SMG1|ABHD5|SMPD4|VAC14|LPCAT1|PIGS|OSBPL10|SOCS4|PGP,-6
MyList,GO Biological Processes,19,GO:0051170,import into nucleus,19_GO:0051179 localization,-8.4,6.5,8.8,28160,158,436,16,3.7,0.9,1994|2316|3836|3843|4928|5469|6774|9883|10155|11261|26953|51366|55705|55746|80149|100101267,ELAVL1|FLNA|KPNA1|IPO5|NUP98|MED1|STAT3|POM121|TRIM28|CHP1|RANBP6|UBR5|IPO9|NUP133|ZC3H12A|POM121C,-5.9
MyList,GO Biological Processes,19,GO:1903047,mitotic cell cycle process,19_GO:0009987 cellular process,-8.4,3.1,7.2,28160,726,436,35,8,1.3,288|1021|1213|1263|1642|1981|2316|3064|5471|6683|6867|6868|7273|8450|8658|8697|9113|9150|9232|9918|10270|10274|23133|23141|23332|25777|25942|26057|29072|29945|55743|80169|84445|256364|283489,ANK3|CDK6|CLTC|PLK3|DDB1|EIF4G1|FLNA|HTT|PPAT|SPAST|TACC1|ADAM17|TTN|CUL4B|TNKS|CDC23|LATS1|CTDP1|PTTG1|NCAPD2|AKAP8|STAG1|PHF8|ANKLE2|CLASP1|SUN2|SIN3A|ANKRD17|SETD2|ANAPC4|CHFR|CTC1|LZTS2|EML3|CHAMP1,-5.9
MyList,GO Biological Processes,19,GO:0046488,phosphatidylinositol metabolic process,19_GO:0008152 metabolic process,-8.4,6.5,8.7,28160,159,436,16,3.7,0.9,3635|3707|5286|5290|5294|5297|5330|5333|8897|8898|9021|9807|23049|55697|94005|122809,INPP5D|ITPKB|PIK3C2A|PIK3CA|PIK3CG|PI4KA|PLCB2|PLCD1|MTMR3|MTMR2|SOCS3|IP6K1|SMG1|VAC14|PIGS|SOCS4,-5.9
MyList,GO Biological Processes,19,GO:0009896,positive regulation of catabolic process,19_GO:0048518 positive regulation of biological process,-8.3,3.7,7.5,28160,493,436,28,6.4,1.2,405|1263|1642|2308|3064|3416|5286|7133|7248|7917|8078|9698|10018|10075|22894|22926|23367|27161|51099|55294|55743|55802|79888|80149|122809|143686|149041|219988,ARNT|PLK3|DDB1|FOXO1|HTT|IDE|PIK3C2A|TNFRSF1B|TSC1|BAG6|USP5|PUM1|BCL2L11|HUWE1|DIS3|ATF6|LARP1|AGO2|ABHD5|FBXW7|CHFR|DCP1A|LPCAT1|ZC3H12A|SOCS4|SESN3|RC3H1|PATL1,-5.9
MyList,GO Biological Processes,19,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-8.3,13,10,28160,51,436,10,2.3,0.72,864|865|3071|3123|3566|3718|30009|64332|80149|149041,RUNX3|CBFB|NCKAP1L|HLA-DRB1|IL4R|JAK3|TBX21|NFKBIZ|ZC3H12A|RC3H1,-5.8
MyList,Reactome Gene Sets,6,R-HSA-1059683,Interleukin-6 signaling,,-8.2,35,14,28160,11,436,6,1.4,0.56,867|3570|3572|6774|7297|9021,CBL|IL6R|IL6ST|STAT3|TYK2|SOCS3,-5.8
MyList,GO Biological Processes,19,GO:0035710,"CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-8.2,8.3,9.2,28160,101,436,13,3,0.81,864|865|3071|3123|3566|3570|3718|5971|6774|30009|64332|80149|149041,RUNX3|CBFB|NCKAP1L|HLA-DRB1|IL4R|IL6R|JAK3|RELB|STAT3|TBX21|NFKBIZ|ZC3H12A|RC3H1,-5.8
MyList,GO Biological Processes,19,GO:0006405,RNA export from nucleus,19_GO:0051179 localization,-8.2,9.2,9.5,28160,84,436,12,2.8,0.78,1660|7248|8888|9883|11260|23049|23381|29072|29890|54890|55746|100101267,DHX9|TSC1|MCM3AP|POM121|XPOT|SMG1|SMG5|SETD2|RBM15B|ALKBH5|NUP133|POM121C,-5.8
MyList,Reactome Gene Sets,6,R-HSA-194315,Signaling by Rho GTPases,,-8.2,3.1,7.1,28160,707,436,34,7.8,1.3,1213|1362|1729|1730|1856|2316|3071|3954|3985|4627|4649|4650|4928|5170|5290|6249|6709|7280|8364|8440|8826|9146|11180|23013|23141|23332|23344|23526|26999|51291|55746|63916|139818|147179,CLTC|CPD|DIAPH1|DIAPH2|DVL2|FLNA|NCKAP1L|LETM1|LIMK2|MYH9|MYO9A|MYO9B|NUP98|PDPK1|PIK3CA|CLIP1|SPTAN1|TUBB2A|H4C3|NCK2|IQGAP1|HGS|WDR6|SPEN|ANKLE2|CLASP1|ESYT1|ARHGAP45|CYFIP2|GMIP|NUP133|ELMO2|DOCK11|WIPF2,-5.8
MyList,Reactome Gene Sets,6,R-HSA-8878171,Transcriptional regulation by RUNX1,,-8.1,5.1,8,28160,239,436,19,4.4,0.98,865|1021|1387|2033|4773|5929|8289|8364|8850|9021|11091|23067|23429|25942|27161|28996|57492|122809|196528,CBFB|CDK6|CREBBP|EP300|NFATC2|RBBP5|ARID1A|H4C3|KAT2B|SOCS3|WDR5|SETD1B|RYBP|SIN3A|AGO2|HIPK2|ARID1B|SOCS4|ARID2,-5.7
MyList,GO Biological Processes,19,GO:0046634,regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-8.1,8.1,9.1,28160,104,436,13,3,0.81,639|864|865|3071|3123|3566|3707|3718|8943|30009|64332|80149|149041,PRDM1|RUNX3|CBFB|NCKAP1L|HLA-DRB1|IL4R|ITPKB|JAK3|AP3D1|TBX21|NFKBIZ|ZC3H12A|RC3H1,-5.7
MyList,GO Biological Processes,19,GO:0006644,phospholipid metabolic process,19_GO:0008152 metabolic process,-8,4,7.5,28160,384,436,24,5.5,1.1,3635|3707|5286|5290|5294|5297|5330|5333|8897|8898|9021|9373|9807|10908|11261|23049|51099|55627|55697|79888|94005|114884|122809|283871,INPP5D|ITPKB|PIK3C2A|PIK3CA|PIK3CG|PI4KA|PLCB2|PLCD1|MTMR3|MTMR2|SOCS3|PLAA|IP6K1|PNPLA6|CHP1|SMG1|ABHD5|SMPD4|VAC14|LPCAT1|PIGS|OSBPL10|SOCS4|PGP,-5.7
MyList,WikiPathways,27,WP395,IL-4 signaling pathway,,-8,12,10,28160,55,436,10,2.3,0.72,867|2033|2316|3566|3635|3718|5290|6774|7297|9021,CBL|EP300|FLNA|IL4R|INPP5D|JAK3|PIK3CA|STAT3|TYK2|SOCS3,-5.6
MyList,Reactome Gene Sets,6,R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",,-7.9,3,7,28160,723,436,34,7.8,1.3,1213|1362|1729|1730|1856|2316|3071|3954|3985|4627|4649|4650|4928|5170|5290|6249|6709|7280|8364|8440|8826|9146|11180|23013|23141|23332|23344|23526|26999|51291|55746|63916|139818|147179,CLTC|CPD|DIAPH1|DIAPH2|DVL2|FLNA|NCKAP1L|LETM1|LIMK2|MYH9|MYO9A|MYO9B|NUP98|PDPK1|PIK3CA|CLIP1|SPTAN1|TUBB2A|H4C3|NCK2|IQGAP1|HGS|WDR6|SPEN|ANKLE2|CLASP1|ESYT1|ARHGAP45|CYFIP2|GMIP|NUP133|ELMO2|DOCK11|WIPF2,-5.6
MyList,KEGG Pathway,24,ko00562,Inositol phosphate metabolism,,-7.9,10,9.5,28160,71,436,11,2.5,0.75,3635|3707|4329|5286|5290|5294|5297|5330|5333|8897|8898,INPP5D|ITPKB|ALDH6A1|PIK3C2A|PIK3CA|PIK3CG|PI4KA|PLCB2|PLCD1|MTMR3|MTMR2,-5.6
MyList,KEGG Pathway,24,hsa00562,Inositol phosphate metabolism ,,-7.9,10,9.5,28160,71,436,11,2.5,0.75,3635|3707|4329|5286|5290|5294|5297|5330|5333|8897|8898,INPP5D|ITPKB|ALDH6A1|PIK3C2A|PIK3CA|PIK3CG|PI4KA|PLCB2|PLCD1|MTMR3|MTMR2,-5.6
MyList,GO Biological Processes,19,GO:0050863,regulation of T cell activation,19_GO:0002376 immune system process,-7.9,4.3,7.6,28160,330,436,22,5,1,639|864|865|923|3071|3123|3566|3572|3707|3718|3902|5290|7133|8440|8943|23240|29102|30009|55824|64332|80149|149041,PRDM1|RUNX3|CBFB|CD6|NCKAP1L|HLA-DRB1|IL4R|IL6ST|ITPKB|JAK3|LAG3|PIK3CA|TNFRSF1B|NCK2|AP3D1|TMEM131L|DROSHA|TBX21|PAG1|NFKBIZ|ZC3H12A|RC3H1,-5.6
MyList,GO Biological Processes,19,GO:0018394,peptidyl-lysine acetylation,19_GO:0008152 metabolic process,-7.9,6,8.3,28160,172,436,16,3.7,0.9,1387|2033|3054|7917|7994|8295|8850|8888|11091|23326|25942|26036|55209|57609|57634|339287,CREBBP|EP300|HCFC1|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|DIP2B|EP400|MSL1,-5.6
MyList,GO Biological Processes,19,GO:0072594,establishment of protein localization to organelle,19_GO:0051179 localization,-7.9,3.8,7.4,28160,421,436,25,5.7,1.1,1994|2316|3009|3836|3843|3916|4928|5469|6774|8943|9146|9520|9695|9883|10075|10155|10452|11261|26953|51366|55294|55705|55746|80149|100101267,ELAVL1|FLNA|H1-5|KPNA1|IPO5|LAMP1|NUP98|MED1|STAT3|AP3D1|HGS|NPEPPS|EDEM1|POM121|HUWE1|TRIM28|TOMM40|CHP1|RANBP6|UBR5|FBXW7|IPO9|NUP133|ZC3H12A|POM121C,-5.6
MyList,GO Biological Processes,19,GO:0046486,glycerolipid metabolic process,19_GO:0008152 metabolic process,-7.9,4,7.4,28160,392,436,24,5.5,1.1,3635|3707|5286|5290|5294|5297|5330|5333|8897|8898|9021|9663|9807|10908|23049|51099|55294|55627|55697|79888|94005|114884|122809|283871,INPP5D|ITPKB|PIK3C2A|PIK3CA|PIK3CG|PI4KA|PLCB2|PLCD1|MTMR3|MTMR2|SOCS3|LPIN2|IP6K1|PNPLA6|SMG1|ABHD5|FBXW7|SMPD4|VAC14|LPCAT1|PIGS|OSBPL10|SOCS4|PGP,-5.6
MyList,GO Biological Processes,19,GO:0006661,phosphatidylinositol biosynthetic process,19_GO:0008152 metabolic process,-7.8,6.9,8.5,28160,131,436,14,3.2,0.84,3635|3707|5286|5290|5294|5297|8897|8898|9021|9807|23049|55697|94005|122809,INPP5D|ITPKB|PIK3C2A|PIK3CA|PIK3CG|PI4KA|MTMR3|MTMR2|SOCS3|IP6K1|SMG1|VAC14|PIGS|SOCS4,-5.5
MyList,GO Biological Processes,19,GO:0002292,T cell differentiation involved in immune response,19_GO:0002376 immune system process,-7.7,9.6,9.3,28160,74,436,11,2.5,0.75,3123|3566|3570|3718|5971|6774|7248|30009|64332|80149|149041,HLA-DRB1|IL4R|IL6R|JAK3|RELB|STAT3|TSC1|TBX21|NFKBIZ|ZC3H12A|RC3H1,-5.4
MyList,GO Biological Processes,19,GO:0006473,protein acetylation,19_GO:0008152 metabolic process,-7.7,5.4,7.9,28160,202,436,17,3.9,0.93,1387|2033|2308|3054|7917|7994|8295|8850|8888|11091|23326|25942|26036|55209|57609|57634|339287,CREBBP|EP300|FOXO1|HCFC1|BAG6|KAT6A|TRRAP|KAT2B|MCM3AP|WDR5|USP22|SIN3A|ZNF451|SETD5|DIP2B|EP400|MSL1,-5.4
MyList,GO Biological Processes,19,GO:0017038,protein import,19_GO:0051179 localization,-7.6,5.4,7.8,28160,205,436,17,3.9,0.93,1994|2316|3836|3843|4928|5469|6774|9883|10155|10452|11261|26953|51366|55705|55746|80149|100101267,ELAVL1|FLNA|KPNA1|IPO5|NUP98|MED1|STAT3|POM121|TRIM28|TOMM40|CHP1|RANBP6|UBR5|IPO9|NUP133|ZC3H12A|POM121C,-5.4
MyList,Reactome Gene Sets,6,R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,,-7.6,5.7,7.9,28160,182,436,16,3.7,0.9,1387|2033|4928|6304|7155|8364|9189|9883|10155|10274|23468|25942|28996|51564|55746|79677,CREBBP|EP300|NUP98|SATB1|TOP2B|H4C3|ZBED1|POM121|TRIM28|STAG1|CBX5|SIN3A|HIPK2|HDAC7|NUP133|SMC6,-5.3
MyList,GO Biological Processes,19,GO:0043371,"negative regulation of CD4-positive, alpha-beta T cell differentiation",19_GO:0022610 biological adhesion,-7.5,21,12,28160,22,436,7,1.6,0.6,864|865|3566|3718|30009|80149|149041,RUNX3|CBFB|IL4R|JAK3|TBX21|ZC3H12A|RC3H1,-5.3
